t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
80.21,0.679236,0.160508,0.34921,0.0828068,43727,0.672566,0.176085,-0.0169193,-0.0832653,-0.0651846,0.157162,-0.0797952,0.0116548,0.0835881,0.0306584,-0.0017905,0.108393,-9.42289,1.7587,1.76455,1.77723,1.78314,-0.953314
80.22,0.680052,0.160806,0.349191,0.0827379,43736,0.673397,0.176384,-0.0169151,-0.0833228,-0.0650458,0.157087,-0.0802147,0.0116555,0.0835248,0.0306643,-0.00189064,0.108966,-9.43547,1.76796,1.77383,1.78664,1.79257,-0.954586
80.23,0.680867,0.161104,0.349171,0.0826691,43745,0.674228,0.176683,-0.0169108,-0.0833802,-0.0649071,0.157012,-0.080633,0.0116561,0.083477,0.0306457,-0.00191914,0.109479,-9.47732,1.77628,1.78217,1.79505,1.80101,-0.958821
80.24,0.681683,0.161402,0.349152,0.0825999,43754,0.67506,0.176982,-0.0169065,-0.0834375,-0.0647684,0.156937,-0.0810501,0.0116568,0.0834365,0.0306257,-0.00192159,0.109927,-9.51756,1.78353,1.78944,1.80238,1.80836,-0.962891
80.25,0.682497,0.161699,0.349127,0.0769701,43763,0.675891,0.177281,-0.0169021,-0.0834947,-0.0646297,0.156861,-0.0814661,0.0116574,0.0833997,0.0306104,-0.00192058,0.11032,-8.55365,1.7896,1.79513,1.80867,1.81426,-0.865373
80.26,0.683312,0.161997,0.349113,0.0824908,43771,0.67663,0.177547,-0.0168977,-0.0835454,-0.0645066,0.156793,-0.0818348,0.0116581,0.0833683,0.0305973,-0.00191994,0.110665,-9.60498,1.79547,1.80142,1.81445,1.82047,-0.971736
80.27,0.684126,0.162294,0.349094,0.0823988,43780,0.677462,0.177846,-0.0168932,-0.0836023,-0.064368,0.156716,-0.0822485,0.0116587,0.0833404,0.0305848,-0.0019198,0.110968,-9.60438,1.80029,1.80625,1.81939,1.82541,-0.971675
80.28,0.68494,0.162591,0.349069,0.0766623,43789,0.678294,0.178145,-0.0168887,-0.0836592,-0.0642295,0.15664,-0.082661,0.0116594,0.0833163,0.0305741,-0.00192098,0.111227,-8.62192,1.80418,1.80973,1.82347,1.82908,-0.87228
80.29,0.685753,0.162888,0.349055,0.0822559,43798,0.679126,0.178444,-0.0168842,-0.0837159,-0.0640911,0.156562,-0.0830723,0.01166,0.0832952,0.0305648,-0.00192184,0.111463,-9.81283,1.80855,1.81453,1.82752,1.83356,-0.992764
80.3,0.686567,0.163185,0.34903,0.0764481,43807,0.679958,0.178742,-0.0168796,-0.0837725,-0.0639528,0.156484,-0.0834825,0.0116607,0.0832767,0.0305558,-0.0019227,0.111661,-8.81784,1.81146,1.81702,1.83062,1.83624,-0.892101
80.31,0.68738,0.163482,0.349016,0.0821055,43816,0.68079,0.179041,-0.016875,-0.083829,-0.0638144,0.156406,-0.0838914,0.0116613,0.083261,0.0305486,-0.0019255,0.111838,-9.88935,1.8146,1.82058,1.83364,1.83969,-1.00051
80.32,0.688193,0.163779,0.348997,0.082028,43824,0.68153,0.179307,-0.0168703,-0.0838791,-0.0636916,0.156337,-0.084254,0.011662,0.083247,0.0305411,-0.00192882,0.111994,-9.68551,1.81658,1.82256,1.83605,1.84209,-0.979883
80.33,0.689006,0.164076,0.348977,0.0819335,43833,0.682362,0.179605,-0.0168656,-0.0839353,-0.0635533,0.156258,-0.0846607,0.0116626,0.0832351,0.0305352,-0.00193198,0.112126,-9.69885,1.81866,1.82464,1.83818,1.84423,-0.981233
80.34,0.689819,0.164373,0.348952,0.0759825,43842,0.683194,0.179904,-0.0168608,-0.0839915,-0.0634152,0.156179,-0.0850662,0.0116633,0.083225,0.0305296,-0.00193485,0.112235,-8.67859,1.8201,1.82565,1.8398,1.84541,-0.878013
80.35,0.690632,0.16467,0.348938,0.0817944,43851,0.684027,0.180203,-0.016856,-0.0840475,-0.0632771,0.156099,-0.0854705,0.0116639,0.0832167,0.0305248,-0.00193791,0.112334,-9.80038,1.82203,1.82802,1.84157,1.84762,-0.991505
80.36,0.691445,0.164966,0.348919,0.0816885,43860,0.684859,0.180501,-0.0168511,-0.0841034,-0.0631391,0.156019,-0.0858736,0.0116646,0.0832092,0.0305198,-0.00193846,0.112421,-9.90094,1.82358,1.82956,1.843,1.84905,-1.00168
80.37,0.692252,0.165268,0.3489,0.0815807,43869,0.685692,0.1808,-0.0168456,-0.0841592,-0.0630011,0.155939,-0.0862756,0.0116652,0.0802818,0.0332155,-0.00189427,0.130715,-9.71635,2.11988,2.12683,2.1427,2.14972,-0.983003
80.38,0.69307,0.165554,0.348882,0.081449,43877,0.686432,0.181065,-0.0168397,-0.0842087,-0.0628785,0.155867,-0.0866319,0.0116659,0.0827735,0.0264937,-0.00184603,0.13027,-9.30553,2.11148,2.11838,2.13491,2.14189,-0.94144
80.39,0.693886,0.165859,0.348864,0.0813064,43886,0.687265,0.181364,-0.0168343,-0.0842642,-0.0627407,0.155786,-0.0870316,0.0116665,0.0835455,0.0306183,-0.00173059,0.108922,-9.47689,1.76551,1.77128,1.78517,1.79099,-0.958777
80.4,0.694702,0.166157,0.34884,0.0751477,43895,0.688098,0.181662,-0.0168295,-0.0843197,-0.0626028,0.155705,-0.0874301,0.0116672,0.0835535,0.0306111,-0.0018459,0.108866,-8.42074,1.76434,1.76966,1.78415,1.78953,-0.851926
80.41,0.695518,0.166454,0.348827,0.0811298,43904,0.688931,0.181961,-0.0168244,-0.084375,-0.0624651,0.155623,-0.0878274,0.0116678,0.0835003,0.0306203,-0.00193886,0.109343,-10.4,1.7743,1.78008,1.79258,1.79842,-1.05217
80.42,0.696333,0.166752,0.348807,0.081035,43913,0.689764,0.182259,-0.0168192,-0.0844303,-0.0623274,0.155541,-0.0882236,0.0116684,0.0834601,0.030604,-0.00197128,0.109774,-9.98383,1.78028,1.78607,1.7994,1.80525,-1.01006
80.43,0.697148,0.167049,0.348787,0.0809195,43922,0.690597,0.182557,-0.016814,-0.0844854,-0.0621898,0.155459,-0.0886185,0.0116691,0.0834269,0.0305872,-0.00197698,0.110143,-9.97215,1.78614,1.79194,1.80538,1.81124,-1.00888
80.44,0.697963,0.167346,0.348767,0.0808143,43930,0.691338,0.182823,-0.0168087,-0.0845342,-0.0620675,0.155386,-0.0889686,0.0116697,0.0833979,0.0305745,-0.00197845,0.110459,-10.0282,1.79132,1.79713,1.81054,1.81642,-1.01455
80.45,0.698777,0.167644,0.348741,0.0744971,43939,0.692171,0.183121,-0.0168034,-0.0845891,-0.06193,0.155302,-0.0893613,0.0116704,0.0833726,0.0305635,-0.00198022,0.110729,-8.94196,1.79536,1.80073,1.81481,1.82023,-0.904658
80.46,0.699592,0.167941,0.348727,0.0806216,43948,0.693005,0.183419,-0.016798,-0.0846439,-0.0617926,0.155219,-0.0897528,0.011671,0.0833511,0.030554,-0.00197921,0.110971,-10.5506,1.80058,1.80641,1.81912,1.825,-1.06741
80.47,0.700406,0.168238,0.348707,0.0805201,43957,0.693838,0.183717,-0.0167926,-0.0846985,-0.0616552,0.155135,-0.0901431,0.0116716,0.0833317,0.030544,-0.00198457,0.111185,-10.0875,1.80293,1.80876,1.82233,1.82822,-1.02056
80.48,0.701219,0.168534,0.348681,0.0740983,43966,0.694672,0.184016,-0.0167872,-0.0847531,-0.0615178,0.155051,-0.0905322,0.0116723,0.0833152,0.0305368,-0.0019893,0.111359,-8.98294,1.8054,1.81077,1.82501,1.83044,-0.908804
80.49,0.702033,0.168831,0.348667,0.080346,43975,0.695506,0.184314,-0.0167817,-0.0848075,-0.0613806,0.154967,-0.0909202,0.0116729,0.0833018,0.0305303,-0.00199515,0.111511,-10.1139,1.80807,1.81391,1.82761,1.83351,-1.02322
80.5,0.702847,0.169128,0.348647,0.0802201,43983,0.696247,0.184579,-0.0167761,-0.0848557,-0.0612586,0.154891,-0.091264,0.0116735,0.0832897,0.030523,-0.00199407,0.111651,-10.3846,1.81087,1.81671,1.83,1.83589,-1.05061
80.51,0.70366,0.169425,0.348621,0.0737048,43992,0.697081,0.184877,-0.0167705,-0.0849099,-0.0611215,0.154806,-0.0916497,0.0116742,0.0832793,0.0305176,-0.00199776,0.111763,-9.26351,1.81233,1.8177,1.83165,1.83707,-0.937189
80.52,0.704473,0.169721,0.348607,0.0799895,44001,0.697915,0.185175,-0.0167649,-0.084964,-0.0609844,0.154721,-0.0920342,0.0116748,0.0832713,0.0305133,-0.00200253,0.111859,-10.571,1.81446,1.82029,1.83339,1.83927,-1.06947
80.53,0.705287,0.170018,0.34858,0.0734112,44010,0.69875,0.185473,-0.0167592,-0.085018,-0.0608474,0.154635,-0.0924175,0.0116754,0.0832643,0.0305078,-0.00200482,0.111938,-9.43876,1.8154,1.82075,1.83452,1.83992,-0.954919
80.54,0.7061,0.170314,0.348566,0.079826,44019,0.699584,0.185771,-0.0167534,-0.0850718,-0.0607104,0.154549,-0.0927996,0.0116761,0.0832589,0.0305048,-0.0020147,0.112001,-10.2677,1.8159,1.82172,1.83549,1.84138,-1.03879
80.55,0.706913,0.170611,0.348546,0.0796594,44027,0.700326,0.186036,-0.0167476,-0.0851196,-0.0605887,0.154472,-0.0931383,0.0116767,0.0832541,0.0305004,-0.00201646,0.112062,-10.4004,1.81712,1.82293,1.83648,1.84236,-1.05221
80.56,0.707726,0.170907,0.348525,0.0795218,44036,0.70116,0.186334,-0.0167418,-0.0851732,-0.0604519,0.154385,-0.0935182,0.0116773,0.0832502,0.0304972,-0.00202335,0.112108,-10.2366,1.81744,1.82324,1.8371,1.84297,-1.03563
80.57,0.708538,0.171198,0.348506,0.079367,44045,0.701995,0.186632,-0.0167353,-0.0852267,-0.0603151,0.154298,-0.0938968,0.0116779,0.0826364,0.0264687,-0.00196357,0.131628,-10.1437,2.13368,2.14048,2.15662,2.16349,-1.02624
80.58,0.709348,0.171507,0.348486,0.0791983,44054,0.702829,0.186929,-0.0167281,-0.0852801,-0.0601784,0.15421,-0.0942743,0.0116786,0.0804841,0.0332174,-0.00198083,0.128816,-9.87388,2.08762,2.09426,2.11055,2.11726,-0.998941
80.59,0.710169,0.1718,0.348462,0.0724202,44063,0.703664,0.187227,-0.0167218,-0.0853334,-0.0600418,0.154122,-0.0946506,0.0116792,0.0835782,0.03062,-0.00183704,0.108599,-8.76058,1.75924,1.76436,1.77906,1.78423,-0.886308
80.6,0.710985,0.172097,0.348449,0.0789062,44071,0.704406,0.187492,-0.016716,-0.0853807,-0.0599203,0.154044,-0.0949841,0.0116798,0.083594,0.030586,-0.00191285,0.108579,-11.0059,1.76152,1.7671,1.77938,1.78502,-1.11346
80.61,0.711801,0.172395,0.348429,0.0787936,44080,0.705241,0.18779,-0.01671,-0.0854337,-0.0597838,0.153955,-0.0953582,0.0116804,0.0835474,0.0305935,-0.00202228,0.108987,-10.5011,1.76699,1.77258,1.7858,1.79145,-1.0624
80.62,0.712617,0.172692,0.348408,0.07864,44089,0.706076,0.188087,-0.0167038,-0.0854867,-0.0596474,0.153867,-0.0957311,0.0116811,0.0835086,0.0305847,-0.00206785,0.109381,-10.3878,1.77308,1.77867,1.79215,1.79781,-1.05093
80.63,0.713433,0.172989,0.348381,0.0717533,44098,0.706912,0.188385,-0.0166976,-0.0855395,-0.059511,0.153777,-0.0961027,0.0116817,0.0834795,0.0305687,-0.00207801,0.109703,-9.19941,1.77796,1.78308,1.79727,1.80244,-0.930705
80.64,0.714248,0.173287,0.348366,0.0783847,44107,0.707747,0.188683,-0.0166913,-0.0855922,-0.0593747,0.153688,-0.0964732,0.0116823,0.0834541,0.0305572,-0.00207648,0.109991,-11.0899,1.78433,1.78995,1.8024,1.80807,-1.12196
80.65,0.715063,0.173584,0.348339,0.0714474,44116,0.708582,0.18898,-0.016685,-0.0856448,-0.0592384,0.153598,-0.0968425,0.0116829,0.0834315,0.030546,-0.00207637,0.110236,-9.8927,1.78796,1.79308,1.80625,1.81142,-1.00084
80.66,0.715878,0.17388,0.348324,0.0781213,44124,0.709325,0.189245,-0.0166787,-0.0856915,-0.0591173,0.153518,-0.0971698,0.0116836,0.0834125,0.0305382,-0.00208625,0.110444,-10.753,1.79081,1.79642,1.80955,1.81522,-1.08788
80.67,0.716692,0.174177,0.348303,0.077975,44133,0.710161,0.189542,-0.0166723,-0.0857438,-0.0589812,0.153427,-0.0975369,0.0116842,0.0833963,0.0305294,-0.00209278,0.110625,-10.5347,1.7932,1.79881,1.81234,1.81801,-1.06579
80.68,0.717507,0.174474,0.348282,0.0778126,44142,0.710996,0.18984,-0.0166658,-0.0857961,-0.0588451,0.153336,-0.0979027,0.0116848,0.0833823,0.0305226,-0.00210025,0.110779,-10.516,1.79559,1.8012,1.81479,1.82046,-1.0639
80.69,0.718321,0.174771,0.348261,0.0776506,44151,0.711832,0.190137,-0.0166593,-0.0858482,-0.0587092,0.153245,-0.0982674,0.0116854,0.0833707,0.0305165,-0.00210748,0.110909,-10.5516,1.7977,1.80331,1.81687,1.82253,-1.06751
80.7,0.719135,0.175067,0.34824,0.0774877,44160,0.712668,0.190435,-0.0166528,-0.0859003,-0.0585732,0.153154,-0.0986309,0.011686,0.0833611,0.0305109,-0.00211487,0.111018,-10.5709,1.79945,1.80505,1.81861,1.82427,-1.06945
80.71,0.719949,0.175364,0.348218,0.0773282,44168,0.713411,0.190699,-0.0166462,-0.0859464,-0.0584525,0.153072,-0.098953,0.0116866,0.0833534,0.0305062,-0.00212251,0.111106,-10.5754,1.80084,1.80643,1.82,1.82565,-1.06991
80.72,0.720763,0.175661,0.34819,0.0701873,44177,0.714247,0.190997,-0.0166395,-0.0859982,-0.0583167,0.15298,-0.0993142,0.0116873,0.0833473,0.030502,-0.00213006,0.111172,-9.34223,1.80155,1.80663,1.8209,1.82603,-0.945153
80.73,0.721577,0.175957,0.348175,0.0770349,44186,0.715084,0.191294,-0.0166328,-0.0860499,-0.0581809,0.152888,-0.0996743,0.0116879,0.0833431,0.0304989,-0.00213257,0.111232,-11.217,1.80412,1.8097,1.82227,1.82791,-1.13482
80.74,0.722391,0.176254,0.348154,0.076899,44195,0.71592,0.191591,-0.0166261,-0.0861015,-0.0580453,0.152795,-0.100033,0.0116885,0.0833393,0.0304942,-0.00214076,0.11128,-10.7341,1.80378,1.80935,1.82276,1.82838,-1.08597
80.75,0.723205,0.17655,0.348132,0.0767171,44204,0.716756,0.191888,-0.0166193,-0.086153,-0.0579097,0.152702,-0.100391,0.0116891,0.0833363,0.0304921,-0.00215049,0.111314,-10.5785,1.80394,1.80949,1.82316,1.82878,-1.07022
80.76,0.724019,0.176846,0.348104,0.0694648,44212,0.7175,0.192153,-0.0166125,-0.0861986,-0.0577892,0.152619,-0.100708,0.0116897,0.0833349,0.0304894,-0.00215879,0.11133,-9.31724,1.80384,1.80887,1.82326,1.82834,-0.942625
80.77,0.724833,0.177143,0.348089,0.0764167,44221,0.718336,0.19245,-0.0166056,-0.0862499,-0.0576538,0.152525,-0.101063,0.0116903,0.0833348,0.0304877,-0.00216059,0.111349,-11.3385,1.80601,1.81154,1.82401,1.8296,-1.14711
80.78,0.725647,0.177439,0.348067,0.0762648,44230,0.719173,0.192747,-0.0165987,-0.086301,-0.0575184,0.152431,-0.101418,0.0116909,0.0833345,0.0304843,-0.0021706,0.111358,-10.7288,1.80478,1.8103,1.82379,1.82937,-1.08543
80.79,0.72646,0.177728,0.348046,0.0760723,44239,0.72001,0.193044,-0.0165919,-0.086352,-0.0573831,0.152336,-0.101771,0.0116915,0.0826107,0.0261409,-0.00214087,0.132969,-10.4835,2.15467,2.16125,2.17728,2.18393,-1.06061
80.8,0.727271,0.178038,0.348024,0.0758562,44248,0.720847,0.193341,-0.0165836,-0.0864029,-0.0572478,0.152242,-0.102122,0.0116921,0.0805804,0.0332577,-0.00213787,0.127786,-10.236,2.07027,2.07657,2.09245,2.09882,-1.03558
80.81,0.728092,0.178325,0.348003,0.0756332,44256,0.721591,0.193605,-0.0165758,-0.0864481,-0.0571277,0.152157,-0.102434,0.0116927,0.0831135,0.0265191,-0.00208879,0.12695,-10.2682,2.0565,2.06274,2.07844,2.08474,-1.03883
80.82,0.728911,0.17863,0.347976,0.0682217,44265,0.722428,0.193902,-0.0165681,-0.0864987,-0.0569925,0.152062,-0.102784,0.0116933,0.0838692,0.030717,-0.00202009,0.10553,-9.04275,1.70881,1.71349,1.72769,1.73242,-0.914855
80.83,0.729731,0.178928,0.347962,0.0753716,44274,0.723265,0.194199,-0.0165609,-0.0865493,-0.0568575,0.151966,-0.103132,0.0116939,0.0838487,0.0306327,-0.00207271,0.106017,-10.5585,1.71741,1.72261,1.73586,1.74112,-1.06821
80.84,0.730549,0.179226,0.347941,0.0752001,44283,0.724102,0.194496,-0.0165538,-0.0865998,-0.0567225,0.15187,-0.10348,0.0116945,0.083792,0.0306306,-0.00217207,0.106565,-11.5694,1.72843,1.73365,1.74533,1.7506,-1.17048
80.85,0.731367,0.179524,0.347918,0.075041,44292,0.72494,0.194793,-0.0165465,-0.0866501,-0.0565876,0.151774,-0.103826,0.0116951,0.0837347,0.0306207,-0.00223355,0.107133,-10.9567,1.73629,1.74152,1.75428,1.75956,-1.10849
80.86,0.732185,0.179822,0.347896,0.0748512,44301,0.725777,0.19509,-0.0165391,-0.0867003,-0.0564528,0.151678,-0.104171,0.0116957,0.0836942,0.0306016,-0.00225008,0.107578,-10.9125,1.74338,1.74862,1.76149,1.76678,-1.10401
80.87,0.733002,0.180119,0.347873,0.0746716,44309,0.726522,0.195354,-0.0165317,-0.0867449,-0.056333,0.151591,-0.104476,0.0116963,0.0836574,0.0305844,-0.00225603,0.107983,-10.9589,1.75,1.75525,1.76807,1.77337,-1.10872
80.88,0.733819,0.180417,0.34785,0.0744854,44318,0.72736,0.195651,-0.0165242,-0.0867949,-0.0561984,0.151494,-0.104819,0.0116969,0.0836263,0.0305711,-0.0022625,0.10832,-10.9682,1.75544,1.76069,1.77353,1.77883,-1.10965
80.89,0.734636,0.180714,0.347827,0.0742963,44327,0.728198,0.195948,-0.0165167,-0.0868448,-0.0560637,0.151397,-0.10516,0.0116975,0.0835994,0.0305593,-0.00226994,0.108613,-10.9736,1.76015,1.7654,1.77826,1.78356,-1.11019
80.9,0.735452,0.181011,0.347804,0.0741051,44336,0.729035,0.196244,-0.0165091,-0.0868945,-0.0559292,0.151299,-0.105501,0.0116981,0.0835767,0.0305488,-0.00227828,0.108862,-10.9832,1.76417,1.76941,1.78227,1.78757,-1.11117
80.91,0.736267,0.181302,0.347791,0.0738947,44345,0.729874,0.196541,-0.0165055,-0.0869442,-0.0557947,0.151201,-0.10584,0.0116987,0.082438,0.0290917,-0.00173656,0.124531,-10.8717,2.01782,2.02381,2.03831,2.04435,-1.09989
80.92,0.737079,0.181615,0.347753,0.0737014,44353,0.730619,0.196805,-0.0164874,-0.0869883,-0.0556753,0.151113,-0.10614,0.0116993,0.0814969,0.0330722,-0.00387959,0.119814,-11.2654,1.9433,1.94904,1.96247,1.96828,-1.13972
80.93,0.737893,0.181914,0.347712,0.066019,44362,0.731457,0.197101,-0.0164715,-0.0870377,-0.055541,0.151015,-0.106477,0.0116999,0.0815084,0.0291526,-0.00327327,0.133056,-9.90554,2.15711,2.16283,2.17846,2.18423,-1.00214
80.94,0.738709,0.182226,0.347691,0.0732072,44371,0.732295,0.197398,-0.0164536,-0.087087,-0.0554067,0.150916,-0.106813,0.0117005,0.0815617,0.0316831,-0.00287296,0.123943,-11.2462,2.00957,2.01548,2.02924,2.0352,-1.13778
80.95,0.739529,0.182527,0.347659,0.0729563,44380,0.733134,0.197695,-0.0164397,-0.0871362,-0.0552725,0.150816,-0.107147,0.0117011,0.0822943,0.0299027,-0.00324684,0.123117,-10.9358,1.9956,2.00144,2.01557,2.02147,-1.10638
80.96,0.740347,0.182839,0.34762,0.0652001,44389,0.733972,0.197991,-0.0164209,-0.0871854,-0.0551384,0.150717,-0.107481,0.0117017,0.0814799,0.0314556,-0.00317251,0.12548,-9.59598,2.03356,2.03888,2.05409,2.05946,-0.970825
80.97,0.741171,0.183147,0.347591,0.0726385,44398,0.734811,0.198288,-0.0164026,-0.0872343,-0.0550044,0.150617,-0.107813,0.0117022,0.0830916,0.0305648,-0.00380537,0.113368,-11.0439,1.83778,1.84313,1.85625,1.86166,-1.11731
80.98,0.741985,0.183462,0.347556,0.0722799,44407,0.73565,0.198584,-0.0163808,-0.0872832,-0.0548705,0.150517,-0.108144,0.0117028,0.080607,0.0317146,-0.00338624,0.132818,-11.4871,2.15411,2.16036,2.17446,2.18076,-1.16215
80.99,0.742809,0.183771,0.347544,0.0720109,44415,0.736395,0.198848,-0.0163712,-0.0873266,-0.0547515,0.150427,-0.108437,0.0117034,0.0794188,0.0362284,0.000152349,0.128623,-10.633,2.08252,2.08854,2.10348,2.10955,-1.07574
81,0.743645,0.184029,0.347545,0.0717228,44424,0.737234,0.199144,-0.0163974,-0.0873752,-0.0546177,0.150326,-0.108766,0.011704,0.0797771,0.0305524,0.000279048,0.144577,-10.6376,2.34144,2.34817,2.36438,2.37118,-1.0762
81.01,0.744485,0.184293,0.347546,0.0714259,44433,0.738073,0.19944,-0.0164252,-0.0874238,-0.0544839,0.150225,-0.109093,0.0117045,0.0807116,0.0291117,-0.000811984,0.14069,-10.4105,2.27848,2.28501,2.30105,2.30765,-1.05323
81.02,0.74532,0.184568,0.347543,0.0711135,44442,0.738912,0.199737,-0.0164477,-0.0874722,-0.0543503,0.150124,-0.10942,0.0117051,0.0795242,0.0306919,-0.000815987,0.14647,-10.3697,2.37228,2.37905,2.39549,2.40232,-1.0491
81.03,0.746158,0.18484,0.347536,0.070796,44451,0.739752,0.200033,-0.0164691,-0.0875205,-0.0542167,0.150022,-0.109745,0.0117057,0.0802069,0.0303676,-0.000810674,0.141152,-10.267,2.28585,2.29234,2.3083,2.31486,-1.03871
81.04,0.746996,0.185113,0.347529,0.0704807,44460,0.740591,0.200329,-0.016492,-0.0875687,-0.0540832,0.14992,-0.110069,0.0117063,0.0799252,0.0314348,-0.00150587,0.140162,-10.207,2.2701,2.27651,2.29231,2.2988,-1.03265
81.05,0.747833,0.185402,0.347523,0.0701783,44469,0.741431,0.200625,-0.0165056,-0.0876168,-0.0539498,0.149818,-0.110392,0.0117069,0.0799209,0.0359782,-0.000168445,0.124739,-10.4343,2.01962,2.02531,2.03934,2.04508,-1.05564
81.06,0.748671,0.185664,0.347514,0.0699004,44478,0.74227,0.200922,-0.0165308,-0.0876648,-0.0538165,0.149715,-0.110714,0.0117075,0.0797522,0.0316549,-0.00112445,0.14104,-10.5524,2.28491,2.29132,2.30639,2.31286,-1.06759
81.07,0.749509,0.185937,0.34751,0.0696163,44487,0.74311,0.201218,-0.0165481,-0.0877126,-0.0536832,0.149612,-0.111034,0.0117081,0.0806561,0.029814,-0.000882123,0.138808,-10.4757,2.24843,2.25471,2.26958,2.27592,-1.05983
81.08,0.750344,0.186216,0.347508,0.0693075,44496,0.74395,0.201514,-0.0165656,-0.0877604,-0.05355,0.149509,-0.111354,0.0117087,0.0797915,0.0315258,-0.000541202,0.141106,-10.3668,2.28542,2.29177,2.30685,2.31326,-1.04881
81.09,0.751182,0.186504,0.3475,0.0615333,44505,0.74479,0.20181,-0.0165791,-0.087808,-0.0534169,0.149406,-0.111672,0.0117093,0.0800065,0.0358002,0.000303983,0.124528,-9.04927,2.01564,2.02061,2.03512,2.04014,-0.915515
81.1,0.752019,0.186768,0.347501,0.0687549,44514,0.74563,0.202106,-0.0166026,-0.0878555,-0.0532839,0.149302,-0.111989,0.0117099,0.0797077,0.0317102,-0.000941889,0.14127,-11.1784,2.28988,2.2962,2.30987,2.31624,-1.13092
81.11,0.752856,0.187042,0.347495,0.0685054,44522,0.746376,0.202369,-0.0166187,-0.0878977,-0.0531657,0.149209,-0.11227,0.0117105,0.0805626,0.0299384,-0.00104761,0.139256,-10.4953,2.25596,2.26216,2.27655,2.28281,-1.06181
81.12,0.75369,0.187322,0.347489,0.0681865,44531,0.747217,0.202665,-0.0166348,-0.087945,-0.0530329,0.149105,-0.112584,0.0117111,0.0796657,0.0316659,-0.000966595,0.141802,-10.2699,2.2969,2.30318,2.31795,2.32429,-1.039
81.13,0.754527,0.187612,0.347484,0.0678696,44540,0.748057,0.202961,-0.0166466,-0.0879922,-0.0529001,0.149,-0.112898,0.0117117,0.0798867,0.0359514,-0.000201996,0.125138,-10.3218,2.02621,2.03173,2.04499,2.05056,-1.04425
81.14,0.755364,0.187877,0.347473,0.067583,44549,0.748897,0.203257,-0.016668,-0.0880392,-0.0527673,0.148896,-0.11321,0.0117123,0.0796539,0.0318337,-0.00132151,0.14134,-10.4728,2.29005,2.29626,2.31042,2.31668,-1.05953
81.15,0.756201,0.188153,0.347456,0.0598361,44558,0.749738,0.203553,-0.0166824,-0.0880862,-0.0526347,0.14879,-0.113522,0.0117129,0.0804735,0.0301433,-0.0014305,0.139382,-9.11739,2.25789,2.26331,2.27824,2.28371,-0.922407
81.16,0.757034,0.188434,0.347453,0.0670448,44567,0.750579,0.203849,-0.0166965,-0.088133,-0.0525022,0.148685,-0.113832,0.0117136,0.0795455,0.0318337,-0.00141492,0.142362,-10.9779,2.30766,2.31387,2.32717,2.33342,-1.11064
81.17,0.757871,0.188725,0.347443,0.0667562,44576,0.751419,0.204144,-0.0167064,-0.0881798,-0.0523697,0.148579,-0.114141,0.0117142,0.0797817,0.0361132,-0.000698278,0.125568,-10.3066,2.03359,2.03903,2.05191,2.05741,-1.04272
81.18,0.758707,0.188992,0.347421,0.05901,44585,0.75226,0.20444,-0.0167255,-0.0882264,-0.0522373,0.148473,-0.114449,0.0117148,0.0795582,0.0320173,-0.0017418,0.141599,-8.89753,2.29378,2.2992,2.31428,2.31976,-0.900163
81.19,0.759542,0.18927,0.347413,0.0662373,44594,0.753101,0.204736,-0.0167376,-0.0882729,-0.052105,0.148367,-0.114755,0.0117154,0.0803584,0.030401,-0.00186813,0.139593,-11.1737,2.26336,2.26937,2.28186,2.28792,-1.13044
81.2,0.760375,0.189554,0.347398,0.0659748,44603,0.753942,0.205031,-0.0167489,-0.0883193,-0.0519728,0.14826,-0.115061,0.011716,0.0795493,0.0318696,-0.00180222,0.142193,-10.425,2.30421,2.31031,2.32393,2.33008,-1.0547
81.21,0.761211,0.189846,0.347384,0.0656542,44612,0.754784,0.205327,-0.0167571,-0.0883656,-0.0518406,0.148153,-0.115365,0.0117166,0.0796761,0.0362025,-0.00111716,0.126252,-10.2122,2.04489,2.05028,2.06291,2.06835,-1.03317
81.22,0.762046,0.190115,0.347366,0.0653738,44620,0.755531,0.20559,-0.0167739,-0.0884066,-0.0517232,0.148058,-0.115634,0.0117173,0.0794625,0.032256,-0.00211926,0.14169,-10.4266,2.29635,2.30237,2.31566,2.32173,-1.05486
81.23,0.762881,0.190395,0.347348,0.0650955,44629,0.756373,0.205885,-0.016784,-0.0884527,-0.0515912,0.14795,-0.115936,0.0117179,0.0803448,0.0305734,-0.00220392,0.13912,-10.4131,2.25463,2.26051,2.27353,2.27947,-1.05349
81.24,0.763713,0.190679,0.347322,0.0573674,44638,0.757214,0.206181,-0.0167935,-0.0884986,-0.0514593,0.147843,-0.116237,0.0117185,0.0793997,0.032012,-0.00211511,0.143103,-9.04609,2.31887,2.3242,2.33846,2.34384,-0.915193
81.25,0.764548,0.190973,0.347312,0.0645304,44647,0.758056,0.206476,-0.0167999,-0.0885445,-0.0513275,0.147735,-0.116537,0.0117191,0.0795752,0.0363069,-0.00142281,0.126852,-10.8761,2.05618,2.0615,2.0728,2.07816,-1.10034
