t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
74.18,3.68607,0.917956,0.0681952,0.0121187,-0.0220743,-7.0812e-05,87936,3.68409,0.919699,-0.00188965,-0.039825,0.0182767,-0.0124679,0,0.00108105,0.139909,0.00956337,-0.00534756,0.717221,3.1014,3.03289,5.52811,5.54844,5.53575,5.5568,1.38877,-1.82242,-69.2322,-69.1296,0.599358,11.0926,0.586119,11.0766
74.19,3.68749,0.91805,0.0681439,0.0123093,-0.021904,-7.07272e-05,87943,3.6854,0.919788,-0.00189198,-0.0398011,0.0182604,-0.0124536,0,0.00108116,0.137938,0.00928298,-0.00496863,0.741068,3.08074,3.04469,5.71198,5.73299,5.7198,5.74157,1.44668,-1.85392,-71.5341,-71.4289,0.595366,11.4614,0.588399,11.445
74.2,3.68892,0.918146,0.0680914,0.0125208,-0.0217232,-6.35057e-05,87951,3.68689,0.91989,-0.00189462,-0.0397738,0.0182418,-0.0124374,0,0.00108127,0.139516,0.00934088,-0.00518162,0.72215,3.01322,2.94843,5.56606,5.58655,5.5737,5.59493,1.36782,-1.81168,-69.707,-69.6042,0.582317,11.1686,0.569797,11.1526
74.21,3.69035,0.918242,0.0680386,0.0127285,-0.0215405,-5.67954e-05,87959,3.68838,0.919992,-0.00189663,-0.0397466,0.0182232,-0.0124212,0,0.00108138,0.139525,0.00951068,-0.00521552,0.721895,2.96307,2.86932,5.56404,5.58454,5.57166,5.59289,1.33875,-1.80091,-69.6814,-69.579,0.572625,11.1645,0.554508,11.1486
74.22,3.69178,0.918338,0.0679854,0.0129448,-0.0213405,-5.8121e-05,87966,3.68969,0.920081,-0.00189814,-0.0397227,0.018207,-0.012407,0,0.00108149,0.138659,0.00931432,-0.00516675,0.732455,2.88986,2.85676,5.6454,5.66621,5.65312,5.67468,1.35381,-1.82261,-70.7003,-70.5965,0.558478,11.3278,0.552081,11.3116
74.23,3.69321,0.918435,0.0679314,0.0131551,-0.021156,-5.23952e-05,87974,3.69118,0.920182,-0.00189916,-0.0396955,0.0181885,-0.0123908,0,0.0010816,0.140579,0.00960751,-0.00536848,0.709215,2.89127,2.80662,5.46625,5.48642,5.47366,5.49454,1.29257,-1.73373,-68.4559,-68.3563,0.55875,10.9682,0.542392,10.9527
74.24,3.69464,0.918532,0.0678778,0.0133484,-0.0209914,-4.69159e-05,87982,3.69267,0.920284,-0.00189966,-0.0396683,0.0181699,-0.0123746,0,0.00108171,0.138733,0.00942789,-0.00520903,0.731468,2.85448,2.80238,5.6378,5.65861,5.64538,5.66693,1.34692,-1.76299,-70.6036,-70.5017,0.551641,11.3123,0.541572,11.2964
74.25,3.69608,0.918629,0.0678231,0.0135425,-0.0208078,-4.93715e-05,87989,3.69398,0.920373,-0.0018998,-0.0396445,0.0181537,-0.0123605,0,0.00108182,0.14041,0.00955573,-0.00539728,0.711299,2.84615,2.78718,5.48233,5.50258,5.48964,5.51061,1.29932,-1.68826,-68.6558,-68.5575,0.55003,11.0002,0.538635,10.9849
74.26,3.69751,0.918728,0.0677687,0.0137163,-0.0206577,-4.45571e-05,87997,3.69547,0.920474,-0.00189944,-0.0396173,0.0181352,-0.0123444,0,0.00108193,0.139789,0.00961133,-0.0053506,0.718684,2.83044,2.76566,5.53926,5.55973,5.54658,5.56778,1.31474,-1.67754,-69.368,-69.2696,0.546994,11.1144,0.534476,11.099
74.27,3.69895,0.918826,0.0677138,0.0138949,-0.020504,-4.0197e-05,88005,3.69697,0.920575,-0.00189873,-0.0395902,0.0181167,-0.0123283,0,0.00108204,0.139569,0.00948971,-0.00536077,0.721434,2.76893,2.72132,5.56042,5.58098,5.56776,5.58905,1.30791,-1.67925,-69.633,-69.5342,0.535107,11.1568,0.525907,11.1414
74.28,3.70039,0.918925,0.0676584,0.014067,-0.0203371,-4.34924e-05,88012,3.69827,0.920664,-0.0018976,-0.0395664,0.0181006,-0.0123142,0,0.00108215,0.140726,0.00971281,-0.00548931,0.707393,2.76583,2.69995,5.4522,5.47237,5.45932,5.48021,1.2713,-1.61732,-68.2768,-68.1809,0.534509,10.9395,0.521777,10.9246
74.29,3.70182,0.919024,0.0676033,0.0142294,-0.0201981,-3.96261e-05,88020,3.69977,0.920765,-0.00189606,-0.0395393,0.0180822,-0.0122981,0,0.00108226,0.139193,0.00952974,-0.00536785,0.725916,2.71322,2.68168,5.59496,5.61567,5.60225,5.6237,1.30814,-1.64837,-70.0644,-69.9663,0.524342,11.2259,0.518246,11.2106
74.3,3.70326,0.919123,0.0675472,0.0143944,-0.0200514,-3.61573e-05,88028,3.70126,0.920866,-0.00189419,-0.0395122,0.0180637,-0.0122821,0,0.00108237,0.140683,0.00968065,-0.00554042,0.707949,2.68668,2.62392,5.45645,5.47665,5.46351,5.48444,1.25626,-1.59007,-68.3293,-68.2342,0.519213,10.948,0.507084,10.9331
74.31,3.7047,0.919223,0.0674915,0.0145415,-0.0199223,-3.28212e-05,88036,3.70276,0.920968,-0.00189188,-0.0394852,0.0180453,-0.0122661,0,0.00108247,0.139685,0.00965557,-0.00546338,0.719917,2.67904,2.62317,5.54873,5.56929,5.55584,5.57713,1.29005,-1.58535,-69.484,-69.3883,0.517735,11.133,0.506938,11.118
74.32,3.70613,0.919323,0.0674351,0.0146818,-0.019786,-3.73225e-05,88043,3.70407,0.921056,-0.00188928,-0.0394615,0.0180292,-0.012252,0,0.00108258,0.139972,0.00960655,-0.00552414,0.716542,2.67569,2.64723,5.52275,5.54322,5.52975,5.55095,1.2961,-1.54855,-69.1578,-69.0635,0.517088,11.0807,0.511588,11.066
74.33,3.70757,0.919423,0.0673785,0.0148008,-0.0196803,-3.46489e-05,88051,3.70557,0.921157,-0.0018863,-0.0394345,0.0180109,-0.0122361,0,0.00108269,0.140508,0.00975637,-0.00559608,0.709992,2.69455,2.63804,5.47231,5.4926,5.47915,5.50016,1.29099,-1.49655,-68.525,-68.4327,0.520732,10.9793,0.509812,10.9649
74.34,3.70901,0.919523,0.0673218,0.01491,-0.0195844,-3.22841e-05,88059,3.70707,0.921258,-0.00188302,-0.0394074,0.0179925,-0.0122201,0,0.0010828,0.139455,0.00959775,-0.00552221,0.722742,2.66312,2.62903,5.57058,5.59125,5.57752,5.59892,1.31908,-1.5113,-69.7553,-69.6618,0.514659,11.1764,0.508072,11.1618
74.35,3.71045,0.919624,0.0672644,0.0150112,-0.0194767,-3.76872e-05,88066,3.70838,0.921346,-0.00187945,-0.0393838,0.0179765,-0.0122061,0,0.00108291,0.140774,0.00975154,-0.00567424,0.706818,2.68549,2.64107,5.44788,5.4681,5.45457,5.47551,1.29687,-1.4413,-68.2176,-68.1274,0.518982,10.9301,0.510398,10.916
74.36,3.71188,0.919724,0.0672073,0.0150955,-0.0194002,-3.58889e-05,88074,3.70987,0.921447,-0.00187555,-0.0393568,0.0179581,-0.0121902,0,0.00108301,0.139711,0.00967658,-0.00559337,0.719607,2.66184,2.63329,5.54647,5.56706,5.55325,5.57457,1.32477,-1.45574,-69.4518,-69.3604,0.514411,11.1278,0.508894,11.1135
74.37,3.71332,0.919825,0.0671494,0.0151834,-0.0193178,-3.44961e-05,88082,3.71137,0.921548,-0.00187145,-0.0393299,0.0179398,-0.0121743,0,0.00108312,0.140306,0.00967752,-0.00568032,0.712496,2.63585,2.60128,5.49165,5.51204,5.49834,5.51945,1.30529,-1.42977,-68.765,-68.6749,0.50939,11.0178,0.502709,11.0037
74.38,3.71476,0.919927,0.0670915,0.0152604,-0.0192282,-4.06598e-05,88089,3.71268,0.921636,-0.00186704,-0.0393063,0.0179239,-0.0121604,0,0.00108322,0.14036,0.00975879,-0.00570356,0.711769,2.63172,2.60427,5.48607,5.50643,5.49269,5.51378,1.30465,-1.40777,-68.6944,-68.605,0.508592,11.0065,0.503287,10.9925
74.39,3.7162,0.920028,0.0670334,0.0153319,-0.019159,-3.97543e-05,88097,3.71418,0.921737,-0.00186241,-0.0392794,0.0179056,-0.0121445,0,0.00108333,0.139742,0.00963475,-0.00567217,0.71928,2.60528,2.59612,5.54397,5.56455,5.55064,5.57196,1.32203,-1.41361,-69.4192,-69.3291,0.50348,11.1226,0.501711,11.1085
74.4,3.71764,0.920129,0.0669748,0.0153956,-0.0190909,-3.91348e-05,88105,3.71568,0.921838,-0.00185755,-0.0392525,0.0178873,-0.0121286,0,0.00108343,0.140719,0.00976695,-0.00578793,0.707478,2.61463,2.5748,5.45303,5.47327,5.45951,5.48048,1.30068,-1.36273,-68.2795,-68.1919,0.505288,10.94,0.497592,10.9263
74.41,3.71908,0.920231,0.0669164,0.0154485,-0.0190184,-4.60564e-05,88112,3.717,0.921926,-0.00185245,-0.0392289,0.0178714,-0.0121148,0,0.00108354,0.139714,0.00966667,-0.00571119,0.719598,2.59356,2.58881,5.54647,5.56705,5.55304,5.57437,1.32612,-1.37855,-69.4492,-69.3603,0.501216,11.1274,0.500299,11.1135
74.42,3.72052,0.920332,0.0668573,0.0154972,-0.0189606,-4.598e-05,88120,3.7185,0.922026,-0.00184718,-0.0392021,0.0178532,-0.0120989,0,0.00108364,0.140457,0.0097037,-0.00581067,0.710664,2.59749,2.58014,5.47763,5.49796,5.48406,5.50512,1.31532,-1.33795,-68.5864,-68.4995,0.501977,10.9892,0.498622,10.9756
74.43,3.72195,0.920434,0.0667982,0.0155333,-0.0189117,-4.60705e-05,88128,3.72,0.922127,-0.00184166,-0.0391752,0.017835,-0.0120831,0,0.00108374,0.140186,0.00972807,-0.00580268,0.713893,2.58792,2.56409,5.50254,5.52295,5.50896,5.53011,1.32091,-1.33118,-68.8978,-68.8109,0.500126,11.0391,0.495522,11.0255
74.44,3.72339,0.920536,0.0667389,0.0155678,-0.0188501,-5.3842e-05,88135,3.72131,0.922214,-0.00183599,-0.0391517,0.0178191,-0.0120693,0,0.00108384,0.139952,0.00964258,-0.0058059,0.716772,2.57334,2.58272,5.52475,5.54524,5.53117,5.55239,1.33203,-1.32686,-69.1754,-69.0886,0.497309,11.0836,0.499122,11.07
74.45,3.72483,0.920638,0.0666791,0.0155919,-0.0188084,-5.44831e-05,88143,3.72282,0.922315,-0.00183014,-0.0391249,0.0178009,-0.0120536,0,0.00108394,0.140596,0.00974324,-0.00588752,0.708967,2.58394,2.57138,5.46462,5.48488,5.47091,5.49189,1.32154,-1.2886,-68.4217,-68.3367,0.499357,10.9628,0.49693,10.9495
74.46,3.72627,0.92074,0.0666194,0.0156083,-0.018773,-5.53345e-05,88151,3.72432,0.922415,-0.00182412,-0.0390981,0.0177828,-0.0120378,0,0.00108404,0.139788,0.00963961,-0.00583032,0.718738,2.56213,2.5629,5.53995,5.56047,5.5463,5.56757,1.34026,-1.30398,-69.3646,-69.2786,0.495142,11.1139,0.495292,11.1004
74.47,3.72771,0.920842,0.0665592,0.0156227,-0.0187212,-6.3846e-05,88158,3.72563,0.922503,-0.00181797,-0.0390747,0.0177669,-0.012024,0,0.00108414,0.140527,0.00969196,-0.00592322,0.709842,2.56839,2.57529,5.47141,5.49168,5.47763,5.49862,1.32875,-1.2676,-68.5057,-68.4215,0.496351,10.9763,0.497685,10.9631
74.48,3.72915,0.920944,0.066499,0.0156243,-0.018694,-6.51549e-05,88166,3.72714,0.922603,-0.00181165,-0.0390479,0.0177488,-0.0120083,0,0.00108424,0.140099,0.00967613,-0.00589859,0.714981,2.56438,2.57093,5.51105,5.53145,5.51728,5.53841,1.34178,-1.26635,-69.0014,-68.9171,0.495577,11.0557,0.496843,11.0425
74.49,3.73059,0.921046,0.0664385,0.0156253,-0.0186644,-6.67582e-05,88174,3.72864,0.922703,-0.00180523,-0.0390212,0.0177307,-0.0119926,0,0.00108433,0.140141,0.00962397,-0.00592541,0.714521,2.54862,2.5555,5.50752,5.52789,5.51373,5.53482,1.33956,-1.2596,-68.9569,-68.8729,0.492531,11.0485,0.493861,11.0354
74.5,3.73202,0.921148,0.0663778,0.0156205,-0.0186224,-7.58955e-05,88181,3.72996,0.922791,-0.00179868,-0.0389978,0.0177149,-0.0119789,0,0.00108443,0.140483,0.00968963,-0.00597451,0.710361,2.54853,2.56562,5.47548,5.49572,5.48161,5.50256,1.33394,-1.23872,-68.555,-68.4721,0.492514,10.9842,0.495818,10.9712
74.51,3.73346,0.921251,0.066317,0.015612,-0.0186009,-7.78972e-05,88189,3.73146,0.922891,-0.001792,-0.0389711,0.0176969,-0.0119633,0,0.00108453,0.139903,0.00959487,-0.00593884,0.717399,2.52814,2.56544,5.52974,5.55016,5.53592,5.55706,1.3507,-1.25076,-69.2342,-69.1505,0.488574,11.093,0.495782,11.0799
74.52,3.7349,0.921353,0.0662557,0.0156009,-0.0185774,-8.01553e-05,88197,3.73297,0.922991,-0.00178524,-0.0389444,0.0176788,-0.0119476,0,0.00108462,0.140558,0.00965145,-0.00602153,0.709509,2.52141,2.55144,5.46895,5.48912,5.47502,5.49591,1.33675,-1.22561,-68.4724,-68.3902,0.487273,10.9709,0.493077,10.9581
74.53,3.73634,0.921455,0.0661946,0.0155897,-0.0185444,-8.9914e-05,88204,3.73428,0.923078,-0.00177835,-0.0389211,0.0176631,-0.011934,0,0.00108471,0.140049,0.00960808,-0.00598913,0.715634,2.49792,2.56534,5.51617,5.5365,5.52229,5.54335,1.3481,-1.2387,-69.0635,-68.9806,0.482733,11.0656,0.495763,11.0527
74.54,3.73778,0.921557,0.0661331,0.0155765,-0.0185237,-9.25888e-05,88212,3.73579,0.923178,-0.00177138,-0.0388945,0.0176451,-0.0119184,0,0.0010848,0.140274,0.00958541,-0.00603308,0.712964,2.48366,2.55329,5.4956,5.51584,5.50168,5.52264,1.34291,-1.2283,-68.8056,-68.7233,0.479977,11.0243,0.493435,11.0114
74.55,3.73922,0.92166,0.0660714,0.0155627,-0.018505,-9.54377e-05,88220,3.7373,0.923278,-0.0017643,-0.0388678,0.0176271,-0.0119028,0,0.0010849,0.14037,0.00962013,-0.00605894,0.711778,2.46301,2.54191,5.48646,5.50666,5.49252,5.51343,1.34007,-1.22421,-68.6909,-68.6089,0.475987,11.0059,0.491236,10.9931
74.56,3.74066,0.921762,0.0660096,0.0155495,-0.0184736,-0.000105841,88227,3.73862,0.923365,-0.00175713,-0.0388445,0.0176114,-0.0118892,0,0.00108499,0.140003,0.0095425,-0.00604383,0.716245,2.4453,2.56165,5.52091,5.54121,5.52699,5.54802,1.35116,-1.23081,-69.122,-69.0396,0.472565,11.075,0.495051,11.0621
74.57,3.7421,0.921864,0.0659475,0.0155352,-0.0184581,-0.000109147,88235,3.74012,0.923465,-0.00174987,-0.038818,0.0175934,-0.0118736,0,0.00108507,0.140524,0.00959579,-0.00611473,0.709958,2.42296,2.55659,5.47245,5.49257,5.47847,5.4993,1.34262,-1.21712,-68.5151,-68.4336,0.468248,10.9778,0.494071,10.965
74.58,3.74353,0.921967,0.0658854,0.0155214,-0.0184302,-0.000119958,88242,3.74144,0.923552,-0.00174249,-0.0387947,0.0175777,-0.01186,0,0.00108516,0.140027,0.00953942,-0.00608389,0.715964,2.40514,2.56652,5.51876,5.53903,5.52482,5.54581,1.35094,-1.22727,-69.0946,-69.0125,0.464803,11.0706,0.49599,11.0578
74.59,3.74513,0.922082,0.0658162,0.015504,-0.0184177,-0.000122711,88251,3.74314,0.923664,-0.00173383,-0.0387648,0.0175576,-0.0118426,0,0.00108525,0.147312,0.0109372,-0.00633291,0.627488,2.356,2.52529,4.83677,4.85452,4.84203,4.86041,1.1948,-1.05783,-60.5554,-60.4841,0.455307,9.70244,0.488023,9.69129
74.6,3.74641,0.922171,0.0657605,0.0155,-0.0183936,-0.000127558,88258,3.74446,0.923751,-0.00172749,-0.0387416,0.0175419,-0.011829,0,0.00108534,0.13996,0.00952012,-0.00612158,0.716788,2.27735,2.50503,5.52502,5.54529,5.53118,5.55217,1.3269,-1.26878,-69.174,-69.0906,0.440108,11.0834,0.484107,11.0703
74.61,3.74784,0.922273,0.0656982,0.0155678,-0.0182565,-0.000138501,88265,3.74578,0.923838,-0.00171996,-0.0387184,0.0175263,-0.0118155,0,0.00108542,0.139397,0.0094416,-0.0060935,0.723609,2.11059,2.22612,5.57738,5.59782,5.58375,5.60491,1.19564,-1.34429,-69.8313,-69.7451,0.407881,11.1887,0.430206,11.1752
74.62,3.74928,0.922375,0.0656355,0.0155726,-0.0181719,-0.000142373,88273,3.74729,0.923937,-0.00171222,-0.0386919,0.0175084,-0.0118001,0,0.00108551,0.139813,0.00949728,-0.00614642,0.718565,2.29461,2.35883,5.53879,5.55904,5.54479,5.56575,1.26578,-1.21701,-69.3436,-69.2623,0.443443,11.1105,0.455853,11.0978
74.63,3.75071,0.922477,0.0655728,0.0155578,-0.0181459,-0.000153849,88280,3.74861,0.924024,-0.0017043,-0.0386687,0.0174928,-0.0117866,0,0.00108559,0.139503,0.00945161,-0.00615155,0.722314,2.27627,2.55777,5.56776,5.58811,5.57378,5.59483,1.36203,-1.21697,-69.7061,-69.6247,0.439899,11.1686,0.4943,11.1559
74.64,3.75214,0.922579,0.0655096,0.0155419,-0.0181506,-0.000158387,88288,3.75012,0.924124,-0.00169626,-0.0386423,0.0174749,-0.0117711,0,0.00108567,0.139944,0.00947386,-0.0062187,0.717016,2.25235,2.56678,5.52693,5.54712,5.53289,5.55379,1.36069,-1.2066,-69.1948,-69.114,0.435277,11.0867,0.49604,11.074
74.65,3.75358,0.922682,0.0654464,0.0155258,-0.0181537,-0.000163163,88296,3.75163,0.924223,-0.0016881,-0.0386158,0.0174571,-0.0117557,0,0.00108575,0.139826,0.00946676,-0.00622026,0.718431,2.22984,2.56004,5.53783,5.55806,5.54381,5.56475,1.36215,-1.20924,-69.3313,-69.2504,0.430926,11.1086,0.494738,11.0959
74.66,3.75501,0.922784,0.0653828,0.0155105,-0.0181417,-0.000175527,88303,3.75296,0.92431,-0.00167986,-0.0385927,0.0174416,-0.0117423,0,0.00108583,0.139883,0.00943592,-0.00624458,0.717784,2.20814,2.5804,5.53285,5.55306,5.53882,5.55974,1.36318,-1.20783,-69.2689,-69.188,0.426733,11.0986,0.498673,11.0859
74.67,3.75645,0.922887,0.065319,0.0154941,-0.0181438,-0.000180823,88311,3.75447,0.924409,-0.00167153,-0.0385663,0.0174238,-0.0117269,0,0.00108591,0.14013,0.00946709,-0.00628494,0.714795,2.18402,2.57474,5.50981,5.52993,5.51575,5.53659,1.35775,-1.20218,-68.9804,-68.8999,0.422071,11.0523,0.49758,11.0397
74.68,3.75789,0.922989,0.065255,0.0154785,-0.0181306,-0.000193662,88318,3.75579,0.924495,-0.00166311,-0.0385432,0.0174082,-0.0117135,0,0.00108599,0.139873,0.00941769,-0.00627756,0.717911,2.16286,2.59292,5.53382,5.55404,5.53979,5.56072,1.36327,-1.20787,-69.2811,-69.2002,0.417981,11.1005,0.501093,11.0879
74.69,3.75932,0.923091,0.0651907,0.0154618,-0.0181302,-0.000199459,88326,3.7573,0.924594,-0.0016546,-0.0385168,0.0173905,-0.0116982,0,0.00108606,0.14023,0.00943974,-0.00633108,0.713626,2.13797,2.5873,5.50079,5.52088,5.50672,5.52752,1.35541,-1.19967,-68.8674,-68.7871,0.413173,11.0342,0.500007,11.0217
74.7,3.76076,0.923194,0.0651263,0.015445,-0.0181289,-0.000205471,88334,3.75882,0.924693,-0.001646,-0.0384905,0.0173728,-0.0116829,0,0.00108614,0.140031,0.0094181,-0.00632803,0.716029,2.11461,2.57692,5.51931,5.53947,5.52526,5.54613,1.35566,-1.20412,-69.0993,-69.0187,0.408658,11.0714,0.498001,11.0588
74.71,3.7622,0.923296,0.0650616,0.0154289,-0.0181084,-0.000219033,88341,3.76014,0.92478,-0.00163732,-0.0384674,0.0173573,-0.0116695,0,0.00108621,0.140146,0.0093997,-0.00635823,0.714664,2.09156,2.58968,5.50879,5.52891,5.51473,5.53555,1.35104,-1.20112,-68.9675,-68.8872,0.404203,11.0503,0.500466,11.0377
74.72,3.76364,0.923399,0.0649968,0.0154117,-0.018102,-0.000225511,88349,3.76165,0.924879,-0.00162855,-0.0384411,0.0173396,-0.0116542,0,0.00108628,0.140244,0.00941469,-0.00638416,0.713482,2.06683,2.58136,5.49968,5.51976,5.5056,5.52638,1.34638,-1.19846,-68.8534,-68.7732,0.399423,11.032,0.498859,11.0194
74.73,3.76507,0.923501,0.0649317,0.0153953,-0.018078,-0.000239504,88356,3.76298,0.924965,-0.00161969,-0.0384181,0.0173241,-0.0116409,0,0.00108635,0.14007,0.00937163,-0.00638484,0.715604,2.04427,2.59353,5.51604,5.53617,5.52198,5.54281,1.34676,-1.2018,-69.0581,-68.9777,0.395063,11.0648,0.50121,11.0522
74.74,3.76651,0.923604,0.0648664,0.0153779,-0.0180647,-0.000246429,88364,3.76449,0.925064,-0.00161076,-0.0383918,0.0173065,-0.0116256,0,0.00108642,0.14034,0.00939093,-0.00642785,0.712352,2.01852,2.5792,5.49097,5.511,5.49687,5.5176,1.33571,-1.19498,-68.744,-68.6641,0.390088,11.0145,0.498441,11.002
74.75,3.76795,0.923707,0.064801,0.0153603,-0.0180495,-0.000253545,88372,3.76601,0.925163,-0.00160174,-0.0383655,0.0172888,-0.0116104,0,0.00108649,0.140125,0.0093613,-0.00642232,0.714951,1.99415,2.56897,5.511,5.53109,5.51692,5.53771,1.3359,-1.19886,-68.9947,-68.9146,0.385378,11.0546,0.496464,11.0421
74.76,3.76939,0.923809,0.0647353,0.0153435,-0.0180164,-0.000268161,88379,3.76734,0.925249,-0.00159265,-0.0383426,0.0172734,-0.0115971,0,0.00108656,0.140281,0.00935285,-0.0064544,0.713087,1.96992,2.5833,5.49664,5.51666,5.50253,5.52326,1.33079,-1.19405,-68.8146,-68.7349,0.380696,11.0258,0.499233,11.0133
74.77,3.77083,0.923912,0.0646695,0.0153256,-0.0179982,-0.000275672,88387,3.76885,0.925348,-0.00158347,-0.0383163,0.0172558,-0.0115819,0,0.00108663,0.140276,0.0093547,-0.0064689,0.713154,1.9445,2.57617,5.49716,5.51718,5.50304,5.52376,1.32822,-1.19292,-68.821,-68.7413,0.375783,11.0268,0.497855,11.0143
74.78,3.77227,0.924014,0.0646035,0.0153085,-0.0179628,-0.000290663,88394,3.77018,0.925434,-0.00157422,-0.0382934,0.0172404,-0.0115687,0,0.00108669,0.140182,0.0093197,-0.00647613,0.714307,1.92068,2.59021,5.50606,5.52609,5.51194,5.53268,1.32755,-1.19362,-68.9322,-68.8525,0.371179,11.0446,0.500569,11.0322
74.79,3.77371,0.924117,0.0645373,0.0152903,-0.0179399,-0.000298568,88402,3.7717,0.925532,-0.00156489,-0.0382672,0.0172228,-0.0115535,0,0.00108676,0.140378,0.00933499,-0.0065103,0.71194,1.89419,2.57963,5.48782,5.50777,5.49367,5.51432,1.31925,-1.18776,-68.7036,-68.6243,0.36606,11.008,0.498525,10.9956
74.8,3.77515,0.92422,0.064471,0.015272,-0.0179153,-0.000306645,88410,3.77321,0.925631,-0.00155548,-0.038241,0.0172053,-0.0115384,0,0.00108682,0.14018,0.00930213,-0.00650517,0.714339,1.86878,2.57016,5.50632,5.52632,5.51218,5.53288,1.31903,-1.19062,-68.9349,-68.8555,0.361149,11.0451,0.496695,11.0326
74.81,3.77658,0.924322,0.0644045,0.0152545,-0.0178733,-0.000322181,88417,3.77454,0.925717,-0.001546,-0.0382181,0.0171899,-0.0115252,0,0.00108688,0.140349,0.00930044,-0.0065367,0.712319,1.84353,2.58487,5.49075,5.51068,5.49658,5.51721,1.31341,-1.18496,-68.7398,-68.6608,0.35627,11.0138,0.499537,11.0014
74.82,3.77802,0.924425,0.0643379,0.015236,-0.0178466,-0.000330606,88425,3.77606,0.925815,-0.00153644,-0.038192,0.0171724,-0.0115101,0,0.00108694,0.14028,0.0092921,-0.00654371,0.713151,1.81735,2.57877,5.49717,5.51711,5.503,5.52363,1.31212,-1.18467,-68.8198,-68.7409,0.35121,11.0266,0.498359,11.0143
74.83,3.77946,0.924528,0.0642711,0.0152181,-0.0178026,-0.000346477,88432,3.77739,0.925901,-0.00152681,-0.0381691,0.0171571,-0.0114969,0,0.001087,0.140258,0.00926588,-0.00655622,0.713443,1.79233,2.59248,5.49943,5.51936,5.50525,5.52587,1.3095,-1.18323,-68.8479,-68.7691,0.346375,11.0311,0.501007,11.0188
74.84,3.7809,0.92463,0.0642041,0.0151993,-0.0177718,-0.000355249,88440,3.77891,0.925999,-0.00151711,-0.038143,0.0171396,-0.0114818,0,0.00108706,0.14038,0.00927492,-0.00658123,0.711979,1.76513,2.58293,5.48815,5.50802,5.49394,5.5145,1.30273,-1.17853,-68.7063,-68.6279,0.34112,11.0084,0.499163,10.9962
74.85,3.78234,0.924733,0.064137,0.0151804,-0.0177393,-0.00036418,88448,3.78043,0.926097,-0.00150733,-0.0381169,0.0171221,-0.0114668,0,0.00108711,0.140223,0.009243,-0.00657885,0.713878,1.73866,2.57431,5.5028,5.5227,5.50859,5.52918,1.30171,-1.1799,-68.8894,-68.8109,0.336003,11.0378,0.497496,11.0255
74.86,3.78378,0.924835,0.0640698,0.0151622,-0.01769,-0.000380531,88455,3.78176,0.926183,-0.00149749,-0.0380941,0.0171068,-0.0114537,0,0.00108717,0.140383,0.00924474,-0.00660745,0.711965,1.71251,2.58954,5.48807,5.50789,5.49382,5.51434,1.29615,-1.17399,-68.7046,-68.6265,0.330949,11.0082,0.500439,10.996
74.87,3.78522,0.924938,0.0640025,0.015143,-0.0176564,-0.000389768,88463,3.78328,0.926281,-0.00148757,-0.0380681,0.0170894,-0.0114387,0,0.00108722,0.140284,0.00922952,-0.00661019,0.71316,1.68552,2.58571,5.49729,5.51713,5.50305,5.52357,1.29614,-1.17386,-68.8197,-68.7418,0.325735,11.0266,0.499699,11.0144
74.88,3.78666,0.92504,0.063935,0.0151245,-0.0176056,-0.00040642,88470,3.78461,0.926367,-0.00147759,-0.0380453,0.0170742,-0.0114255,0,0.00108727,0.140314,0.00921097,-0.00662603,0.712816,1.65942,2.59867,5.49465,5.51445,5.50038,5.52087,1.29179,-1.17084,-68.7863,-68.7086,0.32069,11.0213,0.502204,11.0091
74.89,3.7881,0.925143,0.0638673,0.0151051,-0.0175681,-0.000415964,88478,3.78613,0.926465,-0.00146754,-0.0380193,0.0170567,-0.0114106,0,0.00108732,0.140373,0.0092135,-0.00664303,0.712115,1.63153,2.58846,5.48925,5.50902,5.49496,5.51541,1.28555,-1.16716,-68.7183,-68.6409,0.315299,11.0104,0.50023,10.9983
74.9,3.78954,0.925246,0.0637996,0.0150864,-0.0175137,-0.000432896,88485,3.78746,0.92655,-0.00145742,-0.0379965,0.0170415,-0.0113975,0,0.00108737,0.140264,0.00918456,-0.0066437,0.713444,1.6055,2.601,5.49951,5.51929,5.50522,5.52568,1.28359,-1.16696,-68.8464,-68.7691,0.310269,11.0309,0.502655,11.0188
74.91,3.79098,0.925348,0.0637317,0.0150667,-0.0174718,-0.000442725,88493,3.78898,0.926648,-0.00144723,-0.0379706,0.0170242,-0.0113826,0,0.00108742,0.1404,0.00918724,-0.00666799,0.711812,1.57702,2.5909,5.48694,5.50665,5.49261,5.513,1.27588,-1.16129,-68.6886,-68.6117,0.304765,11.0056,0.500703,10.9936
74.92,3.79242,0.925451,0.0636638,0.0150469,-0.0174287,-0.000452679,88501,3.79051,0.926746,-0.00143698,-0.0379446,0.0170068,-0.0113676,0,0.00108747,0.14029,0.00916742,-0.0066671,0.71314,1.54915,2.58192,5.49719,5.51691,5.50285,5.52325,1.27338,-1.16087,-68.8165,-68.7397,0.29938,11.0261,0.498967,11.0141
