t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
69.03,3.43382,0.902608,0.0786022,-0.00788964,-0.0457401,-0.000355692,86547,3.43199,0.901149,0.00131712,-0.0448748,0.0218085,-0.0156114,0,0.000848104,0.147608,0.0137228,-0.00686732,0.62161,-2.57708,-1.96515,5.46746,5.48995,5.47927,5.50268,3.05194,-2.80923,-68.945,-68.7867,-0.498176,10.982,-0.379883,10.9574
69.04,3.43544,0.902739,0.0785286,-0.0079118,-0.0457379,-0.000358326,86556,3.43358,0.901275,0.00131991,-0.04484,0.0217836,-0.0155888,0,0.000848172,0.146951,0.0139044,-0.00644105,0.629318,-2.53996,-1.95148,5.53535,5.55811,5.54723,5.57092,3.09418,-2.82078,-69.8,-69.6407,-0.490999,11.1182,-0.377241,11.0935
69.05,3.43677,0.902841,0.0784703,-0.00792637,-0.0457405,-0.000352904,86564,3.43499,0.901387,0.00131723,-0.0448091,0.0217615,-0.0155688,0,0.00084824,0.146965,0.0138259,-0.0064819,0.62922,-2.5377,-1.96312,5.53448,5.55722,5.54636,5.57004,3.08793,-2.82622,-69.789,-69.6296,-0.490563,11.1164,-0.379492,11.0917
69.06,3.43824,0.902933,0.0784042,-0.00792277,-0.0457146,-0.000355151,86572,3.43641,0.901498,0.00130823,-0.0447782,0.0217394,-0.0155488,0,0.000848307,0.147691,0.00494876,-0.00666508,0.628229,-2.52072,-1.92331,5.52573,5.54843,5.53762,5.56124,3.08334,-2.82988,-69.6789,-69.5196,-0.48728,11.0989,-0.371795,11.0742
69.07,3.43971,0.903067,0.0783381,-0.00793768,-0.0457102,-0.000357823,86580,3.43782,0.90161,0.00130994,-0.0447474,0.0217173,-0.0155289,0,0.000848373,0.147013,0.0145435,-0.00658593,0.628026,-2.52456,-1.90962,5.52396,5.54665,5.53585,5.55945,3.08528,-2.83025,-69.6566,-69.4973,-0.488024,11.0953,-0.369149,11.0706
69.08,3.44118,0.903182,0.0782718,-0.00794715,-0.045718,-0.000352604,86589,3.43942,0.901735,0.00131024,-0.0447127,0.0216925,-0.0155065,0,0.00084844,0.147083,0.0138695,-0.00659386,0.627781,-2.53604,-1.92444,5.5218,5.54447,5.53369,5.55729,3.08069,-2.83639,-69.6295,-69.47,-0.490242,11.091,-0.372013,11.0663
69.09,3.44266,0.903274,0.0782053,-0.00793846,-0.0456917,-0.000355426,86597,3.44083,0.901847,0.00130158,-0.0446819,0.0216705,-0.0154866,0,0.000848506,0.147805,0.00494185,-0.00668354,0.626857,-2.50612,-1.88404,5.51366,5.5363,5.52553,5.54909,3.0769,-2.83108,-69.5267,-69.3676,-0.484459,11.0746,-0.364204,11.05
69.1,3.44413,0.903407,0.0781392,-0.00795222,-0.045687,-0.000358174,86605,3.44225,0.901958,0.00130326,-0.0446511,0.0216485,-0.0154667,0,0.000848572,0.147111,0.0145144,-0.00658121,0.626891,-2.49856,-1.87019,5.51399,5.53662,5.52584,5.54939,3.08032,-2.82548,-69.5306,-69.3717,-0.482998,11.0752,-0.361528,11.0506
69.11,3.4456,0.903522,0.078073,-0.00796249,-0.0456946,-0.000353,86614,3.44384,0.902083,0.00130348,-0.0446165,0.0216238,-0.0154443,0,0.000848638,0.147169,0.0138398,-0.00658982,0.62678,-2.50688,-1.88477,5.513,5.53562,5.52487,5.5484,3.0764,-2.8306,-69.5182,-69.3593,-0.484606,11.0733,-0.364345,11.0486
69.12,3.44708,0.903614,0.0780066,-0.007954,-0.045668,-0.000355857,86622,3.44526,0.902195,0.00129473,-0.0445858,0.0216019,-0.0154245,0,0.000848702,0.147885,0.00491075,-0.00667941,0.625914,-2.47796,-1.84402,5.50538,5.52796,5.51722,5.54072,3.07284,-2.82638,-69.422,-69.2633,-0.479014,11.0579,-0.356468,11.0333
69.13,3.44855,0.903747,0.0779405,-0.00796748,-0.0456631,-0.000358634,86630,3.44668,0.902306,0.00129633,-0.0445551,0.0215799,-0.0154047,0,0.000848767,0.147177,0.0144821,-0.00657607,0.626144,-2.47162,-1.82993,5.50744,5.53002,5.51926,5.54276,3.07709,-2.82261,-69.4476,-69.2891,-0.477789,11.062,-0.353744,11.0375
69.14,3.45003,0.903861,0.0778744,-0.00797701,-0.0456705,-0.000353493,86639,3.44828,0.902431,0.00129647,-0.0445205,0.0215553,-0.0153824,0,0.000848832,0.147227,0.0138079,-0.00658488,0.626124,-2.48103,-1.84408,5.50725,5.52982,5.51909,5.54258,3.0736,-2.8289,-69.4454,-69.2867,-0.479608,11.0617,-0.35648,11.0371
69.15,3.4515,0.903953,0.077808,-0.00796732,-0.0456437,-0.000356372,86647,3.4497,0.902542,0.00128764,-0.0444899,0.0215334,-0.0153627,0,0.000848895,0.147939,0.00487792,-0.0066742,0.625272,-2.45352,-1.80301,5.49975,5.52229,5.51157,5.53503,3.07008,-2.82562,-69.3508,-69.1924,-0.47429,11.0466,-0.348541,11.022
69.16,3.45298,0.904086,0.077742,-0.0079792,-0.0456385,-0.000359171,86655,3.45111,0.902653,0.00128916,-0.0444592,0.0215116,-0.0153429,0,0.000848959,0.147221,0.014449,-0.00657105,0.625648,-2.44837,-1.78879,5.50308,5.52562,5.51489,5.53835,3.07486,-2.82319,-69.3925,-69.2342,-0.473295,11.0532,-0.345791,11.0287
69.17,3.45445,0.9042,0.0776759,-0.00798683,-0.0456457,-0.000354063,86664,3.45271,0.902778,0.00128923,-0.0444248,0.021487,-0.0153207,0,0.000849022,0.147265,0.0137756,-0.00658042,0.625699,-2.4588,-1.80245,5.50351,5.52606,5.51534,5.5388,3.07179,-2.83032,-69.3982,-69.2396,-0.47531,11.0541,-0.348432,11.0296
69.18,3.45593,0.904291,0.0776095,-0.00797485,-0.0456186,-0.000356969,86672,3.45413,0.902889,0.00128034,-0.0443942,0.0214652,-0.015301,0,0.000849085,0.147977,0.00484531,-0.00666975,0.624834,-2.4327,-1.76107,5.4959,5.51841,5.50771,5.53113,3.06817,-2.82766,-69.3021,-69.1438,-0.470265,11.0388,-0.340433,11.0143
69.19,3.4574,0.904424,0.0775436,-0.00798413,-0.0456133,-0.000359798,86680,3.45555,0.903,0.00128179,-0.0443636,0.0214434,-0.0152814,0,0.000849147,0.147251,0.0144164,-0.00656729,0.625334,-2.42889,-1.74679,5.50032,5.52285,5.51213,5.53557,3.07338,-2.82641,-69.3577,-69.1994,-0.469529,11.0477,-0.337672,11.0232
69.2,3.45888,0.904537,0.0774775,-0.00798889,-0.0456202,-0.000354736,86689,3.45715,0.903124,0.00128181,-0.0443292,0.0214189,-0.0152593,0,0.00084921,0.147291,0.0137442,-0.00657755,0.625424,-2.44054,-1.75989,5.5011,5.52362,5.51293,5.53637,3.0706,-2.83418,-69.3678,-69.2092,-0.471781,11.0493,-0.340205,11.0247
69.21,3.46035,0.904628,0.0774112,-0.00797379,-0.0455929,-0.000357684,86697,3.45857,0.903235,0.00127287,-0.0442987,0.0213972,-0.0152397,0,0.000849271,0.148003,0.00481421,-0.00666721,0.624529,-2.41571,-1.71821,5.49322,5.51571,5.50504,5.52844,3.06683,-2.8318,-69.2684,-69.11,-0.466981,11.0335,-0.332148,11.0089
69.22,3.46183,0.90476,0.0773454,-0.00797971,-0.0455874,-0.000360523,86705,3.46,0.903346,0.00127428,-0.0442682,0.0213754,-0.0152201,0,0.000849332,0.147269,0.0143844,-0.00656108,0.625155,-2.41314,-1.70395,5.49874,5.52125,5.51056,5.53398,3.07249,-2.83152,-69.3379,-69.1795,-0.466485,11.0445,-0.329391,11.02
69.23,3.4633,0.904874,0.0772794,-0.00798003,-0.0455782,-0.000363372,86713,3.46142,0.903456,0.00127426,-0.0442377,0.0213537,-0.0152005,0,0.000849394,0.147307,0.0137134,-0.00657415,0.625273,-2.42434,-1.69318,5.49977,5.52228,5.51162,5.53504,3.07051,-2.83966,-69.3512,-69.1924,-0.468649,11.0467,-0.327309,11.0221
69.24,3.46478,0.904965,0.0772132,-0.0079629,-0.0455668,-0.000358446,86722,3.46302,0.903581,0.00126529,-0.0442035,0.0213293,-0.0151785,0,0.000849454,0.148021,0.00478504,-0.00665969,0.624327,-2.39914,-1.67486,5.49143,5.51391,5.50326,5.52665,3.06602,-2.83549,-69.2461,-69.0876,-0.463779,11.0299,-0.323767,11.0053
69.25,3.46625,0.905096,0.0771473,-0.00796687,-0.045561,-0.000361346,86730,3.46444,0.903691,0.00126668,-0.044173,0.0213077,-0.015159,0,0.000849514,0.14728,0.0143549,-0.00656174,0.625047,-2.39409,-1.6607,5.49779,5.52029,5.50961,5.53303,3.07203,-2.83389,-69.326,-69.1675,-0.462802,11.0426,-0.321029,11.0181
69.26,3.46773,0.905209,0.0770813,-0.00796648,-0.0455517,-0.000364263,86738,3.46587,0.903802,0.00126665,-0.0441426,0.021286,-0.0151395,0,0.000849574,0.147317,0.0136844,-0.00657335,0.625175,-2.40231,-1.64945,5.4989,5.52141,5.51075,5.53417,3.07037,-2.84018,-69.3402,-69.1815,-0.464392,11.0449,-0.318855,11.0203
69.27,3.46921,0.9053,0.0770151,-0.0079494,-0.0455401,-0.000359404,86747,3.46747,0.903926,0.00125767,-0.0441084,0.0212617,-0.0151176,0,0.000849633,0.148035,0.00475678,-0.00665666,0.624172,-2.37555,-1.63091,5.49007,5.51254,5.50189,5.52528,3.06567,-2.83481,-69.2289,-69.0704,-0.459218,11.0272,-0.315272,11.0026
69.28,3.47068,0.905431,0.0769493,-0.0079533,-0.0455341,-0.00036236,86755,3.46889,0.904036,0.00125904,-0.044078,0.0212401,-0.0150981,0,0.000849692,0.14729,0.014325,-0.00656019,0.624966,-2.37054,-1.61687,5.49708,5.51958,5.5089,5.53232,3.07184,-2.83363,-69.3171,-69.1586,-0.45825,11.0412,-0.312557,11.0167
69.29,3.47216,0.905544,0.0768833,-0.00795287,-0.0455246,-0.000365329,86763,3.47032,0.904147,0.00125899,-0.0440477,0.0212186,-0.0150787,0,0.000849751,0.147324,0.0136549,-0.0065717,0.625126,-2.37886,-1.60513,5.49847,5.52098,5.51032,5.53374,3.0705,-2.84015,-69.3349,-69.1761,-0.459857,11.0441,-0.310289,11.0195
69.3,3.47363,0.905634,0.0768172,-0.00793482,-0.0454969,-0.000368395,86771,3.47174,0.904257,0.00124999,-0.0440174,0.021197,-0.0150593,0,0.000849809,0.148045,0.00472759,-0.00665226,0.624064,-2.35017,-1.56298,5.48912,5.51159,5.50095,5.52432,3.06609,-2.83431,-69.2169,-69.0585,-0.454312,11.0253,-0.302141,11.0007
69.31,3.47511,0.905765,0.0767514,-0.00793959,-0.0455067,-0.000363527,86780,3.47335,0.904381,0.00125135,-0.0439833,0.0211728,-0.0150375,0,0.000849867,0.147296,0.0142946,-0.00655763,0.624926,-2.34682,-1.57272,5.49673,5.51923,5.50855,5.53196,3.07171,-2.83357,-69.3126,-69.1541,-0.453665,11.0405,-0.304022,11.016
69.32,3.47658,0.905878,0.0766854,-0.00793911,-0.045497,-0.000366537,86788,3.47478,0.904491,0.00125128,-0.043953,0.0211513,-0.0150181,0,0.000849925,0.14733,0.013625,-0.00656938,0.625087,-2.35498,-1.5603,5.49813,5.52064,5.50998,5.53339,3.07068,-2.84001,-69.3305,-69.1718,-0.455241,11.0434,-0.301621,11.0188
69.33,3.47806,0.905968,0.0766193,-0.00792101,-0.0454692,-0.000369638,86796,3.4762,0.904601,0.00124226,-0.0439227,0.0211298,-0.0149988,0,0.000849982,0.148054,0.00469734,-0.00664649,0.623959,-2.32621,-1.51799,5.4882,5.51067,5.50002,5.5234,3.06596,-2.83386,-69.2053,-69.0469,-0.449681,11.0234,-0.293442,10.9989
69.34,3.47953,0.906099,0.0765536,-0.00792574,-0.0454787,-0.000364813,86805,3.47781,0.904725,0.00124358,-0.0438887,0.0211057,-0.0149771,0,0.000850038,0.1473,0.0142631,-0.0065536,0.624911,-2.3226,-1.52792,5.4966,5.5191,5.50842,5.53183,3.07178,-2.83345,-69.311,-69.1525,-0.448983,11.0402,-0.295363,11.0157
69.35,3.48101,0.906211,0.0764877,-0.00792521,-0.0454689,-0.000367854,86813,3.47924,0.904835,0.00124348,-0.0438585,0.0210842,-0.0149578,0,0.000850095,0.147334,0.0135937,-0.00656533,0.625079,-2.33082,-1.51495,5.49806,5.52057,5.5099,5.53332,3.07101,-2.84002,-69.3296,-69.1709,-0.450571,11.0432,-0.292855,11.0186
69.36,3.48249,0.9063,0.0764216,-0.00790708,-0.0454408,-0.000370989,86821,3.48067,0.904944,0.0012344,-0.0438283,0.0210628,-0.0149385,0,0.00085015,0.148063,0.0046551,-0.00665057,0.623876,-2.30185,-1.47239,5.48748,5.50994,5.49929,5.52266,3.06594,-2.8335,-69.1961,-69.0377,-0.44497,11.022,-0.284628,10.9974
69.37,3.48396,0.906431,0.0763562,-0.00791129,-0.0454352,-0.000373747,86829,3.48209,0.905054,0.00123562,-0.0437981,0.0210414,-0.0149193,0,0.000850206,0.147309,0.014223,-0.00653785,0.624845,-2.2919,-1.45567,5.49603,5.51852,5.50784,5.53125,3.07478,-2.8304,-69.3037,-69.1454,-0.443048,11.0391,-0.281396,11.0146
69.38,3.48544,0.906543,0.0762911,-0.00791244,-0.045445,-0.000368128,86838,3.4837,0.905178,0.00123551,-0.0437642,0.0210174,-0.0148977,0,0.000850262,0.147341,0.0135652,-0.0066089,0.625017,-2.30597,-1.46509,5.49752,5.52002,5.50936,5.53278,3.07516,-2.83973,-69.3228,-69.1641,-0.445767,11.0421,-0.283217,11.0175
69.39,3.48691,0.906632,0.0762269,-0.00789571,-0.0454223,-0.00036947,86846,3.48513,0.905287,0.00122656,-0.0437341,0.020996,-0.0148785,0,0.000850316,0.148093,0.00465571,-0.00670389,0.623505,-2.27758,-1.43473,5.48421,5.50666,5.49602,5.51938,3.06468,-2.83206,-69.1549,-68.9967,-0.44028,11.0154,-0.277347,10.9909
69.4,3.48839,0.906762,0.0761596,-0.00789775,-0.0454077,-0.000374104,86854,3.48656,0.905397,0.00122757,-0.043704,0.0209747,-0.0148593,0,0.00085037,0.147278,0.0142028,-0.00666918,0.625242,-2.27615,-1.43854,5.49947,5.52198,5.51131,5.53473,3.06122,-2.83857,-69.3473,-69.1887,-0.440004,11.046,-0.278084,11.0215
69.41,3.48986,0.906874,0.076092,-0.00789678,-0.045393,-0.000378997,86862,3.48799,0.905507,0.0012275,-0.0436739,0.0209534,-0.0148402,0,0.000850425,0.147311,0.0135422,-0.00665745,0.625411,-2.27939,-1.39894,5.50098,5.52349,5.51282,5.53625,3.07338,-2.84153,-69.3663,-69.2076,-0.440628,11.0491,-0.27043,11.0245
69.42,3.49134,0.906963,0.0760216,-0.00787861,-0.0453712,-0.000377713,86871,3.4896,0.90563,0.00121852,-0.0436401,0.0209295,-0.0148187,0,0.000850478,0.14801,0.00474083,-0.00734572,0.624405,-2.25186,-1.3696,5.49206,5.51453,5.50388,5.52726,3.06904,-2.83576,-69.2537,-69.0953,-0.435307,11.0311,-0.264757,11.0066
69.43,3.49281,0.907092,0.0759514,-0.0078803,-0.0453517,-0.000385996,86879,3.49104,0.905739,0.00121975,-0.0436101,0.0209082,-0.0147996,0,0.000850531,0.147269,0.0141934,-0.00694943,0.625366,-2.25283,-1.34257,5.50056,5.52306,5.5124,5.53581,3.07402,-2.83973,-69.3609,-69.2023,-0.435496,11.0482,-0.259532,11.0236
69.44,3.49429,0.907204,0.0758809,-0.00788002,-0.0453321,-0.000394069,86887,3.49247,0.905849,0.00121993,-0.04358,0.0208869,-0.0147805,0,0.000850584,0.147263,0.0135883,-0.00681672,0.62595,-2.25031,-1.31267,5.50571,5.52824,5.51756,5.541,3.07739,-2.84175,-69.4259,-69.2671,-0.435007,11.0586,-0.253752,11.034
69.45,3.49576,0.907309,0.0758155,-0.0078698,-0.0453086,-0.000398649,86895,3.4939,0.905958,0.0012147,-0.04355,0.0208657,-0.0147614,0,0.000850636,0.146487,0.0122849,-0.00574016,0.636334,-2.23369,-1.27865,5.59715,5.62005,5.6092,5.63303,3.12605,-2.89107,-70.579,-70.4176,-0.431795,11.2422,-0.247177,11.2172
69.46,3.49724,0.907412,0.0757459,-0.00785391,-0.0452829,-0.000403542,86903,3.49533,0.906067,0.00120715,-0.0435201,0.0208445,-0.0147424,0,0.000850688,0.14691,0.0108676,-0.00704807,0.632445,-2.21313,-1.22247,5.56282,5.58559,5.57481,5.59849,3.11564,-2.87416,-70.1462,-69.9857,-0.42782,11.1733,-0.236317,11.1484
69.47,3.49871,0.907523,0.0756729,-0.00785331,-0.0452774,-0.000405599,86912,3.49695,0.90619,0.00120612,-0.0434864,0.0208207,-0.014721,0,0.000850739,0.145004,0.0111533,-0.00740136,0.65503,-2.20661,-1.19784,5.76145,5.78503,5.77387,5.7984,3.22727,-2.9798,-72.6509,-72.4845,-0.42656,11.5723,-0.231554,11.5465
69.48,3.50019,0.907635,0.0755999,-0.00785206,-0.0452565,-0.000416315,86920,3.49838,0.906299,0.00120603,-0.0434565,0.0207995,-0.014702,0,0.00085079,0.146722,0.0110951,-0.00726117,0.634513,-2.20664,-1.16014,5.581,5.60384,5.59302,5.61679,3.13035,-2.88457,-70.3755,-70.2143,-0.426565,11.2098,-0.224267,11.1848
69.49,3.50165,0.907748,0.0755258,-0.0078527,-0.0452427,-0.000427582,86928,3.49981,0.906409,0.00120645,-0.0434266,0.0207784,-0.0146831,0,0.000850841,0.144687,0.0112006,-0.00749006,0.658783,-2.20467,-1.08054,5.79448,5.8182,5.80699,5.83167,3.26862,-2.99919,-73.0678,-72.9002,-0.426184,11.6387,-0.208879,11.6127
69.5,3.50313,0.90786,0.0754509,-0.00785312,-0.0452406,-0.000439837,86936,3.50125,0.906518,0.00120731,-0.0433967,0.0207573,-0.0146641,0,0.000850892,0.14628,0.0110482,-0.00763107,0.639848,-2.2049,-1.00092,5.62794,5.65099,5.64009,5.66408,3.20183,-2.91061,-70.9679,-70.8051,-0.426229,11.3042,-0.193487,11.2789
69.51,3.5046,0.907947,0.0753268,-0.00781629,-0.0451095,-0.000486871,86945,3.50286,0.90664,0.00119061,-0.0433631,0.0207336,-0.0146429,0,0.000850941,0.147064,0.00667918,-0.0117472,0.634085,-2.12366,-0.877117,5.57659,5.59944,5.58859,5.61237,3.13382,-2.87187,-70.3195,-70.1587,-0.410525,11.201,-0.169556,11.176
69.52,3.50606,0.908059,0.0752447,-0.00781502,-0.0450422,-0.000513929,86953,3.5043,0.906749,0.00118549,-0.0433332,0.0207125,-0.014624,0,0.000850989,0.145328,0.0104479,-0.00725251,0.651745,-2.07975,-0.776918,5.73259,5.75608,5.7449,5.76934,3.21805,-2.94412,-72.2866,-72.1217,-0.402037,11.5142,-0.150186,11.4887
69.53,3.50753,0.908167,0.0751784,-0.00780717,-0.045023,-0.00051834,86961,3.50574,0.906858,0.00118127,-0.0433034,0.0206914,-0.0146051,0,0.000851037,0.145606,0.0108805,-0.00696105,0.648055,-2.10939,-0.745374,5.70013,5.72348,5.71245,5.73674,3.1991,-2.95309,-71.8783,-71.7133,-0.407767,11.4492,-0.144088,11.4236
69.54,3.509,0.908277,0.0751065,-0.00780276,-0.0450001,-0.000527367,86969,3.50717,0.906967,0.00117969,-0.0432736,0.0206704,-0.0145863,0,0.000851084,0.14534,0.0109939,-0.00726904,0.651143,-2.10313,-0.70206,5.72727,5.75073,5.73964,5.76406,3.2174,-2.96794,-72.2205,-72.0547,-0.406557,11.5037,-0.135715,11.478
69.55,3.51047,0.908387,0.075034,-0.00779982,-0.0449771,-0.000537578,86977,3.50861,0.907076,0.00117891,-0.0432439,0.0206494,-0.0145675,0,0.000851131,0.145485,0.0110148,-0.0072917,0.649388,-2.09832,-0.658234,5.71183,5.73523,5.72418,5.74852,3.21235,-2.95952,-72.0259,-71.8605,-0.405627,11.4727,-0.127243,11.4471
69.56,3.51194,0.908497,0.0749601,-0.00779727,-0.044953,-0.00054865,86985,3.51005,0.907184,0.00117838,-0.0432141,0.0206284,-0.0145487,0,0.000851178,0.145033,0.0109062,-0.00755459,0.654891,-2.09511,-0.616918,5.76021,5.78381,5.77267,5.79722,3.23914,-2.98627,-72.636,-72.4691,-0.405006,11.5699,-0.119257,11.544
69.57,3.5134,0.908598,0.0748388,-0.0077697,-0.0448245,-0.00059658,86994,3.51166,0.907307,0.00116614,-0.0431807,0.0206048,-0.0145275,0,0.000851224,0.145277,0.012329,-0.00952893,0.650808,-2.03939,-0.443683,5.72403,5.74748,5.73639,5.76079,3.2143,-2.96149,-72.1794,-72.0138,-0.394235,11.4972,-0.0857684,11.4715
69.58,3.51487,0.908692,0.0747693,-0.00774775,-0.0447656,-0.000609876,87002,3.5131,0.907415,0.00115168,-0.0431509,0.0205839,-0.0145088,0,0.000851267,0.14507,0.0111765,-0.00587553,0.654231,-1.97927,-0.355226,5.75458,5.77816,5.76698,5.79151,3.2318,-2.97045,-72.5646,-72.3984,-0.382614,11.5585,-0.0686688,11.5327
69.59,3.51634,0.908781,0.0747184,-0.00770455,-0.044739,-0.000599706,87010,3.51454,0.907524,0.00112987,-0.0431213,0.020563,-0.01449,0,0.000851307,0.145357,0.0111401,-0.00517625,0.650824,-1.93775,-0.315804,5.72466,5.74811,5.73703,5.76143,3.21459,-2.96686,-72.1877,-72.022,-0.374586,11.4985,-0.0610481,11.4728
69.6,3.51782,0.908866,0.074673,-0.00765184,-0.0447137,-0.000584131,87018,3.51598,0.907632,0.00110316,-0.0430916,0.0205421,-0.0144713,0,0.000851343,0.145546,0.0112195,-0.00445335,0.648489,-1.86188,-0.27904,5.70417,5.72754,5.7165,5.74081,3.20263,-2.95563,-71.9294,-71.7643,-0.359921,11.4573,-0.0539413,11.4317
69.61,3.5193,0.908946,0.074629,-0.00759182,-0.0446862,-0.000565925,87026,3.51742,0.907741,0.00107272,-0.0430619,0.0205212,-0.0144527,0,0.000851375,0.145618,0.0108186,-0.00445492,0.647949,-1.77601,-0.239674,5.69943,5.72277,5.71174,5.73603,3.19883,-2.95314,-71.8695,-71.7045,-0.34332,11.4478,-0.0463315,11.4222
69.62,3.52078,0.909027,0.0745857,-0.00753047,-0.0446584,-0.000547159,87034,3.51886,0.907849,0.00104159,-0.0430323,0.0205003,-0.014434,0,0.000851402,0.145722,0.0111347,-0.00437411,0.646441,-1.68802,-0.199866,5.68616,5.70945,5.69845,5.72268,3.19049,-2.94592,-71.7023,-71.5377,-0.326311,11.4211,-0.0386362,11.3956
69.63,3.52226,0.90911,0.0745371,-0.00747605,-0.0446444,-0.000524556,87043,3.52048,0.907971,0.00101352,-0.042999,0.0204769,-0.014413,0,0.000851425,0.146019,0.0112566,-0.00516734,0.642785,-1.60957,-0.179841,5.65395,5.6771,5.66616,5.69026,3.17186,-2.92838,-71.296,-71.1323,-0.311146,11.3564,-0.0347652,11.3311
69.64,3.52374,0.909197,0.0744867,-0.00742671,-0.0446148,-0.000512742,87051,3.52192,0.908079,0.000988529,-0.0429694,0.0204561,-0.0143944,0,0.000851445,0.146218,0.0115138,-0.00518594,0.640194,-1.53794,-0.136599,5.63115,5.65421,5.64331,5.66731,3.159,-2.91589,-71.0084,-70.8455,-0.297299,11.3106,-0.0264059,11.2854
69.65,3.52523,0.909284,0.0744359,-0.00737919,-0.0445848,-0.00050199,87059,3.52336,0.908187,0.000964466,-0.0429399,0.0204353,-0.0143758,0,0.000851461,0.146315,0.0117642,-0.00489683,0.638829,-1.46898,-0.0930031,5.61917,5.64218,5.6313,5.65525,3.15193,-2.90933,-70.8573,-70.6948,-0.283968,11.2865,-0.0179784,11.2613
69.66,3.52672,0.909373,0.0743818,-0.00733248,-0.0445523,-0.000492477,87067,3.52481,0.908295,0.000940439,-0.0429104,0.0204145,-0.0143573,0,0.000851474,0.146514,0.0125239,-0.00578049,0.635823,-1.39218,-0.0458682,5.59267,5.61557,5.60473,5.62856,3.13739,-2.89034,-70.5229,-70.3613,-0.269122,11.2333,-0.00886679,11.2082
69.67,3.5282,0.90946,0.0743296,-0.00728848,-0.0445376,-0.000475745,87076,3.52643,0.908417,0.000917972,-0.0428772,0.0203912,-0.0143364,0,0.000851484,0.146443,0.0114899,-0.00528148,0.63751,-1.33712,-0.024691,5.60753,5.6305,5.61964,5.64353,3.144,-2.90312,-70.7106,-70.5483,-0.258478,11.2632,-0.00477303,11.238
69.68,3.52969,0.909556,0.0742726,-0.00725162,-0.0445081,-0.000469897,87084,3.52787,0.908525,0.000899149,-0.0428477,0.0203704,-0.0143179,0,0.000851491,0.146406,0.0136362,-0.00579388,0.63621,-1.28245,0.0185171,5.59605,5.61897,5.60813,5.63198,3.13759,-2.89682,-70.5658,-70.4039,-0.247911,11.2401,0.00357954,11.215
69.69,3.53118,0.909648,0.0742157,-0.00721294,-0.0444748,-0.00046504,87092,3.52932,0.908633,0.00087949,-0.0428182,0.0203497,-0.0142994,0,0.000851495,0.146566,0.0136303,-0.00562774,0.63429,-1.22501,0.0673021,5.57918,5.60203,5.59122,5.615,3.12838,-2.88754,-70.353,-70.1916,-0.236808,11.2062,0.0130102,11.1812
69.7,3.53267,0.909738,0.0741555,-0.00717604,-0.0444372,-0.000462675,87100,3.53076,0.908741,0.000860256,-0.0427887,0.020329,-0.0142809,0,0.000851496,0.146891,0.0127096,-0.00601074,0.631159,-1.15806,0.122219,5.55162,5.57435,5.56358,5.58723,3.11384,-2.86637,-70.0051,-69.8448,-0.223866,11.1508,0.0236262,11.126
69.71,3.53417,0.909835,0.0740964,-0.00714542,-0.0444229,-0.000452343,87109,3.53238,0.908862,0.000844505,-0.0427556,0.0203058,-0.0142601,0,0.000851495,0.146574,0.013511,-0.00584903,0.634295,-1.12401,0.143129,5.57921,5.60205,5.59125,5.61502,3.1276,-2.88765,-70.3533,-70.1919,-0.217284,11.2063,0.0276683,11.1813
69.72,3.53566,0.909926,0.0740357,-0.00711018,-0.0443854,-0.000450672,87117,3.53383,0.90897,0.000826031,-0.0427262,0.0202851,-0.0142417,0,0.000851491,0.146893,0.0127047,-0.00610195,0.631139,-1.05761,0.197915,5.55143,5.57417,5.56339,5.58704,3.11306,-2.86544,-70.0027,-69.8425,-0.204446,11.1504,0.038259,11.1256
69.73,3.53715,0.910023,0.0739764,-0.0070777,-0.0443539,-0.0004484,87125,3.53527,0.909078,0.000809817,-0.0426969,0.0202645,-0.0142233,0,0.000851485,0.146698,0.013602,-0.00587751,0.632739,-1.02172,0.244445,5.56552,5.58831,5.57753,5.60124,3.1202,-2.88011,-70.1806,-70.0197,-0.197508,11.1788,0.0472537,11.1538
69.74,3.53865,0.910114,0.0739154,-0.00704328,-0.044316,-0.000447098,87133,3.53672,0.909185,0.000791501,-0.0426675,0.0202439,-0.0142049,0,0.000851477,0.146757,0.0125999,-0.00615224,0.632854,-0.952313,0.299362,5.56652,5.58931,5.5785,5.60221,3.121,-2.87144,-70.1928,-70.0322,-0.184092,11.1807,0.0578697,11.1558
69.75,3.54014,0.910209,0.073857,-0.00700934,-0.0442988,-0.000436601,87142,3.53835,0.909306,0.000774137,-0.0426345,0.0202207,-0.0141842,0,0.000851466,0.146835,0.0136127,-0.00573227,0.631098,-0.918009,0.325277,5.5511,5.57383,5.56308,5.58673,3.11186,-2.87223,-69.9988,-69.8383,-0.17746,11.1498,0.0628793,11.1249
69.76,3.54164,0.9103,0.0737969,-0.00697436,-0.0442622,-0.000434091,87150,3.53979,0.909414,0.000755242,-0.0426052,0.0202002,-0.0141659,0,0.000851452,0.146657,0.0123955,-0.00623308,0.634213,-0.843768,0.377692,5.57847,5.60131,5.59047,5.61424,3.12663,-2.8758,-70.3435,-70.1826,-0.163109,11.2047,0.0730117,11.1798
