t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
72.9,2.83385,0.84246,0.109634,0.011515,-0.029687,-0.00101564,82903,2.83166,0.844606,-0.00239782,-0.0614726,0.0344241,-0.0274477,0,0.00194745,0.131524,0.0218287,-0.00627762,0.801655,5.4925,5.52809,5.27643,5.29992,5.28718,5.3117,2.05785,-2.0988,-65.6208,-65.4766,0.555676,10.5989,0.559277,10.5764
72.91,2.83518,0.842578,0.10957,0.0116287,-0.0295893,-0.00099448,82912,2.83304,0.844759,-0.00241088,-0.0614249,0.034386,-0.0274113,0,0.00194751,0.133622,0.0126409,-0.00619227,0.789518,5.43943,5.46329,5.19647,5.21959,5.20711,5.23124,2.00711,-2.08618,-64.627,-64.4843,0.550307,10.4384,0.552721,10.4161
72.92,2.83648,0.842723,0.109509,0.011749,-0.0294926,-0.000970205,82921,2.83442,0.844912,-0.00241764,-0.0613772,0.034348,-0.0273749,0,0.00194758,0.131185,0.0167842,-0.00614121,0.812756,5.38679,5.34985,5.34937,5.37316,5.36035,5.38517,2.03795,-2.15656,-66.5287,-66.3816,0.544981,10.7455,0.541244,10.7225
72.93,2.8378,0.842862,0.109447,0.0119026,-0.0293498,-0.000957272,82929,2.83564,0.845048,-0.0024245,-0.0613348,0.0343142,-0.0273426,0,0.00194764,0.132904,0.0167392,-0.00573552,0.792343,5.28311,5.246,5.21491,5.23809,5.2257,5.24989,1.94937,-2.12958,-64.8574,-64.7129,0.534492,10.4756,0.530738,10.453
72.94,2.83911,0.843,0.109381,0.0120374,-0.0292449,-0.000935669,82938,2.83702,0.845201,-0.00243228,-0.0612872,0.0342763,-0.0273063,0,0.00194771,0.132326,0.0169626,-0.00695807,0.798917,5.32275,5.24591,5.25816,5.28152,5.26893,5.29332,1.98121,-2.11596,-65.3939,-65.2495,0.538503,10.5622,0.530729,10.5397
72.95,2.84042,0.843117,0.10932,0.0121976,-0.0291063,-0.000922204,82946,2.83825,0.845337,-0.0024452,-0.0612449,0.0342426,-0.0272741,0,0.00194778,0.130426,0.00816133,-0.00636083,0.833925,5.30312,5.21218,5.48858,5.51298,5.49982,5.52528,2.05285,-2.20626,-68.2595,-68.109,0.536517,11.0251,0.527316,11.0016
72.96,2.84173,0.843268,0.109255,0.0123207,-0.0290202,-0.000901591,82955,2.83963,0.845489,-0.00244665,-0.0611973,0.0342047,-0.0272378,0,0.00194784,0.132889,0.0123942,-0.00634199,0.798627,5.31181,5.17926,5.25629,5.27965,5.26698,5.29137,1.97401,-2.09064,-65.3697,-65.2264,0.537396,10.5584,0.523986,10.5359
72.97,2.84304,0.843402,0.109193,0.0124247,-0.0289415,-0.000888153,82963,2.84086,0.845625,-0.00245549,-0.0611551,0.0341711,-0.0272057,0,0.00194791,0.131009,0.0112325,-0.00620696,0.822662,5.46212,5.28429,5.41467,5.43874,5.42547,5.45059,2.08026,-2.08457,-67.3367,-67.1919,0.552603,10.8761,0.534611,10.8534
72.98,2.84434,0.843566,0.109128,0.01252,-0.0288897,-0.0008682,82972,2.84224,0.845778,-0.00245453,-0.0611076,0.0341333,-0.0271695,0,0.00194798,0.129918,0.0222834,-0.00621339,0.820128,5.33734,5.12399,5.39785,5.42185,5.40872,5.43377,2.03039,-2.1114,-67.1289,-66.9831,0.539979,10.8425,0.518394,10.8197
72.99,2.84565,0.843669,0.109067,0.0126506,-0.0288073,-0.000852905,82980,2.84347,0.845913,-0.00247512,-0.0610654,0.0340997,-0.0271374,0,0.00194806,0.128625,0.0102738,-0.00690695,0.852431,5.44537,5.26147,5.61052,5.63547,5.62171,5.64776,2.15313,-2.1582,-69.7724,-69.6223,0.550908,11.2695,0.532303,11.246
73,2.84696,0.843811,0.108997,0.0127525,-0.0287442,-0.000838631,82989,2.84486,0.846066,-0.00248371,-0.061018,0.034062,-0.0271013,0,0.00194813,0.132869,0.0138727,-0.00671532,0.796795,5.45762,5.22985,5.24434,5.26767,5.25477,5.27913,2.01323,-2.00542,-65.2182,-65.0784,0.552147,10.5339,0.529104,10.512
73.01,2.84827,0.843938,0.108921,0.0128293,-0.028681,-0.000838625,82997,2.84609,0.846201,-0.00249461,-0.0609759,0.0340284,-0.0270692,0,0.0019482,0.131335,0.00973351,-0.00676568,0.820892,5.52816,5.28588,5.40297,5.42703,5.41366,5.43877,2.0781,-2.04417,-67.1903,-67.047,0.559284,10.8524,0.534773,10.83
73.02,2.84958,0.844072,0.108846,0.012935,-0.0286216,-0.000827447,83006,2.84747,0.846354,-0.00250481,-0.0609285,0.0339908,-0.0270332,0,0.00194828,0.131224,0.0100951,-0.00765387,0.821719,5.44533,5.23681,5.40823,5.43232,5.41904,5.44419,2.05618,-2.07925,-67.2572,-67.1122,0.550904,10.8632,0.529808,10.8405
73.03,2.85102,0.844213,0.108767,0.0130594,-0.0285308,-0.000821635,83015,2.84885,0.846506,-0.00251963,-0.0608812,0.0339531,-0.0269972,0,0.00194836,0.129433,0.00862197,-0.00799844,0.845129,5.49114,5.30815,5.5623,5.5871,5.57339,5.59927,2.12586,-2.12297,-69.1729,-69.0243,0.555539,11.1727,0.537026,11.1494
73.04,2.8522,0.844335,0.108704,0.013166,-0.0284671,-0.000810486,83023,2.85009,0.846641,-0.00252753,-0.0608392,0.0339197,-0.0269653,0,0.00194844,0.129774,0.00870686,-0.00724925,0.840957,5.48912,5.27817,5.53487,5.55956,5.5459,5.57167,2.10544,-2.10834,-68.8319,-68.6841,0.555334,11.1176,0.533992,11.0944
73.05,2.85351,0.844473,0.10863,0.0132466,-0.0284066,-0.000809776,83031,2.85132,0.846777,-0.00253627,-0.0607972,0.0338863,-0.0269334,0,0.00194852,0.131625,0.0104585,-0.00667629,0.816428,5.56621,5.31256,5.37352,5.39751,5.38414,5.40918,2.05187,-2.01596,-66.8243,-66.6819,0.563134,10.7933,0.537471,10.771
73.06,2.85483,0.844609,0.108554,0.0133129,-0.0283855,-0.000799718,83040,2.8527,0.846929,-0.00254569,-0.0607499,0.0338488,-0.0268975,0,0.0019486,0.131582,0.010808,-0.00760601,0.816442,5.59903,5.3593,5.37356,5.39756,5.38416,5.40922,2.06756,-2.00626,-66.8246,-66.6825,0.566454,10.7934,0.542201,10.7711
73.07,2.85614,0.844738,0.108481,0.013406,-0.0283259,-0.000796279,83048,2.85394,0.847064,-0.00255632,-0.060708,0.0338155,-0.0268656,0,0.00194868,0.129797,0.00866453,-0.00804414,0.840735,5.57725,5.38195,5.53335,5.55809,5.54433,5.57015,2.12007,-2.07981,-68.8127,-68.6656,0.564251,11.1145,0.544491,11.0914
73.08,2.85746,0.844893,0.10841,0.0135115,-0.0282696,-0.000783681,83057,2.85532,0.847216,-0.00256076,-0.0606608,0.033778,-0.0268298,0,0.00194877,0.132698,0.0173754,-0.00743547,0.793914,5.4882,5.26335,5.22512,5.2485,5.23557,5.25998,1.97019,-1.98809,-64.9807,-64.8407,0.555241,10.4956,0.532493,10.4736
73.09,2.85877,0.845027,0.108338,0.0136079,-0.0281964,-0.000782417,83065,2.85656,0.847351,-0.00256928,-0.060619,0.0337448,-0.026798,0,0.00194885,0.130226,0.0169234,-0.00651833,0.824002,5.52138,5.27235,5.42322,5.4475,5.43403,5.45939,2.03331,-2.05032,-67.4441,-67.2991,0.558598,10.8934,0.533403,10.8707
73.1,2.86008,0.845176,0.108261,0.0137208,-0.0281289,-0.000773339,83074,2.85794,0.847503,-0.00257289,-0.0605719,0.0337074,-0.0267623,0,0.00194894,0.13063,0.0222128,-0.00718678,0.811747,5.42772,5.1663,5.34238,5.36632,5.35313,5.37813,1.96494,-2.04696,-66.44,-66.2959,0.549123,10.7313,0.522675,10.7087
73.11,2.8614,0.845308,0.108187,0.0138456,-0.028038,-0.000771255,83082,2.85918,0.847638,-0.00258346,-0.06053,0.0336742,-0.0267305,0,0.00194902,0.13137,0.02123,-0.00815702,0.804308,5.46971,5.26558,5.29338,5.31712,5.30398,5.32877,1.97516,-2.00683,-65.8301,-65.688,0.55337,10.6327,0.532718,10.6105
73.12,2.8627,0.845419,0.108116,0.0139803,-0.0279537,-0.000758271,83091,2.86057,0.84779,-0.00259794,-0.060483,0.0336369,-0.0266948,0,0.00194911,0.128836,0.0106449,-0.00760374,0.849431,5.48762,5.26974,5.59039,5.61548,5.60158,5.62778,2.07557,-2.11357,-69.5239,-69.3739,0.555182,11.2294,0.53314,11.2059
73.13,2.86402,0.845563,0.108044,0.0141025,-0.027858,-0.000756545,83099,2.8618,0.847924,-0.00260283,-0.0604413,0.0336037,-0.0266632,0,0.0019492,0.133106,0.0140321,-0.00678581,0.793766,5.47475,5.23843,5.22406,5.24752,5.2345,5.25901,1.93045,-1.96855,-64.9681,-64.828,0.55388,10.4935,0.529972,10.4716
73.14,2.86533,0.84569,0.107968,0.0141927,-0.0278074,-0.000747846,83108,2.86319,0.848076,-0.0026117,-0.0603943,0.0335665,-0.0266276,0,0.00194929,0.131555,0.00981165,-0.00679946,0.818199,5.54949,5.26742,5.38492,5.40912,5.3956,5.42087,1.99609,-1.99902,-66.9676,-66.8243,0.561442,10.8165,0.532905,10.794
73.15,2.86664,0.845826,0.107893,0.0143112,-0.0277218,-0.000747037,83116,2.86443,0.848211,-0.00262,-0.0603526,0.0335334,-0.0265959,0,0.00194938,0.131416,0.0101791,-0.00773153,0.819348,5.46807,5.24354,5.39228,5.41654,5.40308,5.42842,1.97589,-2.03073,-67.0606,-66.9158,0.553204,10.8315,0.530489,10.8088
73.16,2.86796,0.845972,0.107821,0.0144325,-0.0276523,-0.000734589,83125,2.86582,0.848362,-0.00262715,-0.0603057,0.0334962,-0.0265604,0,0.00194948,0.133778,0.0164133,-0.00778501,0.782411,5.48239,5.24595,5.14919,5.17238,5.15947,5.18368,1.89722,-1.92386,-64.0371,-63.8993,0.554653,10.3432,0.530733,10.3216
73.17,2.86926,0.84609,0.107749,0.0145615,-0.0275524,-0.000732641,83133,2.86705,0.848497,-0.00263856,-0.0602641,0.0334632,-0.0265288,0,0.00194957,0.1295,0.00876516,-0.00736844,0.844187,5.48911,5.26691,5.55576,5.5808,5.56686,5.59301,2.03135,-2.07304,-69.0936,-68.9448,0.555334,11.1599,0.532853,11.1366
73.18,2.87057,0.846229,0.107674,0.0147117,-0.0274447,-0.000723576,83142,2.86845,0.848648,-0.00264514,-0.0602173,0.0334261,-0.0264934,0,0.00194967,0.131233,0.0104978,-0.00674295,0.821104,5.36499,5.07947,5.4037,5.42807,5.41463,5.44008,1.90428,-2.05561,-67.2043,-67.0578,0.542776,10.8547,0.51389,10.8318
73.19,2.87188,0.846365,0.107598,0.0148196,-0.0273655,-0.000724022,83150,2.86968,0.848783,-0.00265238,-0.0601757,0.0333931,-0.0264619,0,0.00194976,0.131234,0.0108531,-0.00767541,0.82059,5.51062,5.26787,5.40043,5.4248,5.41115,5.43661,1.96871,-1.9875,-67.1612,-67.0173,0.557509,10.8478,0.53295,10.8252
73.2,2.87319,0.846495,0.107524,0.0149137,-0.0273237,-0.000712399,83159,2.87108,0.848934,-0.00266078,-0.0601289,0.0333561,-0.0264265,0,0.00194986,0.129475,0.00867517,-0.00811549,0.844623,5.57765,5.3535,5.55863,5.58374,5.56959,5.59581,2.05673,-2.01675,-69.1278,-68.9808,0.564291,11.1654,0.541613,11.1424
73.21,2.87451,0.84665,0.107452,0.0150072,-0.0272615,-0.000710456,83167,2.87231,0.849069,-0.00266291,-0.0600874,0.0333232,-0.0263951,0,0.00194996,0.132444,0.0174399,-0.00752733,0.796863,5.51281,5.28935,5.24427,5.26798,5.25466,5.27942,1.92247,-1.91513,-65.2191,-65.0798,0.557731,10.5341,0.535123,10.5122
73.22,2.87581,0.846785,0.107379,0.0150871,-0.0272228,-0.000701089,83176,2.87371,0.84922,-0.00266923,-0.0600407,0.0332862,-0.0263597,0,0.00195005,0.130017,0.0169757,-0.00660165,0.826433,5.54402,5.27392,5.43895,5.46356,5.44969,5.4754,1.98294,-1.97372,-67.64,-67.4958,0.560889,10.9251,0.533562,10.9025
73.23,2.87713,0.846935,0.107302,0.0151855,-0.0271511,-0.000702699,83184,2.87495,0.849354,-0.00267061,-0.0599993,0.0332534,-0.0263284,0,0.00195015,0.130483,0.0222998,-0.0072879,0.813365,5.45491,5.20102,5.35277,5.37701,5.36344,5.38876,1.91794,-1.96728,-66.5695,-66.4264,0.551874,10.7522,0.526187,10.7298
73.24,2.87844,0.847067,0.107226,0.015295,-0.0270933,-0.000692557,83193,2.87634,0.849505,-0.00267901,-0.0599526,0.0332165,-0.0262931,0,0.00195025,0.131246,0.0212836,-0.00825089,0.805707,5.47904,5.26179,5.30232,5.32635,5.31285,5.33796,1.92409,-1.93317,-65.9418,-65.8005,0.554314,10.6508,0.532335,10.6287
73.25,2.87974,0.847179,0.107155,0.0154192,-0.0270004,-0.000690254,83201,2.87758,0.849639,-0.0026913,-0.0599112,0.0331837,-0.0262618,0,0.00195035,0.128705,0.0106711,-0.0076847,0.851001,5.49202,5.28764,5.60042,5.62583,5.61156,5.6381,2.01954,-2.03919,-69.6494,-69.5001,0.555628,11.2497,0.534951,11.2263
73.26,2.88105,0.847315,0.107074,0.0155396,-0.0268962,-0.000694853,83209,2.87882,0.849773,-0.00269649,-0.0598699,0.033151,-0.0262305,0,0.00195046,0.128863,0.0108092,-0.00825906,0.848937,5.46813,5.27624,5.58674,5.61211,5.59786,5.62436,1.99695,-2.0346,-69.4795,-69.3303,0.553211,11.2222,0.533797,11.1988
73.27,2.88237,0.847452,0.106992,0.0156203,-0.0268397,-0.000693019,83218,2.88022,0.849924,-0.00270152,-0.0598233,0.0331142,-0.0261954,0,0.00195056,0.129151,0.0108179,-0.0083822,0.845485,5.59983,5.41272,5.56416,5.58944,5.57505,5.60146,2.0383,-1.96713,-69.1965,-69.0503,0.566534,11.1765,0.547605,11.1536
73.28,2.88369,0.847593,0.106909,0.01567,-0.0267937,-0.000701032,83226,2.88146,0.850058,-0.0027047,-0.059782,0.0330815,-0.0261641,0,0.00195066,0.12933,0.011797,-0.00862824,0.841952,5.66241,5.49749,5.54095,5.56614,5.55172,5.57803,2.04948,-1.93167,-68.9069,-68.7624,0.572866,11.1297,0.556181,11.1071
73.29,2.885,0.847745,0.106816,0.0156903,-0.0267614,-0.00070894,83235,2.88285,0.850209,-0.00269675,-0.0597356,0.0330447,-0.0261291,0,0.00195076,0.128939,0.0131499,-0.00929125,0.844707,5.62414,5.41857,5.55897,5.58425,5.56978,5.59619,2.02254,-1.94185,-69.1311,-68.9859,0.568995,11.166,0.548196,11.1432
73.3,2.88632,0.847898,0.106736,0.0157126,-0.0267398,-0.000717323,83243,2.8841,0.850343,-0.00268566,-0.0596943,0.0330121,-0.0260979,0,0.00195086,0.128331,0.0128773,-0.0076615,0.85234,5.57782,5.50242,5.60937,5.63489,5.6203,5.64696,2.07054,-1.95883,-69.7583,-69.6117,0.564309,11.2673,0.55668,11.2443
73.31,2.88765,0.848054,0.106661,0.0157305,-0.0267318,-0.000710892,83252,2.88549,0.850494,-0.00268017,-0.0596479,0.0329755,-0.0260629,0,0.00195096,0.130927,0.0173772,-0.00638285,0.81504,5.59381,5.36579,5.364,5.38841,5.37436,5.39987,1.95023,-1.85105,-66.7059,-66.5666,0.565925,10.7742,0.542857,10.7524
73.32,2.88897,0.84817,0.10659,0.0157873,-0.0267065,-0.000706029,83260,2.88674,0.850627,-0.00269144,-0.0596067,0.0329429,-0.0260318,0,0.00195106,0.13018,0.00851644,-0.00729218,0.836472,5.5965,5.46097,5.50496,5.53003,5.51565,5.54184,2.0214,-1.91042,-68.4596,-68.3161,0.566198,11.0575,0.552487,11.035
73.33,2.8903,0.848318,0.106514,0.0158497,-0.0266796,-0.000696184,83269,2.88814,0.850778,-0.0026922,-0.0595604,0.0329063,-0.0259969,0,0.00195116,0.131144,0.0122098,-0.00799103,0.819765,5.48845,5.34926,5.39482,5.41939,5.40541,5.43109,1.94695,-1.90554,-67.0913,-66.9491,0.555266,10.8365,0.541185,10.8142
73.34,2.89163,0.848465,0.10644,0.0159084,-0.0266501,-0.000687494,83278,2.88953,0.850928,-0.0026877,-0.0595141,0.0328697,-0.0259619,0,0.00195126,0.130731,0.0121697,-0.00747867,0.824755,5.44968,5.29512,5.42768,5.45241,5.43834,5.46419,1.94851,-1.91745,-67.5002,-67.357,0.551345,10.9025,0.535707,10.8801
73.35,2.89309,0.84863,0.106364,0.0159702,-0.0266134,-0.000681685,83287,2.89093,0.851079,-0.00268202,-0.0594679,0.0328332,-0.0259271,0,0.00195136,0.134662,0.0132192,-0.00668437,0.776435,5.36385,5.20374,5.10966,5.13296,5.11975,5.14409,1.818,-1.81724,-63.5459,-63.4105,0.54266,10.2638,0.526463,10.2426
73.36,2.89428,0.848761,0.106305,0.0160396,-0.026588,-0.000665957,83295,2.89218,0.851212,-0.00268065,-0.0594268,0.0328008,-0.0258961,0,0.00195146,0.130789,0.0144839,-0.00641974,0.820798,5.38622,5.1631,5.40166,5.4263,5.41227,5.43801,1.91584,-1.90224,-67.1767,-67.0343,0.544924,10.8503,0.522351,10.828
73.37,2.89561,0.8489,0.106243,0.0161648,-0.0265049,-0.000654568,83303,2.89342,0.851346,-0.00268364,-0.0593858,0.0327684,-0.0258652,0,0.00195156,0.134048,0.0141746,-0.00631589,0.782422,5.19763,5.01023,5.14889,5.17239,5.15921,5.18376,1.77616,-1.87281,-64.0359,-63.8974,0.525845,10.343,0.506885,10.3213
73.38,2.89692,0.84904,0.106181,0.0162774,-0.0264584,-0.000632647,83312,2.89483,0.851496,-0.0026842,-0.0593396,0.032732,-0.0258304,0,0.00195166,0.1303,0.0137543,-0.00606361,0.827679,5.17141,4.93455,5.44671,5.47159,5.45761,5.48361,1.86604,-1.97359,-67.7398,-67.5935,0.523192,10.9412,0.499228,10.9183
73.39,2.89824,0.84917,0.106118,0.0164091,-0.026371,-0.000620503,83320,2.89607,0.85163,-0.00269032,-0.0592986,0.0326996,-0.0257995,0,0.00195176,0.130745,0.0100616,-0.00670124,0.827611,5.2136,4.92403,5.44626,5.47115,5.45707,5.48308,1.86799,-1.94415,-67.7331,-67.5879,0.527459,10.9402,0.498164,10.9174
73.4,2.89957,0.849304,0.106057,0.0165157,-0.0263291,-0.000600231,83329,2.89747,0.85178,-0.00269789,-0.0592525,0.0326633,-0.0257648,0,0.00195187,0.132489,0.0102047,-0.00571841,0.806627,5.27688,4.97906,5.30832,5.3326,5.31876,5.34413,1.85793,-1.86008,-66.0165,-65.8763,0.533862,10.6629,0.503731,10.6409
73.41,2.90089,0.849439,0.105982,0.0165922,-0.0262834,-0.000597456,83337,2.89872,0.851913,-0.00270464,-0.0592116,0.032631,-0.025734,0,0.00195197,0.132205,0.0109577,-0.0076897,0.808938,5.31119,5.00532,5.32339,5.34776,5.33382,5.35929,1.86659,-1.85095,-66.2035,-66.0635,0.537333,10.6931,0.506388,10.6712
73.42,2.90221,0.84961,0.105901,0.0166598,-0.0262458,-0.000594562,83346,2.90012,0.852063,-0.00269508,-0.0591656,0.0325947,-0.0256994,0,0.00195207,0.131379,0.0227446,-0.0078711,0.802085,5.2095,4.90757,5.27818,5.30236,5.28859,5.31386,1.82409,-1.85296,-65.6422,-65.5024,0.527045,10.6025,0.496499,10.5805
73.43,2.90352,0.849727,0.105835,0.0167538,-0.0261975,-0.000588477,83354,2.90137,0.852196,-0.00269938,-0.0591247,0.0325625,-0.0256686,0,0.00195217,0.1304,0.0114628,-0.00677785,0.829744,5.22382,4.95936,5.46031,5.48534,5.47106,5.49722,1.9018,-1.90487,-67.9072,-67.7629,0.528494,10.9683,0.501739,10.9457
73.44,2.90484,0.849901,0.105764,0.0168104,-0.0261818,-0.000585155,83362,2.90262,0.852329,-0.00268509,-0.0590839,0.0325303,-0.0256379,0,0.00195227,0.131087,0.0225048,-0.00676075,0.80591,5.17294,4.89414,5.30345,5.32779,5.31387,5.33931,1.84475,-1.84002,-65.9563,-65.8164,0.523346,10.6532,0.49514,10.6312
73.45,2.90615,0.850005,0.105702,0.0169096,-0.0261633,-0.000563944,83371,2.90402,0.852479,-0.00270062,-0.059038,0.0324941,-0.0256034,0,0.00195237,0.129485,0.0102804,-0.00704902,0.842329,5.26352,4.99119,5.54316,5.56863,5.55399,5.5806,1.96169,-1.8965,-68.9368,-68.7915,0.53251,11.1346,0.504959,11.1118
73.46,2.90748,0.850149,0.105629,0.0169932,-0.0261131,-0.000562358,83379,2.90527,0.852612,-0.00270349,-0.0589972,0.032462,-0.0255727,0,0.00195248,0.133578,0.0141489,-0.00698267,0.788077,5.19421,4.9038,5.18605,5.2099,5.19624,5.22116,1.81068,-1.78941,-64.4966,-64.3597,0.525499,10.4174,0.496118,10.3959
73.47,2.9088,0.850287,0.105549,0.0170501,-0.0260919,-0.000558236,83388,2.90668,0.852762,-0.00270651,-0.0589513,0.0324258,-0.0255382,0,0.00195258,0.133441,0.0144091,-0.00781331,0.789338,5.26265,4.93286,5.19434,5.21825,5.20446,5.22944,1.82496,-1.76107,-64.5986,-64.4628,0.532422,10.4339,0.499058,10.4126
73.48,2.91011,0.850427,0.105465,0.0171387,-0.0260162,-0.000567435,83396,2.90793,0.852895,-0.00270802,-0.0589106,0.0323938,-0.0255076,0,0.00195268,0.132596,0.0154394,-0.00788652,0.79796,5.11907,4.83753,5.25087,5.27506,5.26128,5.28657,1.78674,-1.83407,-65.3041,-65.1643,0.517897,10.5478,0.489413,10.5259
73.49,2.91142,0.850576,0.105388,0.017233,-0.0259636,-0.000563667,83405,2.90933,0.853044,-0.00270169,-0.0588648,0.0323577,-0.0254733,0,0.00195278,0.130976,0.017355,-0.00690316,0.814553,5.06023,4.81188,5.3601,5.38482,5.37076,5.39659,1.8195,-1.87385,-66.6632,-66.5201,0.511944,10.7674,0.486817,10.7449
73.5,2.91273,0.850724,0.105314,0.0173152,-0.0259212,-0.000562157,83413,2.91058,0.853177,-0.00269423,-0.0588241,0.0323257,-0.0254427,0,0.00195288,0.132212,0.0177435,-0.0074791,0.79928,5.04763,4.80766,5.25957,5.28385,5.26998,5.29536,1.7951,-1.82006,-65.4124,-65.2726,0.510669,10.5653,0.486391,10.5434
73.51,2.91404,0.850856,0.10525,0.0173963,-0.0258958,-0.000554101,83421,2.91183,0.85331,-0.00269496,-0.0587835,0.0322937,-0.0254122,0,0.00195298,0.132664,0.0138989,-0.00636984,0.79935,5.07889,4.86865,5.26017,5.28447,5.27051,5.29593,1.826,-1.79551,-65.4193,-65.2804,0.513832,10.5664,0.492562,10.5446
73.52,2.91535,0.850989,0.105179,0.0174887,-0.0258642,-0.000539879,83430,2.91324,0.853459,-0.00270404,-0.0587378,0.0322578,-0.0253779,0,0.00195309,0.133071,0.0163202,-0.00763775,0.791055,5.09064,4.83597,5.20546,5.22954,5.2157,5.24087,1.79928,-1.77141,-64.739,-64.6015,0.51502,10.4566,0.489255,10.435
73.53,2.91665,0.851134,0.1051,0.0175709,-0.0257884,-0.000545856,83438,2.91449,0.853592,-0.00269975,-0.0586972,0.0322258,-0.0253475,0,0.00195319,0.130512,0.0172863,-0.00710662,0.820187,5.03031,4.75663,5.39712,5.4221,5.40778,5.4339,1.82304,-1.84861,-67.1233,-66.9801,0.508916,10.8417,0.481228,10.8192
73.54,2.91796,0.851267,0.105033,0.0176554,-0.0257449,-0.000541203,83446,2.91574,0.853725,-0.00269656,-0.0586567,0.032194,-0.0253171,0,0.00195329,0.129274,0.0125579,-0.00613622,0.841665,5.00713,4.79788,5.53853,5.56419,5.54947,5.57629,1.88879,-1.88984,-68.8821,-68.7353,0.506571,11.1258,0.485402,11.1027
73.55,2.91926,0.85141,0.104962,0.0176987,-0.0257583,-0.00052686,83455,2.91715,0.853874,-0.0026904,-0.0586111,0.0321581,-0.0252829,0,0.00195339,0.130609,0.0116466,-0.00714661,0.827032,5.10728,4.81965,5.44231,5.46755,5.45287,5.47925,1.89124,-1.79839,-67.6832,-67.5413,0.516704,10.9321,0.487604,10.9099
73.56,2.92057,0.851555,0.104902,0.0177276,-0.0257666,-0.000516238,83463,2.91841,0.854006,-0.0026915,-0.0585706,0.0321263,-0.0252525,0,0.00195349,0.129824,0.0164033,-0.00577865,0.829629,5.1425,4.83956,5.45954,5.48487,5.47008,5.49657,1.9128,-1.78696,-67.8971,-67.7554,0.520267,10.9667,0.489619,10.9444
73.57,2.92188,0.851701,0.104827,0.0177531,-0.0257558,-0.000514597,83471,2.91966,0.854139,-0.00269296,-0.0585301,0.0320945,-0.0252222,0,0.00195359,0.130328,0.0221143,-0.0072416,0.815519,5.12588,4.8025,5.36655,5.39146,5.37693,5.40297,1.86734,-1.75995,-66.7408,-66.6012,0.518586,10.7799,0.485869,10.758
73.58,2.92319,0.851833,0.104749,0.0177893,-0.0257498,-0.000507262,83480,2.92107,0.854288,-0.00269783,-0.0584846,0.0320587,-0.0251881,0,0.00195369,0.1311,0.0213362,-0.00848904,0.807427,5.13092,4.82953,5.3132,5.33787,5.32348,5.34927,1.86093,-1.74006,-66.0773,-65.9391,0.519096,10.6727,0.488604,10.6511
73.59,2.9245,0.851971,0.104666,0.0178326,-0.0257066,-0.00051637,83488,2.92232,0.85442,-0.00269872,-0.0584442,0.032027,-0.0251578,0,0.00195379,0.130999,0.0213625,-0.0088455,0.808605,5.0816,4.84298,5.32085,5.34556,5.33121,5.35705,1.853,-1.75987,-66.1733,-66.0341,0.514106,10.6883,0.489965,10.6664
73.6,2.92581,0.852112,0.104584,0.0178837,-0.0256623,-0.000525628,83496,2.92358,0.854552,-0.00269605,-0.0584038,0.0319953,-0.0251276,0,0.00195389,0.129883,0.0216836,-0.00814113,0.821456,5.0308,4.85272,5.40542,5.43055,5.41601,5.44228,1.87123,-1.80149,-67.2261,-67.0839,0.508966,10.8583,0.49095,10.836
73.61,2.92711,0.852239,0.104513,0.0179227,-0.0256676,-0.000516396,83505,2.92499,0.854701,-0.00269131,-0.0583584,0.0319596,-0.0250936,0,0.00195399,0.130589,0.0124656,-0.00693495,0.826114,5.03466,4.8409,5.4362,5.46149,5.44681,5.47325,1.88926,-1.79816,-67.6086,-67.466,0.509357,10.9201,0.489753,10.8977
73.62,2.92842,0.852405,0.104443,0.0179324,-0.02568,-0.000512433,83513,2.92625,0.854833,-0.00267998,-0.0583181,0.0319279,-0.0250634,0,0.00195409,0.129987,0.0225175,-0.00659688,0.819035,5.01695,4.77282,5.38964,5.41473,5.40012,5.42636,1.86427,-1.77145,-67.0292,-66.8883,0.507564,10.8265,0.482866,10.8044
73.63,2.92973,0.852534,0.10437,0.0179676,-0.0256711,-0.00050936,83521,2.9275,0.854966,-0.00268546,-0.0582778,0.0318963,-0.0250333,0,0.00195419,0.131072,0.0209607,-0.00812762,0.808324,5.05577,4.82574,5.31907,5.34384,5.32937,5.35528,1.85851,-1.73338,-66.1511,-66.0125,0.511493,10.6847,0.48822,10.6629
73.64,2.93104,0.852669,0.104288,0.0180082,-0.0256463,-0.000508092,83530,2.92892,0.855114,-0.00268829,-0.0582325,0.0318608,-0.0249994,0,0.00195429,0.130966,0.0212289,-0.00882963,0.809211,5.02638,4.81404,5.32479,5.3496,5.33516,5.3611,1.84983,-1.74662,-66.2229,-66.0835,0.508519,10.6963,0.487037,10.6744
73.65,2.93234,0.85281,0.104206,0.0180504,-0.0256019,-0.000517837,83538,2.93017,0.855246,-0.00268553,-0.0581923,0.0318292,-0.0249693,0,0.00195439,0.129841,0.0216724,-0.00818305,0.821995,4.9833,4.82592,5.40893,5.43414,5.4195,5.44588,1.86844,-1.78579,-67.27,-67.1278,0.504161,10.8654,0.488238,10.8431
