t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3,torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
109.46,3.24409,0.879919,0.0883072,0.0551062,0.0222811,0.000392128,85448,3.24184,0.88527,-0.00551519,-0.0493375,0.0250625,-0.0185946,0,0.00263193,0.0901792,0.00527805,-0.00298405,2.19284,216.392,179.598,0,0,0,0,-6.34706,-13.8149,-85.5353,-85.1902,45.7888,15.7229,38.0032,15.6694
109.47,3.2459,0.880067,0.0883454,0.0552002,0.0211807,0.000514173,85458,3.24353,0.885419,-0.00552707,-0.0492949,0.0250309,-0.0185653,0,0.0026322,0.0901792,0.00527805,-0.00298409,2.19284,216.796,175.61,0,0,0,0,-6.38156,-13.8135,-85.5348,-85.1896,45.8743,15.7228,37.1593,15.6693
109.48,3.2458,0.880059,0.088265,0.0552181,0.0219892,0.000433392,85458,3.24353,0.885419,-0.00552609,-0.0492949,0.0250309,-0.0185653,0,0.00263246,0.0899506,0.00497426,-0.00276246,2.1979,216.728,178.549,0,0,0,0,-6.3364,-13.8287,-86.0547,-85.709,45.8599,15.8085,37.7813,15.7549
109.49,3.24761,0.880206,0.0883036,0.0553141,0.0208052,0.000564165,85469,3.2454,0.885583,-0.00553834,-0.0492481,0.0249962,-0.0185331,0,0.00263273,0.0899506,0.00497426,-0.00276245,2.1979,217.166,174.259,0,0,0,0,-6.37269,-13.8234,-86.0542,-85.7085,45.9526,15.8084,36.8735,15.7548
109.5,3.24751,0.880215,0.0882243,0.0552335,0.0216061,0.000474437,85468,3.24523,0.885568,-0.00552823,-0.0492523,0.0249994,-0.0185361,0,0.00263299,0.0891816,0.0101528,-0.00148177,2.2046,216.871,177.172,0,0,0,0,-6.32025,-13.8267,-86.7439,-86.3979,45.8902,15.922,37.4898,15.8683
109.51,3.24913,0.88034,0.0882057,0.0553103,0.021139,0.000530139,85477,3.24675,0.885702,-0.0055366,-0.0492141,0.024971,-0.0185098,0,0.00263326,0.0905811,0.00486885,-0.000883955,2.1855,217.13,175.462,0,0,0,0,-6.38148,-13.772,-84.781,-84.4367,45.9451,15.5987,37.1281,15.5453
109.52,3.24922,0.880346,0.0882034,0.0553404,0.0210937,0.000537678,85478,3.24692,0.885717,-0.00553948,-0.0492098,0.0249678,-0.0185068,0,0.00263352,0.0907656,0.00547916,-0.00170904,2.18081,217.236,175.296,0,0,0,0,-6.39551,-13.7585,-84.2985,-83.9546,45.9674,15.5192,37.0928,15.4659
109.53,3.25084,0.88049,0.0881882,0.0553796,0.0204878,0.000603577,85488,3.24862,0.885866,-0.00554461,-0.0491673,0.0249364,-0.0184777,0,0.00263379,0.0893573,0.00928143,-0.000175117,2.20255,217.35,173.144,0,0,0,0,-6.34734,-13.8189,-86.5324,-86.1864,45.9916,15.8872,36.6375,15.8335
109.54,3.25093,0.880487,0.0881864,0.0554187,0.0205233,0.000603585,85488,3.24862,0.885866,-0.00554819,-0.0491673,0.0249364,-0.0184777,0,0.00263405,0.09068,0.00512731,-0.00127182,2.1831,217.496,173.262,0,0,0,0,-6.39934,-13.7641,-84.5336,-84.1893,46.0224,15.5579,36.6624,15.5046
109.55,3.25264,0.880637,0.0881698,0.0554845,0.0199486,0.000668851,85498,3.25032,0.886015,-0.00555577,-0.0491249,0.0249049,-0.0184485,0,0.00263432,0.0894208,0.00929529,-0.000174157,2.20126,217.704,171.224,0,0,0,0,-6.36042,-13.8148,-86.3996,-86.0535,46.0665,15.8653,36.2313,15.8116
109.56,3.25445,0.880791,0.0882127,0.0554979,0.0186376,0.00080381,85509,3.25218,0.886178,-0.00556028,-0.0490783,0.0248704,-0.0184166,0,0.00263459,0.0894208,0.00929529,-0.000174036,2.20126,217.734,166.488,0,0,0,0,-6.39869,-13.8259,-86.3989,-86.0525,46.0728,15.8652,35.2292,15.8114
109.57,3.25435,0.880775,0.0881507,0.055611,0.0194264,0.000734674,85508,3.25201,0.886163,-0.00556883,-0.0490825,0.0248735,-0.0184195,0,0.00263485,0.0897081,0.00981629,-0.000946388,2.19466,218.127,169.348,0,0,0,0,-6.38879,-13.7962,-85.7216,-85.3759,46.1559,15.7536,35.8343,15.7
109.58,3.25616,0.88093,0.0881924,0.0556151,0.018119,0.000868325,85519,3.25388,0.886327,-0.00557238,-0.0490359,0.024839,-0.0183875,0,0.00263512,0.0897081,0.00981629,-0.000946286,2.19466,218.123,164.623,0,0,0,0,-6.42651,-13.8067,-85.7209,-85.3749,46.1551,15.7535,34.8344,15.6999
109.59,3.25607,0.880904,0.0881313,0.055748,0.0189165,0.000800255,85518,3.25371,0.886312,-0.0055827,-0.0490401,0.0248421,-0.0183904,0,0.00263539,0.091034,0.00552518,-0.00175149,2.17537,218.568,167.494,0,0,0,0,-6.45179,-13.744,-83.7389,-83.3948,46.2494,15.4271,35.442,15.3737
109.6,3.25789,0.881052,0.0881717,0.0558293,0.0177,0.000932546,85529,3.25558,0.886476,-0.00559344,-0.0489936,0.0248077,-0.0183585,0,0.00263566,0.091034,0.00552518,-0.00175141,2.17537,218.856,163.094,0,0,0,0,-6.48859,-13.7519,-83.7385,-83.3941,46.3103,15.427,34.5109,15.3736
109.61,3.25779,0.88105,0.0880971,0.0558291,0.0184797,0.000852402,85528,3.25541,0.886461,-0.00559049,-0.0489978,0.0248108,-0.0183614,0,0.00263593,0.0886464,0.00794539,-0.00343751,2.21893,218.759,165.977,0,0,0,0,-6.34088,-13.8683,-88.2136,-87.8651,46.2898,16.1641,35.1209,16.11
109.62,3.25959,0.881202,0.0881347,0.0558756,0.017245,0.000981875,85539,3.25728,0.886624,-0.00559675,-0.0489513,0.0247764,-0.0183296,0,0.0026362,0.0886464,0.00794539,-0.0034375,2.21893,218.884,161.507,0,0,0,0,-6.37753,-13.8746,-88.2133,-87.8642,46.3161,16.164,34.175,16.1099
109.63,3.2595,0.881194,0.0880492,0.0558943,0.0181184,0.000894912,85539,3.25728,0.886624,-0.00559599,-0.0489513,0.0247764,-0.0183296,0,0.00263647,0.0893044,0.00730072,-0.00256214,2.20689,218.945,164.657,0,0,0,0,-6.37553,-13.8249,-86.9762,-86.6286,46.3292,15.9603,34.8417,15.9064
109.64,3.26131,0.881344,0.0880883,0.0559396,0.0169636,0.00101749,85549,3.25898,0.886772,-0.0056033,-0.048909,0.0247451,-0.0183006,0,0.00263674,0.0893044,0.00730072,-0.00256214,2.20689,219.094,160.476,0,0,0,0,-6.41094,-13.8353,-86.9756,-86.6278,46.3606,15.9602,33.957,15.9062
109.65,3.26124,0.881338,0.0880002,0.0559615,0.0178561,0.000929271,85549,3.25898,0.886772,-0.00560314,-0.048909,0.0247451,-0.0183006,0,0.00263701,0.0925717,0.0077547,-0.00251742,2.14101,219.197,163.63,0,0,0,0,-6.55311,-13.6335,-80.2074,-79.8661,46.3825,14.8455,34.6244,14.7925
109.66,3.26305,0.881489,0.0880393,0.056003,0.0166966,0.00105188,85559,3.26068,0.886921,-0.0056101,-0.0488668,0.0247139,-0.0182718,0,0.00263728,0.0925717,0.0077547,-0.00251741,2.14101,219.332,159.434,0,0,0,0,-6.58734,-13.6436,-80.2068,-79.8653,46.4109,14.8454,33.7365,14.7924
109.67,3.26296,0.88148,0.0879503,0.0560306,0.0175967,0.000963172,85559,3.26068,0.886921,-0.00561047,-0.0488668,0.0247139,-0.0182718,0,0.00263755,0.0890628,0.00731627,-0.00270434,2.21168,219.428,162.801,0,0,0,0,-6.36228,-13.8258,-87.4669,-87.119,46.4313,16.0411,34.449,15.9872
109.68,3.26477,0.881631,0.0879892,0.0560716,0.0163578,0.00109378,85570,3.26255,0.887084,-0.00561758,-0.0488204,0.0246796,-0.01824,0,0.00263783,0.0890628,0.00731627,-0.00270433,2.21167,219.56,158.324,0,0,0,0,-6.39902,-13.8364,-87.4663,-87.1182,46.4592,16.041,33.5016,15.987
109.69,3.26468,0.881624,0.0879073,0.0560944,0.0172798,0.0010026,85569,3.26238,0.887069,-0.00561742,-0.0488246,0.0246827,-0.0182429,0,0.0026381,0.0918,0.00769638,-0.00213541,2.15649,219.664,161.595,0,0,0,0,-6.5123,-13.6653,-81.7963,-81.4537,46.4813,15.1072,34.1937,15.054
109.7,3.26649,0.881775,0.0879471,0.0561317,0.0160301,0.00113412,85580,3.26425,0.887232,-0.00562421,-0.0487783,0.0246485,-0.0182112,0,0.00263837,0.0918,0.00769638,-0.0021354,2.15649,219.783,157.068,0,0,0,0,-6.54906,-13.6756,-81.7957,-81.4529,46.5063,15.1071,33.2359,15.0539
109.71,3.26639,0.881765,0.0878676,0.0561594,0.0169256,0.00104611,85579,3.26408,0.887217,-0.00562459,-0.0487825,0.0246516,-0.0182141,0,0.00263864,0.0889682,0.00728296,-0.00204076,2.21361,219.881,160.384,0,0,0,0,-6.36298,-13.8207,-87.665,-87.3172,46.5272,16.0737,33.9376,16.0198
109.72,3.26801,0.881899,0.0878332,0.0562175,0.0165126,0.00109487,85589,3.26578,0.887365,-0.00563125,-0.0487404,0.0246205,-0.0181854,0,0.00263891,0.0885115,0.00723951,-0.00191025,2.22279,220.083,158.901,0,0,0,0,-6.34425,-13.8422,-88.607,-88.2584,46.5698,16.2289,33.6238,16.1748
109.73,3.26811,0.881908,0.0878317,0.056221,0.0165337,0.00109309,85589,3.26578,0.887365,-0.00563153,-0.0487404,0.0246205,-0.0181854,0,0.00263919,0.0916893,0.00767218,-0.00174267,2.15873,220.108,158.897,0,0,0,0,-6.51494,-13.6619,-82.026,-81.6834,46.5752,15.145,33.6229,15.0919
109.74,3.26982,0.882049,0.0877985,0.0562829,0.0161118,0.00114314,85599,3.26749,0.887513,-0.00563859,-0.0486983,0.0245894,-0.0181566,0,0.00263946,0.0885737,0.00724973,-0.00173803,2.22153,220.313,157.449,0,0,0,0,-6.35331,-13.8343,-88.4773,-88.129,46.6186,16.2075,33.3165,16.1535
109.75,3.27163,0.882199,0.087839,0.0563202,0.0148567,0.00127519,85610,3.26936,0.887676,-0.00564538,-0.0486521,0.0245553,-0.0181251,0,0.00263973,0.0885737,0.00724973,-0.00173815,2.22153,220.427,152.904,0,0,0,0,-6.39145,-13.8457,-88.4768,-88.1282,46.6426,16.2075,32.3547,16.1534
109.76,3.27154,0.882192,0.087769,0.0563427,0.0156551,0.00119644,85609,3.26919,0.887661,-0.00564547,-0.0486563,0.0245584,-0.018128,0,0.00264001,0.0918626,0.00765833,-0.00143971,2.1553,220.525,155.713,0,0,0,0,-6.53732,-13.6458,-81.6723,-81.3302,46.6633,15.0868,32.9491,15.0337
109.77,3.27336,0.882342,0.08781,0.0563764,0.014392,0.00132895,85620,3.27107,0.887824,-0.00565195,-0.0486101,0.0245243,-0.0180965,0,0.00264028,0.0918626,0.00765833,-0.00143969,2.1553,220.637,151.138,0,0,0,0,-6.57446,-13.6553,-81.6717,-81.3294,46.6871,15.0867,31.981,15.0336
109.78,3.27325,0.882333,0.0877421,0.0564015,0.0151691,0.00125267,85619,3.2709,0.887809,-0.00565238,-0.0486143,0.0245274,-0.0180993,0,0.00264056,0.0885965,0.00726113,-0.00139216,2.22105,220.724,154.036,0,0,0,0,-6.37061,-13.8263,-88.4275,-88.0794,46.7056,16.1994,32.5943,16.1454
109.79,3.27506,0.882483,0.0877832,0.0564368,0.0139065,0.00138521,85630,3.27277,0.887971,-0.00565894,-0.0485682,0.0244934,-0.0180679,0,0.00264083,0.0885965,0.00726113,-0.00139261,2.22105,220.817,149.465,0,0,0,0,-6.40906,-13.8396,-88.427,-88.0785,46.7252,16.1993,31.6269,16.1452
109.8,3.27497,0.882476,0.0877189,0.0564388,0.0146303,0.00131201,85629,3.2726,0.887957,-0.00565732,-0.0485724,0.0244965,-0.0180707,0,0.00264111,0.0905457,0.00746339,-0.0010258,2.18187,220.866,152.039,0,0,0,0,-6.48398,-13.7123,-84.4011,-84.0567,46.7356,15.5362,32.1716,15.4828
109.81,3.27678,0.882627,0.0877606,0.0564698,0.0133601,0.00144511,85640,3.27448,0.888119,-0.0056637,-0.0485262,0.0244624,-0.0180393,0,0.00264138,0.0905457,0.00746339,-0.00102523,2.18187,220.978,147.438,0,0,0,0,-6.52188,-13.7217,-84.4005,-84.0559,46.7593,15.5361,31.1981,15.4827
109.82,3.27668,0.882621,0.0877075,0.0564638,0.0139662,0.00138308,85639,3.27431,0.888104,-0.00566167,-0.0485304,0.0244655,-0.0180422,0,0.00264166,0.0899739,0.00789595,-0.000617383,2.19255,220.963,149.649,0,0,0,0,-6.46921,-13.7403,-85.4981,-85.1529,46.7562,15.7169,31.666,15.6633
109.83,3.27849,0.882772,0.0877498,0.0564855,0.0126796,0.00151682,85650,3.27619,0.888266,-0.00566713,-0.0484844,0.0244316,-0.0180108,0,0.00264193,0.0899739,0.00789595,-0.000617016,2.19255,221.027,144.991,0,0,0,0,-6.50755,-13.7516,-85.4975,-85.152,46.7697,15.7168,30.6802,15.6632
109.84,3.27839,0.882761,0.0876978,0.0565135,0.0133059,0.00145616,85649,3.27601,0.888252,-0.0056683,-0.0484886,0.0244347,-0.0180136,0,0.00264221,0.0903025,0.00703914,-0.00041722,2.18742,221.138,147.253,0,0,0,0,-6.49704,-13.7257,-84.9704,-84.6256,46.7931,15.63,31.159,15.5765
109.85,3.28021,0.882911,0.0877405,0.0565496,0.0120305,0.00159018,85660,3.27789,0.888414,-0.00567509,-0.0484425,0.0244007,-0.0179823,0,0.00264248,0.0903025,0.00703914,-0.000416962,2.18741,221.253,142.636,0,0,0,0,-6.53544,-13.737,-84.9698,-84.6248,46.8175,15.6299,30.1819,15.5764
109.86,3.2801,0.882905,0.0876863,0.0565456,0.0126373,0.00152825,85659,3.27772,0.888399,-0.00567321,-0.0484467,0.0244038,-0.0179852,0,0.00264276,0.0896619,0.0079511,-0.000740338,2.19867,221.246,144.85,0,0,0,0,-6.48131,-13.7568,-86.1267,-85.7809,46.816,15.8204,30.6504,15.7668
109.87,3.28191,0.883056,0.0877285,0.0565634,0.0113494,0.00166169,85670,3.2796,0.888561,-0.00567827,-0.0484007,0.0243699,-0.0179539,0,0.00264304,0.0896619,0.0079511,-0.000740105,2.19867,221.297,140.187,0,0,0,0,-6.51965,-13.7678,-86.1261,-85.78,46.8268,15.8203,29.6637,15.7667
109.88,3.28181,0.883047,0.0876749,0.0565736,0.0119737,0.00159943,85669,3.27943,0.888547,-0.00567772,-0.0484049,0.024373,-0.0179567,0,0.00264331,0.0900303,0.00710119,-0.000486223,2.19274,221.346,142.441,0,0,0,0,-6.51055,-13.7391,-85.5163,-85.1711,46.8371,15.7199,30.1408,15.6664
109.89,3.28362,0.883196,0.0877175,0.0566055,0.0106962,0.00173324,85680,3.28131,0.888709,-0.00568412,-0.048359,0.0243392,-0.0179255,0,0.00264359,0.0900303,0.00710119,-0.000485977,2.19273,221.447,137.816,0,0,0,0,-6.54897,-13.7502,-85.5157,-85.1703,46.8586,15.7198,29.1621,15.6662
109.9,3.28352,0.883192,0.0876623,0.0565901,0.0113023,0.00167023,85679,3.28114,0.888694,-0.00568115,-0.0483631,0.0243422,-0.0179283,0,0.00264387,0.0895341,0.00795058,-0.000752121,2.20122,221.401,140.024,0,0,0,0,-6.50182,-13.7619,-86.3878,-86.0418,46.8488,15.8634,29.6293,15.8098
109.91,3.28513,0.883327,0.0876513,0.0566115,0.0106244,0.00174214,85689,3.28285,0.888841,-0.005685,-0.0483214,0.0243115,-0.0179,0,0.00264414,0.0895053,0.00790666,-0.000720647,2.20187,221.471,137.572,0,0,0,0,-6.51412,-13.7631,-86.4538,-86.1078,46.8636,15.8743,29.1105,15.8206
109.92,3.28522,0.883332,0.0876512,0.056618,0.0106358,0.00174168,85689,3.28285,0.888841,-0.00568564,-0.0483214,0.0243115,-0.0179,0,0.00264442,0.0899384,0.00711635,-0.000498118,2.19454,221.496,137.604,0,0,0,0,-6.53308,-13.7427,-85.7012,-85.3559,46.8689,15.7504,29.1173,15.6968
109.93,3.28692,0.883477,0.0876386,0.0566327,0.0099626,0.00181241,85699,3.28456,0.888988,-0.00568882,-0.0482797,0.0242808,-0.0178716,0,0.0026447,0.0895072,0.00796271,-0.000774901,2.20174,221.542,135.178,0,0,0,0,-6.52786,-13.7619,-86.4398,-86.0939,46.8785,15.872,28.604,15.8184
109.94,3.28873,0.883628,0.0876807,0.0566447,0.00867119,0.0019456,85710,3.28644,0.88915,-0.00569333,-0.0482339,0.0242471,-0.0178405,0,0.00264497,0.0895072,0.00796271,-0.000774793,2.20173,221.569,130.503,0,0,0,0,-6.5662,-13.7732,-86.4392,-86.093,46.8844,15.8719,27.6146,15.8182
109.95,3.28863,0.883618,0.0876273,0.056657,0.00929465,0.00188359,85709,3.28627,0.889135,-0.00569294,-0.048238,0.0242501,-0.0178434,0,0.00264525,0.0900048,0.00717499,-0.000558541,2.19312,221.62,132.751,0,0,0,0,-6.56399,-13.7375,-85.5543,-85.2092,46.8952,15.7262,28.0903,15.6726
109.96,3.29044,0.883768,0.0876697,0.0566824,0.00801334,0.0020171,85720,3.28815,0.889297,-0.00569869,-0.0481923,0.0242165,-0.0178123,0,0.00264553,0.0900048,0.00717499,-0.000558415,2.19312,221.701,128.112,0,0,0,0,-6.60229,-13.7481,-85.5538,-85.2084,46.9122,15.7261,27.1086,15.6725
109.97,3.29034,0.883763,0.0876148,0.0566687,0.00861985,0.00195418,85719,3.28798,0.889282,-0.00569584,-0.0481964,0.0242195,-0.0178151,0,0.00264581,0.089503,0.00790984,-0.00073611,2.20191,221.657,130.322,0,0,0,0,-6.55466,-13.7611,-86.4567,-86.1108,46.9029,15.8748,27.5763,15.8212
109.98,3.29215,0.883914,0.0876569,0.0566792,0.00732685,0.00208735,85730,3.28986,0.889444,-0.00570018,-0.0481507,0.0241859,-0.0177841,0,0.00264608,0.089503,0.00790984,-0.000736132,2.20191,221.676,125.641,0,0,0,0,-6.59302,-13.7725,-86.4562,-86.11,46.9071,15.8747,26.5858,15.821
109.99,3.29204,0.883904,0.0876035,0.0566919,0.00794982,0.00202541,85729,3.28969,0.889429,-0.00569981,-0.0481548,0.0241889,-0.0177869,0,0.00264636,0.0899557,0.00719008,-0.000570062,2.19407,221.73,127.888,0,0,0,0,-6.58868,-13.7387,-85.6515,-85.3063,46.9184,15.7422,27.0613,15.6886
110,3.29385,0.884054,0.0876459,0.0567144,0.00666648,0.00215882,85740,3.29157,0.88959,-0.00570527,-0.0481091,0.0241553,-0.0177559,0,0.00264664,0.0899557,0.00719008,-0.000570086,2.19407,221.796,123.241,0,0,0,0,-6.62699,-13.7498,-85.651,-85.3055,46.9324,15.7421,26.0781,15.6885
110.01,3.29374,0.884049,0.0875911,0.0567016,0.00727336,0.00209593,85739,3.2914,0.889576,-0.00570249,-0.0481133,0.0241584,-0.0177588,0,0.00264692,0.0895091,0.00783538,-0.000689179,2.20191,221.755,125.452,0,0,0,0,-6.58193,-13.76,-86.4562,-86.1103,46.9238,15.8747,26.5458,15.8211
110.02,3.29555,0.884199,0.0876333,0.0567109,0.00597899,0.00222909,85750,3.29329,0.889737,-0.00570669,-0.0480676,0.0241248,-0.0177278,0,0.0026472,0.0895091,0.00783538,-0.00068931,2.20191,221.77,120.766,0,0,0,0,-6.6203,-13.7715,-86.4556,-86.1095,46.9269,15.8746,25.5542,15.821
110.03,3.29545,0.88419,0.0875795,0.0567192,0.00660151,0.00216675,85749,3.29312,0.889722,-0.00570589,-0.0480718,0.0241279,-0.0177306,0,0.00264747,0.0899112,0.00713836,-0.000500375,2.19504,221.808,123.013,0,0,0,0,-6.6132,-13.7402,-85.7506,-85.4054,46.935,15.7585,26.0296,15.705
110.04,3.29726,0.88434,0.0876221,0.05674,0.00531593,0.00230018,85760,3.295,0.889884,-0.00571117,-0.0480261,0.0240944,-0.0176998,0,0.00264775,0.0899112,0.00713836,-0.000500435,2.19504,221.869,118.358,0,0,0,0,-6.65156,-13.7511,-85.7501,-85.4046,46.9477,15.7584,25.0447,15.7049
110.05,3.29715,0.884335,0.0875668,0.0567258,0.0059234,0.00223708,85759,3.29483,0.889869,-0.00570825,-0.0480303,0.0240974,-0.0177026,0,0.00264803,0.0895176,0.00785791,-0.000721659,2.2017,221.822,120.569,0,0,0,0,-6.60953,-13.758,-86.4343,-86.0884,46.9379,15.8711,25.5126,15.8175
110.06,3.29896,0.884485,0.087609,0.0567321,0.00462727,0.0023701,85770,3.29672,0.89003,-0.00571215,-0.0479847,0.0240639,-0.0176717,0,0.00264831,0.0895176,0.00785791,-0.000721829,2.2017,221.826,115.877,0,0,0,0,-6.64786,-13.7695,-86.4337,-86.0876,46.9386,15.871,24.5197,15.8174
110.07,3.29886,0.884476,0.0875555,0.056743,0.00524968,0.00230801,85769,3.29654,0.890016,-0.00571158,-0.0479888,0.024067,-0.0176745,0,0.00264859,0.0898979,0.00716358,-0.000514837,2.19527,221.872,118.123,0,0,0,0,-6.63967,-13.7394,-85.7729,-85.4277,46.9485,15.7622,24.9951,15.7087
110.08,3.30067,0.884625,0.087598,0.0567607,0.00396194,0.00244134,85780,3.29843,0.890177,-0.00571656,-0.0479433,0.0240335,-0.0176437,0,0.00264887,0.0898979,0.00716358,-0.000514995,2.19527,221.919,113.461,0,0,0,0,-6.67802,-13.7507,-85.7724,-85.4269,46.9583,15.7621,24.0085,15.7085
110.09,3.30056,0.88462,0.0875428,0.0567479,0.00457011,0.0023783,85779,3.29826,0.890162,-0.00571376,-0.0479474,0.0240366,-0.0176465,0,0.00264914,0.0895324,0.00789156,-0.000755447,2.20135,221.879,115.674,0,0,0,0,-6.63756,-13.7558,-86.3974,-86.0516,46.9498,15.8651,24.4768,15.8114
110.1,3.30218,0.884756,0.0875314,0.0567571,0.0039671,0.00244119,85788,3.2998,0.890294,-0.00571617,-0.0479102,0.0240092,-0.0176214,0,0.00264942,0.0895266,0.00788583,-0.000755488,2.20147,221.902,113.493,0,0,0,0,-6.64924,-13.7555,-86.41,-86.0641,46.9547,15.8671,24.0153,15.8135
110.11,3.30227,0.884762,0.0875313,0.0567604,0.00389467,0.00244892,85789,3.29998,0.890308,-0.00571664,-0.0479061,0.0240062,-0.0176186,0,0.0026497,0.089882,0.00720466,-0.000550669,2.19552,221.91,113.223,0,0,0,0,-6.66598,-13.739,-85.7977,-85.4525,46.9566,15.7663,23.9582,15.7127
110.12,3.30397,0.884906,0.0875188,0.0567642,0.00321367,0.00251926,85799,3.30169,0.890455,-0.00571873,-0.0478647,0.0239759,-0.0175906,0,0.00264998,0.0895593,0.00781362,-0.000701723,2.20094,221.915,110.767,0,0,0,0,-6.66565,-13.7532,-86.355,-86.0092,46.9576,15.8581,23.4385,15.8044
110.13,3.30578,0.885056,0.087561,0.0567681,0.00199675,0.0026439,85809,3.30341,0.890601,-0.00572219,-0.0478235,0.0239456,-0.0175628,0,0.00265026,0.0895593,0.00781362,-0.000701926,2.20094,221.912,106.361,0,0,0,0,-6.70217,-13.7645,-86.3545,-86.0084,46.9568,15.858,22.5062,15.8043
110.14,3.30568,0.885048,0.0875068,0.0567713,0.002537,0.00258944,85809,3.30341,0.890601,-0.00572108,-0.0478235,0.0239456,-0.0175628,0,0.00265054,0.0899473,0.00722424,-0.000588304,2.19418,221.927,108.31,0,0,0,0,-6.69621,-13.7338,-85.66,-85.3148,46.96,15.7436,22.9187,15.6901
110.15,3.30749,0.885197,0.0875492,0.0567848,0.00132816,0.00271424,85819,3.30513,0.890747,-0.00572545,-0.0477822,0.0239153,-0.0175349,0,0.00265082,0.0899473,0.00722424,-0.000588464,2.19418,221.962,103.934,0,0,0,0,-6.73265,-13.7445,-85.6596,-85.3142,46.9675,15.7436,21.9925,15.69
110.16,3.30738,0.8852,0.0874949,0.0566954,0.0017808,0.00265931,85819,3.30513,0.890747,-0.00571567,-0.0477822,0.0239153,-0.0175349,0,0.00265109,0.0907658,0.0085921,-0.000164042,2.17561,221.651,105.549,0,0,0,0,-6.75651,-13.6797,-83.7516,-83.4083,46.9017,15.4293,22.3344,15.3761
110.17,3.30919,0.885352,0.0875381,0.0567193,0.000541102,0.00278477,85829,3.30685,0.890893,-0.00571775,-0.047741,0.0238851,-0.0175071,0,0.00265137,0.0907658,0.0085921,-0.000169727,2.17561,221.361,101.062,0,0,0,0,-6.79484,-13.7235,-83.7519,-83.4069,46.8404,15.4294,21.3849,15.3758
110.18,3.30908,0.88534,0.087476,0.056775,0.00118577,0.00272427,85829,3.30685,0.890893,-0.00572066,-0.047741,0.0238851,-0.0175071,0,0.00265165,0.0885687,0.00876604,-0.00115047,2.21911,221.706,103.457,0,0,0,0,-6.65904,-13.8081,-88.2217,-87.8732,46.9133,16.1655,21.8917,16.1115
110.19,3.31089,0.885492,0.0875176,0.0567734,-4.6719e-05,0.00284816,85839,3.30857,0.891039,-0.00572193,-0.0476998,0.0238549,-0.0174793,0,0.00265193,0.0885687,0.00876604,-0.0011524,2.21911,221.532,98.9966,0,0,0,0,-6.69618,-13.831,-88.2216,-87.8722,46.8766,16.1655,20.9478,16.1113
110.2,3.31078,0.88548,0.0874566,0.056806,0.00058231,0.00278713,85839,3.30857,0.891039,-0.00572288,-0.0476998,0.0238549,-0.0174793,0,0.00265221,0.0894497,0.00790925,-0.00115091,2.20297,221.665,101.251,0,0,0,0,-6.71119,-13.7685,-86.5632,-86.2156,46.9045,15.8924,21.4249,15.8385
110.21,3.31259,0.885631,0.0874982,0.0567993,-0.000635857,0.00291104,85849,3.31029,0.891185,-0.00572552,-0.0476586,0.0238248,-0.0174516,0,0.00265249,0.0894497,0.00790925,-0.00115049,2.20297,221.673,96.8416,0,0,0,0,-6.74695,-13.7735,-86.5627,-86.215,46.9064,15.8923,20.4918,15.8384
110.22,3.31249,0.885622,0.0874466,0.0568185,-1.11839e-05,0.00284957,85848,3.31011,0.89117,-0.00572577,-0.0476628,0.0238278,-0.0174544,0,0.00265277,0.0901701,0.00774338,-0.000133474,2.18888,221.734,99.0858,0,0,0,0,-6.75788,-13.7244,-85.1158,-84.7696,46.9193,15.654,20.9667,15.6003
110.23,3.3143,0.885772,0.08749,0.0568194,-0.00132587,0.00298336,85859,3.31201,0.89133,-0.00572865,-0.0476175,0.0237947,-0.0174239,0,0.00265305,0.0901701,0.00774338,-0.000135519,2.18888,221.628,94.3256,0,0,0,0,-6.79709,-13.7458,-85.1156,-84.7688,46.8969,15.654,19.9594,15.6002
110.24,3.31419,0.885759,0.0874311,0.0568661,-0.000626317,0.00291722,85858,3.31183,0.891316,-0.00573147,-0.0476216,0.0237977,-0.0174267,0,0.00265332,0.0896358,0.00689056,-0.000712526,2.20094,221.873,96.8773,0,0,0,0,-6.74029,-13.7578,-86.3543,-86.0069,46.9486,15.858,20.4994,15.8041
110.25,3.316,0.885908,0.0874734,0.0568778,-0.00191799,0.00305002,85869,3.31373,0.891476,-0.00573557,-0.0475765,0.0237646,-0.0173963,0,0.0026536,0.0896358,0.00689056,-0.00071365,2.20094,221.847,92.1996,0,0,0,0,-6.77909,-13.7746,-86.354,-86.0062,46.9431,15.8579,19.5096,15.804
110.26,3.31589,0.885904,0.0874142,0.0568816,-0.0012898,0.00298455,85868,3.31355,0.891461,-0.00573231,-0.0475806,0.0237676,-0.017399,0,0.00265388,0.0888957,0.00769798,-0.00193838,2.21436,221.739,94.4965,0,0,0,0,-6.72016,-13.8068,-87.7329,-87.3834,46.9203,16.085,19.9956,16.0308
