t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3,torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
79.1,0.534926,0.288449,0.443901,-0.0237051,-0.163141,0.00246388,59645,0.534177,0.285761,0.00210771,-0.213279,-0.113877,0.763213,0,0.00143379,0.0821738,0.0383825,0.00365387,2.18794,-83.9404,-252.181,0,0,0,0,-37.2711,-66.8681,-99.5672,-93.5257,-17.7619,17.8639,-53.3619,16.9245
79.11,0.534794,0.288378,0.443864,-0.0235898,-0.166742,0.00238451,59643,0.534055,0.285703,0.00209994,-0.213263,-0.11398,0.763377,0,0.00143388,0.0787118,0.037083,0.00501698,2.26163,-83.4832,-240.774,0,0,0,0,-35.3695,-67.986,-107.448,-100.813,-17.6652,19.1582,-50.9482,18.1259
79.12,0.536431,0.289156,0.444058,-0.023768,-0.177666,0.00295695,59670,0.535706,0.286483,0.00210331,-0.21347,-0.112588,0.761156,0,0.00143396,0.0787118,0.037083,0.00403007,2.26164,-84.1448,-250.717,0,0,0,0,-33.4809,-68.565,-107.744,-100.532,-17.8052,19.2035,-53.0521,18.0801
79.13,0.536303,0.289077,0.443981,-0.0235579,-0.180818,0.00283894,59668,0.535584,0.286425,0.00208767,-0.213455,-0.112691,0.761321,0,0.00143405,0.0787798,0.0367993,0.0045706,2.26283,-83.3803,-244.157,0,0,0,0,-32.7455,-69.1083,-108.116,-100.345,-17.6434,19.262,-51.6641,18.0515
79.14,0.537941,0.289854,0.444195,-0.023743,-0.190934,0.00342061,59694,0.537175,0.287176,0.00209136,-0.213652,-0.111353,0.75917,0,0.00143413,0.0787798,0.0367993,0.00373609,2.26284,-84.1186,-265.262,0,0,0,0,-32.4102,-69.6754,-108.337,-100.037,-17.7996,19.2957,-56.1299,18.0034
79.15,0.537788,0.289748,0.443978,-0.0233322,-0.191665,0.00317092,59692,0.537053,0.287118,0.00205991,-0.213637,-0.111456,0.759336,0,0.00143421,0.0762298,0.036542,0.000682428,2.31109,-82.5686,-249.234,0,0,0,0,-30.817,-70.5797,-113.615,-104.777,-17.4716,20.1613,-52.7382,18.7847
79.16,0.539421,0.290525,0.444207,-0.0235424,-0.20223,0.00376551,59718,0.538646,0.287869,0.00206559,-0.213832,-0.110121,0.757173,0,0.00143429,0.0762298,0.036542,-0.000254572,2.3111,-83.3553,-259.154,0,0,0,0,-28.8699,-71.0983,-113.953,-104.571,-17.6381,20.213,-54.8374,18.7498
79.17,0.539267,0.290426,0.444083,-0.0232679,-0.204808,0.00359693,59716,0.538523,0.287811,0.00204512,-0.213817,-0.110223,0.75734,0,0.00143436,0.0782077,0.035468,0.00257846,2.28456,-82.3394,-246.433,0,0,0,0,-27.7542,-71.2553,-111.504,-101.6,-17.4231,19.8064,-52.1457,18.2611
79.18,0.540642,0.291055,0.444145,-0.0231735,-0.213392,0.00396719,59738,0.539872,0.288446,0.00202803,-0.213981,-0.109096,0.755501,0,0.00143444,0.0774968,0.0352141,0.00133658,2.29958,-82.0006,-248.264,0,0,0,0,-25.6644,-71.9865,-113.484,-102.907,-17.3515,20.1273,-52.533,18.4753
79.19,0.54071,0.291087,0.444159,-0.0231595,-0.218356,0.00398381,59739,0.539933,0.288475,0.0020274,-0.213988,-0.109044,0.755417,0,0.00143451,0.073811,0.0340325,0.00119316,2.3763,-81.9135,-243.867,0,0,0,0,-23.7356,-73.6242,-121.935,-110.475,-17.333,21.5127,-51.6026,19.7226
79.2,0.542139,0.291738,0.444202,-0.0230553,-0.226581,0.00435048,59762,0.541344,0.289139,0.00200943,-0.214157,-0.107868,0.753484,0,0.00143459,0.0763455,0.0345689,0.000380062,2.32591,-81.5809,-251.732,0,0,0,0,-23.085,-73.4815,-117.007,-105.05,-17.2626,20.6981,-53.2669,18.8297
79.21,0.543772,0.292511,0.444487,-0.0232752,-0.237745,0.00501919,59789,0.543001,0.289918,0.00201418,-0.214354,-0.10649,0.751203,0,0.00143466,0.0763455,0.0345689,-0.000502128,2.32593,-82.4404,-274.414,0,0,0,0,-22.4753,-74.0739,-117.344,-104.766,-17.4445,20.7497,-58.0663,18.7843
79.22,0.54354,0.292376,0.444239,-0.0229238,-0.238548,0.00470188,59785,0.542756,0.289802,0.00199016,-0.214325,-0.106694,0.751542,0,0.00143473,0.0727457,0.0332428,-0.000396277,2.40231,-81.0881,-252.971,0,0,0,0,-19.8021,-75.6837,-125.868,-112.405,-17.1584,22.1457,-53.529,20.0408
79.23,0.545167,0.293147,0.444548,-0.023159,-0.251428,0.00539088,59812,0.544414,0.290581,0.00199608,-0.214519,-0.105319,0.749249,0,0.0014348,0.0727457,0.0332428,-0.00143031,2.40234,-81.9404,-258.888,0,0,0,0,-16.7519,-76.3737,-126.522,-112.247,-17.3387,22.2458,-54.781,20.0097
79.24,0.544947,0.293012,0.444259,-0.0227584,-0.253412,0.00502946,59808,0.544168,0.290466,0.00196895,-0.21449,-0.105523,0.749589,0,0.00143487,0.075015,0.0336575,-0.00202359,2.35774,-80.4498,-235.423,0,0,0,0,-15.201,-76.272,-122.402,-107.427,-17.0233,21.5618,-49.8158,19.2142
79.25,0.546578,0.293784,0.444596,-0.0229907,-0.266949,0.00573163,59834,0.545767,0.291216,0.00197445,-0.214675,-0.104201,0.747371,0,0.00143494,0.075015,0.0336575,-0.00306064,2.35778,-81.3341,-252.73,0,0,0,0,-13.4587,-77.0834,-123.062,-107.118,-17.2104,21.6628,-53.4781,19.162
79.26,0.546342,0.293646,0.44425,-0.0226007,-0.267604,0.00531569,59830,0.545521,0.291101,0.00194957,-0.214647,-0.104404,0.747713,0,0.001435,0.0716696,0.0327174,-0.0032323,2.42624,-79.8731,-237.324,0,0,0,0,-11.7594,-78.9535,-130.938,-113.778,-16.9013,22.9501,-50.2182,20.2606
79.27,0.547967,0.294417,0.444609,-0.0228625,-0.280442,0.00605835,59857,0.547182,0.291879,0.00195655,-0.214837,-0.103035,0.745398,0,0.00143507,0.0716696,0.0327174,-0.00420977,2.42627,-80.8717,-258.555,0,0,0,0,-10.4262,-79.6785,-131.531,-113.516,-17.1126,23.0409,-54.7106,20.2164
79.28,0.547748,0.294281,0.444218,-0.0224251,-0.279656,0.00559818,59853,0.546935,0.291764,0.0019281,-0.214809,-0.103238,0.745742,0,0.00143513,0.0757124,0.0338453,-0.0039489,2.34351,-79.2852,-241.13,0,0,0,0,-11.0788,-78.5194,-123.026,-104.789,-16.7769,21.6401,-51.0234,18.7815
79.29,0.54938,0.295053,0.444597,-0.0226872,-0.292133,0.00636244,59880,0.548597,0.292542,0.00193442,-0.214997,-0.101871,0.743416,0,0.00143519,0.0757124,0.0338453,-0.00486599,2.34355,-80.284,-261.535,0,0,0,0,-9.66334,-79.1,-123.574,-104.6,-16.9882,21.7241,-55.3411,18.748
79.3,0.549143,0.294911,0.444166,-0.0222449,-0.29067,0.00586284,59876,0.548351,0.292427,0.00190641,-0.21497,-0.102073,0.743762,0,0.00143525,0.0725068,0.0330133,-0.00496641,2.40855,-78.6151,-239.93,0,0,0,0,-7.56007,-80.8431,-131.128,-111.041,-16.6351,22.9579,-50.7696,19.8082
79.31,0.55077,0.295682,0.444564,-0.0225241,-0.303313,0.00663187,59902,0.549953,0.293176,0.00191421,-0.215149,-0.10076,0.741512,0,0.00143531,0.0725068,0.0330133,-0.00590498,2.40858,-79.6618,-257.611,0,0,0,0,-5.73946,-81.4534,-131.77,-110.898,-16.8565,23.0562,-54.5109,19.7805
79.32,0.550542,0.295539,0.444096,-0.0220395,-0.301446,0.00609564,59898,0.549706,0.293061,0.00188318,-0.215122,-0.100962,0.741859,0,0.00143537,0.0744806,0.033134,-0.0059326,2.37183,-77.8816,-236.766,0,0,0,0,-5.70168,-81.0584,-128.217,-106.909,-16.4799,22.4683,-50.1,19.1251
79.33,0.552172,0.29631,0.444513,-0.0223204,-0.314104,0.00689899,59925,0.55137,0.293839,0.0018902,-0.215306,-0.0996014,0.739512,0,0.00143543,0.0744806,0.033134,-0.00682032,2.37188,-78.9486,-258.636,0,0,0,0,-4.30258,-81.6221,-128.803,-106.751,-16.7056,22.5581,-54.7277,19.0961
79.34,0.551935,0.296166,0.444006,-0.0218377,-0.311377,0.00632571,59921,0.551124,0.293724,0.00186019,-0.215279,-0.0998028,0.73986,0,0.00143548,0.071647,0.0324768,-0.00687367,2.42865,-77.144,-237.115,0,0,0,0,-2.57154,-83.2648,-135.511,-112.344,-16.3238,23.6527,-50.1739,20.0173
79.35,0.553561,0.296935,0.44444,-0.0221351,-0.323802,0.00713189,59947,0.552727,0.294473,0.00186862,-0.215454,-0.0984952,0.73759,0,0.00143553,0.071647,0.0324768,-0.0077229,2.42869,-78.2649,-258.617,0,0,0,0,-1.13337,-83.8193,-136.111,-112.216,-16.561,23.7445,-54.7238,19.9925
79.36,0.553344,0.296795,0.443901,-0.0216059,-0.320373,0.00652678,59943,0.55248,0.294358,0.00183502,-0.215427,-0.0986962,0.73794,0,0.00143558,0.0758152,0.0336367,-0.00745066,2.34337,-76.3544,-237.072,0,0,0,0,-2.57424,-82.0865,-127.013,-103.284,-16.1567,22.2499,-50.1647,18.5253
79.37,0.554678,0.297391,0.443779,-0.0213942,-0.325711,0.00672064,59965,0.553838,0.294992,0.00181108,-0.215574,-0.0975919,0.736012,0,0.00143563,0.0748681,0.0332612,-0.00856889,2.36368,-75.5661,-233.525,0,0,0,0,-0.394503,-82.9225,-129.842,-105.313,-15.9899,22.7073,-49.4143,18.8541
79.38,0.554749,0.297424,0.443778,-0.0213807,-0.328795,0.00672743,59966,0.5539,0.295021,0.00181035,-0.215581,-0.0975418,0.735924,0,0.00143568,0.0733889,0.0333787,-0.00844438,2.3894,-75.5197,-236.428,0,0,0,0,0.256596,-83.9356,-133.081,-107.706,-15.9801,23.2337,-50.0286,19.2499
79.39,0.556154,0.298056,0.443627,-0.0212023,-0.332403,0.00689603,59988,0.555259,0.295654,0.00178979,-0.215726,-0.0964399,0.733987,0,0.00143572,0.0742426,0.0331051,-0.00877706,2.3763,-74.9092,-247.097,0,0,0,0,-0.413699,-83.861,-131.801,-106.138,-15.8509,23.0221,-52.286,18.9957
79.4,0.557784,0.298826,0.444088,-0.0215213,-0.342739,0.00775208,60015,0.556927,0.296432,0.00179843,-0.215903,-0.0950909,0.7316,0,0.00143577,0.0742426,0.0331051,-0.00906189,2.37635,-76.1684,-283.455,0,0,0,0,-0.995877,-84.1421,-131.901,-105.944,-16.1173,23.0374,-59.9794,18.9668
79.41,0.557553,0.298686,0.443473,-0.0210252,-0.336666,0.00707539,60011,0.55668,0.296317,0.00176899,-0.215877,-0.0952905,0.731954,0,0.00143581,0.071586,0.0325837,-0.00913259,2.42876,-74.2374,-252.373,0,0,0,0,1.31807,-85.4752,-138.053,-111.354,-15.7087,24.0417,-53.4025,19.8532
79.42,0.559179,0.299455,0.443946,-0.0213522,-0.349182,0.00792257,60037,0.558288,0.297065,0.00177903,-0.216045,-0.0939943,0.729645,0,0.00143585,0.071586,0.0325837,-0.00999869,2.42881,-75.4506,-260.045,0,0,0,0,4.6025,-85.9011,-138.855,-111.549,-15.9655,24.1644,-55.0259,19.8715
79.43,0.558978,0.299328,0.443309,-0.0208609,-0.345873,0.00723272,60034,0.558102,0.296979,0.00175123,-0.216025,-0.0941437,0.729912,0,0.00143589,0.0772467,0.0345079,-0.0108887,2.30996,-73.6313,-224.943,0,0,0,0,3.67455,-83.123,-126.123,-99.3535,-15.5805,22.0736,-47.5982,17.8616
79.44,0.560613,0.3001,0.443801,-0.0211817,-0.359768,0.0080978,60060,0.559711,0.297728,0.00176049,-0.216191,-0.0928504,0.727593,0,0.00143594,0.0772467,0.0345079,-0.0118288,2.31001,-74.8438,-248.803,0,0,0,0,5.21056,-83.7048,-126.876,-99.214,-15.8371,22.1889,-52.647,17.8338
79.45,0.560383,0.299969,0.44312,-0.0207448,-0.35507,0.00735026,60056,0.559464,0.297612,0.00173898,-0.216166,-0.0930492,0.727951,0,0.00143597,0.0734204,0.0336953,-0.011481,2.38606,-73.1649,-227.284,0,0,0,0,6.85111,-86.054,-135.916,-106.67,-15.4818,23.6635,-48.0936,19.0647
79.46,0.562012,0.30074,0.443625,-0.0210955,-0.367797,0.00824809,60083,0.561136,0.29839,0.00174995,-0.216336,-0.0917091,0.725533,0,0.00143601,0.0734204,0.0336953,-0.0121849,2.38611,-74.5315,-257.923,0,0,0,0,7.49321,-86.5259,-136.417,-106.508,-15.771,23.7401,-54.5769,19.0365
79.47,0.561781,0.300605,0.442912,-0.0206424,-0.361405,0.00747191,60079,0.560888,0.298274,0.00172733,-0.216311,-0.0919074,0.725892,0,0.00143605,0.0739889,0.0332849,-0.0120513,2.37928,-72.8221,-234.443,0,0,0,0,7.0371,-86.4549,-135.839,-105.601,-15.4093,23.6435,-49.6085,18.8919
79.48,0.563411,0.301374,0.443427,-0.0209853,-0.373405,0.00836591,60105,0.562499,0.299023,0.00173751,-0.216473,-0.0906199,0.723555,0,0.00143609,0.0739889,0.0332849,-0.0126559,2.37934,-74.143,-259.88,0,0,0,0,8.22296,-86.8214,-136.321,-105.585,-15.6888,23.7173,-54.991,18.8841
79.49,0.563177,0.301261,0.442653,-0.0206986,-0.366383,0.00753118,60101,0.562251,0.298908,0.00173206,-0.216448,-0.0908178,0.723915,0,0.00143612,0.0741681,0.0350209,-0.0140465,2.3612,-73.0393,-230.656,0,0,0,0,7.95953,-86.3738,-134.467,-103.615,-15.4552,23.4119,-48.8071,18.5621
79.5,0.564808,0.302032,0.443175,-0.0210758,-0.378736,0.0084473,60128,0.563926,0.299684,0.00174487,-0.216615,-0.0894838,0.721478,0,0.00143616,0.0741681,0.0350209,-0.0146493,2.36124,-74.4661,-257.4,0,0,0,0,9.11715,-86.7424,-134.959,-103.59,-15.7571,23.4873,-54.4662,18.553
79.51,0.56459,0.301928,0.442396,-0.0208299,-0.371565,0.00760588,60124,0.563678,0.299569,0.00174338,-0.21659,-0.0896812,0.72184,0,0.0014362,0.0743765,0.0350636,-0.0145258,2.35708,-73.5108,-230.387,0,0,0,0,8.91157,-86.6839,-134.666,-103.009,-15.555,23.4374,-48.7502,18.4609
79.52,0.566221,0.302699,0.442927,-0.0212113,-0.383714,0.00853157,60151,0.565353,0.300346,0.00175628,-0.216755,-0.0883504,0.719394,0,0.00143624,0.0743765,0.0350636,-0.0150859,2.35712,-74.953,-257.383,0,0,0,0,10.0448,-87.0162,-135.12,-103.009,-15.8602,23.5069,-54.4626,18.4555
79.53,0.566003,0.302595,0.442127,-0.0209591,-0.376052,0.00767005,60147,0.565105,0.300231,0.00175466,-0.216731,-0.0885473,0.719757,0,0.00143628,0.0743186,0.0350713,-0.0150319,2.35807,-73.9774,-231.435,0,0,0,0,9.71416,-87.0783,-135.351,-102.926,-15.6537,23.5434,-48.9719,18.4466
79.54,0.567634,0.303366,0.442664,-0.0213417,-0.387718,0.00858894,60173,0.566719,0.300979,0.00176775,-0.216887,-0.0872687,0.717392,0,0.00143632,0.0743186,0.0350713,-0.0154727,2.35812,-75.4288,-259.949,0,0,0,0,10.5631,-87.3709,-135.717,-102.915,-15.9608,23.5995,-55.0056,18.4404
79.55,0.567415,0.303261,0.441849,-0.0210883,-0.37966,0.00772706,60170,0.566533,0.300893,0.00176591,-0.216869,-0.087416,0.717666,0,0.00143637,0.0742221,0.0349977,-0.0153442,2.36046,-74.4405,-231.904,0,0,0,0,10.4946,-87.4218,-136.089,-103.043,-15.7517,23.6592,-49.0713,18.4646
79.56,0.568751,0.30389,0.441577,-0.0212081,-0.381969,0.00776341,60191,0.567838,0.301496,0.00177654,-0.216994,-0.0863855,0.715749,0,0.00143641,0.074132,0.03495,-0.0160297,2.36251,-74.8393,-223.421,0,0,0,0,12.1702,-87.611,-136.765,-103.368,-15.8361,23.765,-47.2762,18.5107
79.57,0.568825,0.303925,0.441564,-0.0212156,-0.383301,0.0077775,60193,0.567962,0.301554,0.00177717,-0.217006,-0.0862875,0.715566,0,0.00143645,0.0741219,0.0349365,-0.0157695,2.36281,-74.8919,-230.95,0,0,0,0,11.4456,-87.7715,-136.866,-103.176,-15.8472,23.7808,-48.8693,18.4845
79.58,0.570232,0.304587,0.44127,-0.0213445,-0.383888,0.00781006,60215,0.56933,0.302186,0.00178846,-0.217135,-0.0852105,0.713551,0,0.0014365,0.0739991,0.0347952,-0.0153153,2.36624,-75.3819,-239.734,0,0,0,0,10.7002,-87.8694,-137.146,-103.363,-15.9509,23.8279,-50.728,18.5204
79.59,0.571863,0.305357,0.441816,-0.0217406,-0.394101,0.00875789,60242,0.571011,0.302963,0.00180173,-0.217292,-0.0838922,0.711068,0,0.00143654,0.0739991,0.0347952,-0.0153152,2.36629,-76.9087,-276.731,0,0,0,0,10.3412,-87.9915,-137.112,-103.292,-16.274,23.8226,-58.5567,18.5096
79.6,0.571636,0.305248,0.440977,-0.0214763,-0.384561,0.00785942,60238,0.570761,0.302848,0.00179951,-0.217269,-0.0840872,0.711437,0,0.00143659,0.0739808,0.0347205,-0.0153102,2.36722,-75.8588,-242.187,0,0,0,0,10.7577,-87.8604,-137.241,-103.456,-16.0518,23.8436,-51.2472,18.5358
79.61,0.573268,0.306016,0.441528,-0.0218657,-0.396403,0.00879281,60264,0.572381,0.303595,0.0018128,-0.217417,-0.0828208,0.709037,0,0.00143663,0.0739808,0.0347205,-0.0158494,2.36727,-77.2904,-258.523,0,0,0,0,13.2477,-88.1172,-137.837,-103.728,-16.3548,23.9348,-54.7038,18.5667
79.62,0.573039,0.305908,0.440684,-0.0216045,-0.388976,0.00790084,60261,0.572194,0.303509,0.00181117,-0.2174,-0.0829667,0.709315,0,0.00143668,0.0738005,0.0346372,-0.0163782,2.37121,-76.2502,-223.113,0,0,0,0,14.1716,-88.3031,-138.666,-104.102,-16.1347,24.0663,-47.2111,18.6268
79.63,0.574671,0.306676,0.441244,-0.0219944,-0.401838,0.00884325,60287,0.573814,0.304256,0.00182455,-0.217547,-0.0817033,0.706906,0,0.00143673,0.0738005,0.0346372,-0.0170373,2.37125,-77.7215,-250.056,0,0,0,0,15.4801,-88.6979,-139.246,-104.101,-16.446,24.1551,-52.9122,18.6201
79.64,0.574437,0.306564,0.440384,-0.0217244,-0.393512,0.00791933,60283,0.573565,0.304141,0.00182285,-0.217525,-0.0818975,0.707278,0,0.00143678,0.0734851,0.0344327,-0.0164157,2.37867,-76.689,-225.868,0,0,0,0,14.8514,-88.9682,-140.191,-104.585,-16.2275,24.3086,-47.7939,18.7076
79.65,0.576069,0.307332,0.44095,-0.0221198,-0.405168,0.00887136,60309,0.575186,0.304888,0.00183624,-0.21767,-0.0806371,0.704861,0,0.00143683,0.0734851,0.0344327,-0.0167639,2.37871,-78.1993,-258.962,0,0,0,0,15.2244,-89.2343,-140.457,-104.528,-16.5471,24.3493,-54.7966,18.696
79.66,0.57583,0.307218,0.440075,-0.0218457,-0.39561,0.00793585,60305,0.574936,0.304773,0.00183417,-0.217648,-0.0808307,0.705234,0,0.00143688,0.0732361,0.0342785,-0.0163019,2.3845,-77.1395,-231.219,0,0,0,0,14.8065,-89.3208,-141.086,-104.98,-16.3228,24.4525,-48.9263,18.7757
79.67,0.577461,0.307984,0.440645,-0.0222475,-0.407112,0.00890709,60332,0.576621,0.305548,0.00184758,-0.217796,-0.079525,0.702716,0,0.00143693,0.0732361,0.0342785,-0.0165666,2.38454,-78.6628,-261.741,0,0,0,0,15.5409,-89.5384,-141.349,-105.017,-16.6452,24.4929,-55.3848,18.7771
79.68,0.577218,0.307869,0.439763,-0.021973,-0.397439,0.00796498,60328,0.576372,0.305433,0.00184561,-0.217774,-0.0797182,0.70309,0,0.00143698,0.0730414,0.0341652,-0.0164764,2.38899,-77.5908,-230.752,0,0,0,0,15.4629,-89.5697,-141.868,-105.404,-16.4183,24.5777,-48.8274,18.8439
79.69,0.578849,0.308635,0.440337,-0.0223718,-0.408999,0.00892464,60354,0.577995,0.30618,0.00185905,-0.217916,-0.078464,0.700658,0,0.00143703,0.0730414,0.0341652,-0.016789,2.38904,-79.0964,-259.347,0,0,0,0,16.4137,-89.8047,-142.191,-105.466,-16.7369,24.6271,-54.8781,18.8481
79.7,0.578603,0.308518,0.439449,-0.0220955,-0.399389,0.00797617,60350,0.577745,0.306065,0.00185711,-0.217894,-0.0786567,0.701032,0,0.00143709,0.0728427,0.0340591,-0.0167305,2.3935,-78.0201,-228.716,0,0,0,0,16.283,-89.853,-142.725,-105.832,-16.5092,24.7142,-48.3966,18.912
79.71,0.580234,0.309283,0.440025,-0.0224959,-0.410954,0.00893983,60376,0.57937,0.306812,0.0018706,-0.218034,-0.0774054,0.698592,0,0.00143714,0.0728427,0.0340591,-0.0170235,2.39355,-79.5365,-258.932,0,0,0,0,17.0405,-90.0884,-143.016,-105.863,-16.83,24.7588,-54.7905,18.9123
79.72,0.579985,0.309165,0.439131,-0.0222172,-0.401121,0.00798455,60372,0.57912,0.306697,0.00186857,-0.218012,-0.0775977,0.698968,0,0.0014372,0.0726411,0.0339527,-0.016905,2.39807,-78.4525,-228.455,0,0,0,0,16.8432,-90.123,-143.527,-106.234,-16.6007,24.8423,-48.3414,18.9773
79.73,0.581616,0.309929,0.43971,-0.0226192,-0.412599,0.00895177,60398,0.580746,0.307443,0.0018821,-0.21815,-0.0763495,0.696521,0,0.00143725,0.0726411,0.0339527,-0.0171656,2.39811,-79.9761,-259.17,0,0,0,0,17.5336,-90.3459,-143.791,-106.264,-16.9231,24.8828,-54.8407,18.9777
79.74,0.581363,0.30981,0.438809,-0.0223384,-0.402587,0.00799082,60394,0.580495,0.307328,0.00187999,-0.218129,-0.0765413,0.696898,0,0.00143731,0.0724383,0.033866,-0.0170878,2.40249,-78.8833,-228.26,0,0,0,0,17.347,-90.3621,-144.27,-106.633,-16.6918,24.9613,-48.3001,19.0421
79.75,0.582666,0.310419,0.438503,-0.0224536,-0.403725,0.0079978,60415,0.581809,0.307931,0.00189074,-0.218239,-0.0755353,0.694915,0,0.00143736,0.0722695,0.0337815,-0.0174356,2.40627,-79.2719,-221.742,0,0,0,0,18.568,-90.5313,-144.995,-107.128,-16.7741,25.0768,-46.9209,19.118
79.76,0.582738,0.310452,0.438486,-0.0224591,-0.403841,0.00799556,60416,0.581872,0.30796,0.00189136,-0.218244,-0.0754875,0.694821,0,0.00143742,0.0722648,0.0337648,-0.0171588,2.4065,-79.3163,-229.219,0,0,0,0,17.6581,-90.5696,-144.91,-106.973,-16.7834,25.0642,-48.5032,19.0982
79.77,0.58411,0.311093,0.438161,-0.0225802,-0.404049,0.00800134,60438,0.583249,0.308591,0.00190253,-0.218358,-0.0744363,0.692738,0,0.00143748,0.0721495,0.0336618,-0.0170151,2.40947,-79.7509,-230.007,0,0,0,0,17.7983,-90.6234,-145.246,-107.273,-16.8754,25.1191,-48.6699,19.1474
79.78,0.585741,0.311855,0.438743,-0.0229866,-0.414603,0.00897482,60464,0.584879,0.309337,0.00191612,-0.21849,-0.0731973,0.690268,0,0.00143754,0.0721495,0.0336618,-0.017015,2.40952,-81.314,-268.229,0,0,0,0,17.4162,-90.7524,-145.206,-107.192,-17.2062,25.113,-56.7577,19.1352
79.79,0.58548,0.311731,0.437837,-0.022701,-0.404321,0.00800805,60460,0.584628,0.309222,0.00191362,-0.21847,-0.0733876,0.690648,0,0.0014376,0.072072,0.0335615,-0.0170181,2.41173,-80.1778,-229.398,0,0,0,0,18.1003,-90.657,-145.532,-107.529,-16.9657,25.1656,-48.541,19.1884
79.8,0.587111,0.312493,0.438423,-0.0231045,-0.41624,0.00898218,60486,0.586258,0.309968,0.00192716,-0.2186,-0.0721517,0.688171,0,0.00143766,0.072072,0.0335615,-0.0173873,2.41178,-81.689,-255.369,0,0,0,0,19.467,-90.9124,-145.953,-107.652,-17.2855,25.23,-54.0365,19.2003
79.81,0.586845,0.312368,0.437512,-0.0228211,-0.406485,0.00801044,60482,0.586007,0.309853,0.00192517,-0.21858,-0.0723416,0.688553,0,0.00143772,0.0718139,0.0334003,-0.0172185,2.41778,-80.5894,-224.792,0,0,0,0,19.3112,-91.0273,-146.686,-108.151,-17.0528,25.3493,-47.5663,19.2866
79.82,0.588476,0.313129,0.438101,-0.0232262,-0.417988,0.00898951,60508,0.587638,0.310599,0.00193869,-0.218709,-0.0711088,0.686068,0,0.00143778,0.0718139,0.0334003,-0.0174044,2.41783,-82.1381,-260.12,0,0,0,0,19.4585,-91.2515,-146.86,-108.092,-17.3805,25.376,-55.0418,19.2754
79.83,0.588206,0.313002,0.437185,-0.0229395,-0.407564,0.00801305,60504,0.587387,0.310484,0.00193635,-0.218689,-0.0712982,0.686451,0,0.00143785,0.0715866,0.0332613,-0.0171194,2.42309,-81.0187,-227.246,0,0,0,0,19.4547,-91.2667,-147.434,-108.598,-17.1437,25.4703,-48.0857,19.3613
79.84,0.589836,0.313762,0.437776,-0.0233455,-0.419081,0.00899456,60530,0.58902,0.31123,0.00194986,-0.218816,-0.0700686,0.68396,0,0.00143791,0.0715866,0.0332613,-0.017349,2.42314,-82.555,-258.288,0,0,0,0,20.1404,-91.4802,-147.685,-108.639,-17.4688,25.5086,-54.6542,19.3633
79.85,0.589563,0.313633,0.436857,-0.0230593,-0.408661,0.00801462,60526,0.588769,0.311115,0.00194768,-0.218797,-0.0702575,0.684344,0,0.00143797,0.0713514,0.0331179,-0.0171342,2.42857,-81.4451,-227.482,0,0,0,0,19.8822,-91.5111,-148.25,-109.111,-17.2339,25.6017,-48.1354,19.4453
79.86,0.591193,0.314393,0.437449,-0.0234661,-0.420005,0.00899863,60552,0.590402,0.31186,0.00196117,-0.218922,-0.069031,0.681845,0,0.00143804,0.0713514,0.0331179,-0.0173104,2.42862,-82.9881,-259.731,0,0,0,0,20.3942,-91.7047,-148.444,-109.138,-17.5604,25.6314,-54.9594,19.4457
79.87,0.590915,0.314262,0.436528,-0.0231737,-0.40936,0.00800156,60547,0.590088,0.311717,0.00195882,-0.218898,-0.0692665,0.682326,0,0.0014381,0.0711421,0.0329946,-0.0171944,2.43342,-81.8459,-225.738,0,0,0,0,20.4262,-91.7045,-148.973,-109.605,-17.3187,25.7181,-47.7665,19.525
79.88,0.592545,0.315021,0.437123,-0.0235806,-0.420977,0.00898755,60573,0.591723,0.312462,0.00197229,-0.219021,-0.068043,0.679822,0,0.00143817,0.0711421,0.0329946,-0.0174724,2.43347,-83.3795,-255.327,0,0,0,0,21.3142,-91.922,-149.262,-109.68,-17.6432,25.7624,-54.0276,19.5313
79.89,0.592264,0.314888,0.436198,-0.0232924,-0.410574,0.00800238,60569,0.591471,0.312348,0.00197008,-0.219002,-0.068231,0.680208,0,0.00143824,0.0709024,0.0328639,-0.0172988,2.43888,-82.2654,-225.142,0,0,0,0,20.9748,-91.963,-149.827,-110.127,-17.4075,25.8553,-47.6405,19.6098
79.9,0.593894,0.315647,0.436794,-0.0237004,-0.421877,0.00899105,60595,0.593107,0.313093,0.00198355,-0.219124,-0.0670106,0.677696,0,0.00143831,0.0709024,0.032864,-0.01744,2.43893,-83.819,-259.43,0,0,0,0,21.2385,-92.1513,-149.971,-110.116,-17.7362,25.8774,-54.8958,19.6054
79.91,0.593608,0.315512,0.435868,-0.0234054,-0.411123,0.00798883,60590,0.592792,0.312949,0.00198106,-0.219101,-0.067245,0.67818,0,0.00143837,0.0706992,0.0327493,-0.0172849,2.44354,-82.6637,-224.196,0,0,0,0,21.3906,-92.1371,-150.49,-110.591,-17.4918,25.9623,-47.4403,19.6853
