t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
92.63,5.44045,0.992991,0.018009,-0.0181675,-0.0355635,-0.000360736,96025,5.43865,0.990771,0.00221416,-0.0202586,0.00656985,-0.0032701,0,0.00204192,0.130941,0.00160196,-0.0119175,0.82907,-3.33408,-2.30915,5.46491,5.47572,5.46871,5.47973,2.25628,-2.17068,-67.7806,-67.7302,-0.337309,10.9484,-0.233617,10.9406
92.64,5.44175,0.993008,0.0179165,-0.0181434,-0.0353864,-0.000438939,96030,5.4399,0.990794,0.00220696,-0.0202504,0.00656577,-0.0032674,0,0.00204193,0.128961,0.00211639,-0.00532967,0.852813,-3.30418,-2.06092,5.62207,5.6332,5.62599,5.63732,2.32233,-2.23452,-69.7303,-69.6785,-0.334283,11.2633,-0.208503,11.2553
92.65,5.44306,0.99303,0.017882,-0.018139,-0.0353635,-0.00045066,96035,5.44115,0.990817,0.00220469,-0.0202422,0.00656169,-0.00326471,0,0.00204195,0.129186,0.00210722,-0.00385076,0.850119,-3.29423,-2.01439,5.6044,5.61549,5.6083,5.6196,2.31651,-2.22794,-69.5112,-69.4595,-0.333278,11.2279,-0.203796,11.2199
92.66,5.44437,0.99305,0.0178363,-0.0181301,-0.0353277,-0.000464482,96041,5.44264,0.990844,0.00220119,-0.0202323,0.00655681,-0.00326148,0,0.00204197,0.128953,0.00211708,-0.00478712,0.852918,-3.28207,-1.96062,5.6228,5.63393,5.62671,5.63805,2.325,-2.23546,-69.7394,-69.6875,-0.332047,11.2648,-0.198356,11.2567
92.67,5.44568,0.993071,0.0177892,-0.0181216,-0.0352774,-0.000486372,96046,5.44389,0.990867,0.00219834,-0.0202242,0.00655274,-0.00325879,0,0.00204198,0.129161,0.00216343,-0.00474663,0.85042,-3.26833,-1.88237,5.60634,5.61743,5.61024,5.62155,2.32006,-2.22874,-69.5353,-69.4835,-0.330657,11.2318,-0.190439,11.2238
92.68,5.44712,0.993095,0.0177378,-0.0181137,-0.0352291,-0.000507678,96052,5.44539,0.990894,0.00219572,-0.0202143,0.00654786,-0.00325557,0,0.002042,0.132251,0.00212704,-0.00465905,0.813344,-3.2441,-1.79454,5.36192,5.37254,5.36565,5.37647,2.22321,-2.12901,-66.5038,-66.4543,-0.328206,10.7421,-0.181554,10.7345
92.69,5.44829,0.993113,0.0176883,-0.018105,-0.0351687,-0.000535174,96056,5.44639,0.990912,0.00219309,-0.0202078,0.0065446,-0.00325342,0,0.00204202,0.12872,0.00206648,-0.00575791,0.855722,-3.24463,-1.71511,5.64123,5.6524,5.64516,5.65654,2.33797,-2.24306,-69.9681,-69.916,-0.32826,11.3017,-0.173518,11.2936
92.7,5.44959,0.993134,0.0175847,-0.0180815,-0.0350185,-0.000601558,96061,5.44764,0.990935,0.00218539,-0.0201996,0.00654054,-0.00325074,0,0.00204203,0.129757,0.00511695,-0.0129177,0.843196,-3.2028,-1.48187,5.55791,5.56892,5.56178,5.57299,2.30988,-2.20818,-68.9341,-68.8828,-0.324027,11.1348,-0.149921,11.1268
92.71,5.45089,0.993147,0.0175188,-0.0180642,-0.0349016,-0.000652241,96067,5.44914,0.990962,0.00217987,-0.0201898,0.00653567,-0.00324753,0,0.00204205,0.128771,0.00211271,-0.0038762,0.855115,-3.18102,-1.3141,5.63734,5.64851,5.64127,5.65264,2.34467,-2.24094,-69.9199,-69.8678,-0.321824,11.2939,-0.132948,11.2858
92.72,5.4522,0.993167,0.017483,-0.0180555,-0.0348731,-0.000662444,96072,5.45039,0.990985,0.00217621,-0.0201817,0.00653161,-0.00324485,0,0.00204206,0.128588,0.00204611,-0.00412809,0.857307,-3.16936,-1.27132,5.65179,5.66298,5.65572,5.66713,2.35124,-2.24705,-70.0991,-70.0469,-0.320644,11.3229,-0.128619,11.3148
92.73,5.45338,0.993184,0.0174421,-0.0180452,-0.0348332,-0.000677337,96077,5.45164,0.991008,0.00217206,-0.0201735,0.00652756,-0.00324218,0,0.00204208,0.132051,0.00184121,-0.00456587,0.815759,-3.14034,-1.1975,5.37786,5.38851,5.3816,5.39246,2.24136,-2.13516,-66.7015,-66.6519,-0.317708,10.7741,-0.121151,10.7664
92.74,5.4548,0.993206,0.0173912,-0.0180339,-0.0347717,-0.000702913,96082,5.45289,0.99103,0.00216804,-0.0201653,0.00652351,-0.0032395,0,0.00204209,0.128357,0.00212585,-0.00467366,0.860084,-3.13794,-1.12104,5.67007,5.6813,5.67402,5.68546,2.36163,-2.25433,-70.3258,-70.2734,-0.317466,11.3595,-0.113416,11.3514
92.75,5.45611,0.993226,0.0173451,-0.0180252,-0.0347336,-0.000718658,96088,5.45439,0.991057,0.00216474,-0.0201556,0.00651865,-0.0032363,0,0.0020421,0.12846,0.00212119,-0.00471456,0.858844,-3.12459,-1.06029,5.66189,5.67311,5.66584,5.67727,2.35964,-2.25106,-70.2244,-70.1721,-0.316115,11.3431,-0.10727,11.335
92.76,5.45741,0.993237,0.0172266,-0.0179933,-0.0345456,-0.000798256,96093,5.45564,0.99108,0.00215379,-0.0201474,0.00651461,-0.00323363,0,0.00204212,0.128427,0.00128421,-0.0129669,0.859268,-3.07673,-0.783815,5.66387,5.67509,5.66782,5.67925,2.36611,-2.25144,-70.2484,-70.1961,-0.311273,11.3471,-0.0792985,11.339
92.77,5.45871,0.993257,0.0171804,-0.0179802,-0.0344596,-0.000835128,96098,5.45689,0.991102,0.00214939,-0.0201393,0.00651056,-0.00323097,0,0.00204213,0.128614,0.00211521,-0.00342614,0.857013,-3.0546,-0.655717,5.64989,5.66108,5.65383,5.66523,2.3627,-2.24541,-70.0756,-70.0234,-0.309034,11.3191,-0.0663389,11.311
92.78,5.46001,0.993275,0.0171427,-0.0179689,-0.034426,-0.000846259,96103,5.45814,0.991125,0.00214455,-0.0201311,0.00650652,-0.00322831,0,0.00204214,0.128924,0.00196114,-0.00426282,0.853294,-3.0372,-0.604655,5.62534,5.63648,5.62926,5.64061,2.35346,-2.2355,-69.7711,-69.7191,-0.307274,11.2699,-0.0611729,11.2618
92.79,5.46132,0.993294,0.0170973,-0.0179556,-0.0343739,-0.000865848,96108,5.45939,0.991147,0.00213921,-0.020123,0.00650249,-0.00322564,0,0.00204215,0.128789,0.00202425,-0.00465636,0.854911,-3.018,-0.527932,5.63598,5.64715,5.63991,5.65128,2.35923,-2.23973,-69.9031,-69.851,-0.305331,11.2912,-0.0534109,11.2831
92.8,5.46263,0.993312,0.0170521,-0.0179443,-0.0343326,-0.000880897,96114,5.46089,0.991174,0.00213457,-0.0201132,0.00649764,-0.00322246,0,0.00204216,0.128984,0.00206086,-0.00459268,0.852573,-3.00049,-0.465442,5.62057,5.63171,5.62449,5.63583,2.35407,-2.23337,-69.7119,-69.66,-0.303559,11.2603,-0.0470888,11.2523
92.81,5.46393,0.993331,0.0170039,-0.017932,-0.0342771,-0.000902724,96119,5.46214,0.991197,0.00212981,-0.0201051,0.00649361,-0.0032198,0,0.00204217,0.128784,0.00215786,-0.00529994,0.854975,-2.98281,-0.383851,5.63637,5.64754,5.6403,5.65168,2.3621,-2.23971,-69.9079,-69.8558,-0.301771,11.292,-0.0388342,11.2839
92.82,5.46524,0.993348,0.0169434,-0.0179153,-0.034193,-0.000936948,96124,5.46339,0.991219,0.00212364,-0.020097,0.00648958,-0.00321715,0,0.00204218,0.128955,0.00199499,-0.00600317,0.852931,-2.95701,-0.258841,5.62285,5.63399,5.62677,5.63812,2.35896,-2.23403,-69.7401,-69.6882,-0.299161,11.2649,-0.026187,11.2568
92.83,5.46655,0.993363,0.0168269,-0.0178885,-0.0340093,-0.0010169,96129,5.46465,0.991241,0.00211521,-0.0200888,0.00648556,-0.0032145,0,0.00204218,0.130861,0.00201751,-0.0128418,0.830058,-2.90847,0.0198853,5.47134,5.48218,5.47515,5.4862,2.30266,-2.17173,-67.8605,-67.81,-0.29425,10.9614,0.00201179,10.9535
92.84,5.46785,0.993372,0.0167651,-0.017852,-0.0338644,-0.00107107,96134,5.4659,0.991264,0.00210048,-0.0200807,0.00648153,-0.00321185,0,0.00204219,0.127652,0.00272795,-0.00233073,0.868554,-2.86676,0.215574,5.72603,5.73738,5.73002,5.74158,2.41003,-2.27529,-71.02,-70.9671,-0.290031,11.4716,0.0218096,11.4634
92.85,5.46916,0.993366,0.0167394,-0.0177984,-0.0338199,-0.00106536,96140,5.4674,0.99129,0.00207331,-0.020071,0.00647671,-0.00320867,0,0.00204219,0.128694,0.00123043,-0.0030428,0.856073,-2.78334,0.284335,5.64373,5.65491,5.64766,5.65905,2.37597,-2.24167,-69.9992,-69.947,-0.28159,11.3067,0.0287662,11.2986
92.86,5.47035,0.993363,0.0167056,-0.0177557,-0.0337527,-0.00107758,96144,5.4684,0.991308,0.00205308,-0.0200645,0.00647349,-0.00320656,0,0.0020422,0.133939,-0.000964082,-0.00389887,0.793167,-2.69995,0.403999,5.22899,5.23935,5.23262,5.24318,2.20643,-2.07236,-64.8551,-64.8069,-0.273154,10.4758,0.0408726,10.4683
92.87,5.47178,0.993376,0.0166636,-0.0177178,-0.0336902,-0.00108967,96150,5.46991,0.991335,0.0020352,-0.0200548,0.00646867,-0.00320339,0,0.00204219,0.127229,0.00226861,-0.00380517,0.873645,-2.67242,0.467126,5.75955,5.77096,5.76356,5.77519,2.4251,-2.28886,-71.4357,-71.3825,-0.270369,11.5387,0.0472592,11.5305
92.88,5.47309,0.99338,0.0166302,-0.017679,-0.0336327,-0.00109881,96155,5.47116,0.991357,0.00201666,-0.0200467,0.00646466,-0.00320075,0,0.00204219,0.128472,0.00213674,-0.00324062,0.858734,-2.61099,0.556573,5.66127,5.67248,5.66521,5.67664,2.38547,-2.24874,-70.2167,-70.1644,-0.264154,11.3418,0.0563085,11.3338
92.89,5.47441,0.993384,0.0165983,-0.0176387,-0.033588,-0.00110066,96161,5.47266,0.991384,0.00199704,-0.0200369,0.00645985,-0.00319758,0,0.00204219,0.12707,0.00222444,-0.00318815,0.875547,-2.55859,0.61553,5.77211,5.78354,5.77613,5.78778,2.43106,-2.29395,-71.5915,-71.5382,-0.258853,11.5639,0.0622731,11.5556
92.9,5.47573,0.993387,0.0165674,-0.0175964,-0.0335333,-0.00110658,96166,5.47392,0.991406,0.00197662,-0.0200289,0.00645584,-0.00319495,0,0.00204218,0.129356,0.00211342,-0.00313047,0.848116,-2.48802,0.705231,5.59128,5.60235,5.59517,5.60646,2.35735,-2.22016,-69.3486,-69.297,-0.251713,11.2016,0.0713482,11.1936
92.91,5.47705,0.993389,0.0165371,-0.0175537,-0.0334793,-0.00111199,96171,5.47517,0.991428,0.001956,-0.0200208,0.00645184,-0.00319232,0,0.00204217,0.128294,0.0021318,-0.00300003,0.860869,-2.4306,0.779192,5.67535,5.68659,5.6793,5.69076,2.39221,-2.25444,-70.3914,-70.339,-0.245903,11.3701,0.0788309,11.3619
92.92,5.47838,0.993392,0.0165061,-0.0175107,-0.0334246,-0.00111756,96176,5.47642,0.99145,0.00193519,-0.0200127,0.00644784,-0.00318969,0,0.00204216,0.129141,0.00217059,-0.00318752,0.8507,-2.36478,0.862624,5.6083,5.61941,5.61221,5.62353,2.36512,-2.22706,-69.5598,-69.508,-0.239245,11.2357,0.0872716,11.2277
92.93,5.47971,0.993394,0.0164759,-0.0174682,-0.0333803,-0.00111799,96182,5.47793,0.991476,0.00191437,-0.020003,0.00644304,-0.00318653,0,0.00204215,0.129816,0.00206842,-0.00299479,0.842596,-2.3007,0.929966,5.55489,5.5659,5.55876,5.56997,2.34327,-2.20528,-68.8973,-68.846,-0.232762,11.1287,0.0940846,11.1208
92.94,5.48104,0.993397,0.0164449,-0.0174249,-0.0333254,-0.00112357,96187,5.47918,0.991498,0.00189349,-0.0199949,0.00643904,-0.00318391,0,0.00204213,0.12882,0.00217875,-0.00315047,0.854556,-2.24219,1.00548,5.63373,5.64489,5.63765,5.64902,2.376,-2.23741,-69.8752,-69.8231,-0.226842,11.2867,0.101724,11.2786
92.95,5.48238,0.993399,0.0164142,-0.0173816,-0.0332701,-0.00112929,96192,5.48044,0.99152,0.00187257,-0.0199868,0.00643505,-0.00318129,0,0.00204211,0.130589,0.0020742,-0.00310252,0.833328,-2.17227,1.09383,5.49378,5.50467,5.49761,5.5087,2.31901,-2.1803,-68.1394,-68.0887,-0.219769,11.0063,0.110663,10.9985
92.96,5.48371,0.993402,0.0163835,-0.0173389,-0.0332253,-0.00112994,96198,5.48194,0.991547,0.00185167,-0.0199771,0.00643026,-0.00317814,0,0.00204209,0.129267,0.00212186,-0.00306439,0.849182,-2.11606,1.15316,5.59831,5.6094,5.60221,5.61351,2.36195,-2.22295,-69.4358,-69.3841,-0.214082,11.2157,0.116665,11.2077
92.97,5.48505,0.993404,0.0163523,-0.0172955,-0.0331695,-0.00113587,96203,5.4832,0.991569,0.00183072,-0.0199691,0.00642627,-0.00317552,0,0.00204207,0.130322,0.00212172,-0.00320095,0.836524,-2.04891,1.23908,5.51485,5.52578,5.51869,5.52982,2.32813,-2.18887,-68.4007,-68.3498,-0.207288,11.0485,0.125358,11.0406
92.98,5.48639,0.993406,0.0163216,-0.0172522,-0.0331139,-0.00114174,96208,5.48445,0.991591,0.00180982,-0.019961,0.00642229,-0.00317291,0,0.00204204,0.130315,0.00205813,-0.0030455,0.836606,-1.98626,1.31996,5.5154,5.52633,5.51924,5.53037,2.32877,-2.18907,-68.4075,-68.3566,-0.20095,11.0496,0.133541,11.0417
92.99,5.48773,0.993409,0.0162903,-0.0172094,-0.0330682,-0.00114279,96214,5.48596,0.991617,0.00178889,-0.0199513,0.00641751,-0.00316977,0,0.00204202,0.129767,0.00214206,-0.00320415,0.84319,-1.92671,1.38403,5.5588,5.56981,5.56267,5.57389,2.34668,-2.20678,-68.9458,-68.8945,-0.194925,11.1366,0.140023,11.1286
93,5.48907,0.993411,0.0162592,-0.0171661,-0.033012,-0.00114896,96219,5.48722,0.991639,0.00176798,-0.0199433,0.00641353,-0.00316716,0,0.00204199,0.131038,0.00204456,-0.00312405,0.827935,-1.85877,1.47155,5.45823,5.46905,5.46203,5.47305,2.30584,-2.16572,-67.6985,-67.6481,-0.188052,10.9351,0.148877,10.9273
93.01,5.49041,0.993413,0.0162279,-0.0171228,-0.0329559,-0.00115513,96224,5.48847,0.99166,0.0017471,-0.0199352,0.00640955,-0.00316455,0,0.00204195,0.129779,0.00210573,-0.00314142,0.843044,-1.80122,1.54766,5.55784,5.56885,5.56171,5.57293,2.34716,-2.20634,-68.9339,-68.8826,-0.18223,11.1346,0.156577,11.1267
93.02,5.49175,0.993416,0.0161963,-0.01708,-0.0329095,-0.00115653,96230,5.48998,0.991687,0.0017262,-0.0199255,0.00640478,-0.00316142,0,0.00204192,0.130905,0.00207614,-0.00322095,0.829533,-1.73486,1.62022,5.46876,5.4796,5.47257,5.48361,2.31071,-2.16999,-67.8291,-67.7786,-0.175516,10.9562,0.163918,10.9484
93.03,5.49309,0.993418,0.0161651,-0.0170368,-0.032853,-0.00116291,96235,5.49124,0.991708,0.00170538,-0.0199175,0.00640081,-0.00315882,0,0.00204188,0.130465,0.00204708,-0.00310931,0.834806,-1.67409,1.70048,5.50353,5.51444,5.50736,5.51847,2.32543,-2.18415,-68.2603,-68.2095,-0.169368,11.0258,0.172038,11.018
93.04,5.49444,0.99342,0.0161333,-0.0169935,-0.0327961,-0.0011695,96240,5.49249,0.99173,0.00168453,-0.0199095,0.00639684,-0.00315622,0,0.00204185,0.130344,0.0021021,-0.00325452,0.836258,-1.61193,1.78285,5.5131,5.52402,5.51694,5.52807,2.32982,-2.18802,-68.379,-68.3281,-0.163079,11.045,0.180371,11.0371
93.05,5.49578,0.993423,0.0161017,-0.0169509,-0.0327494,-0.00117116,96246,5.494,0.991756,0.00166374,-0.0198998,0.00639209,-0.0031531,0,0.00204181,0.131132,0.00201895,-0.00315889,0.826809,-1.54721,1.85439,5.45081,5.46161,5.4546,5.46561,2.30438,-2.16261,-67.6064,-67.5561,-0.156532,10.9202,0.187609,10.9124
93.06,5.49712,0.993425,0.0160699,-0.0169078,-0.0326923,-0.00117791,96251,5.49526,0.991778,0.00164298,-0.0198918,0.00638812,-0.0031505,0,0.00204176,0.130118,0.00208289,-0.00321796,0.838975,-1.48892,1.93297,5.53101,5.54197,5.53486,5.54603,2.33779,-2.1953,-68.6012,-68.5501,-0.150634,11.0809,0.195559,11.073
93.07,5.49847,0.993427,0.0160379,-0.0168647,-0.0326348,-0.00118486,96256,5.49651,0.991799,0.00162224,-0.0198837,0.00638416,-0.00314791,0,0.00204172,0.131176,0.00203529,-0.00324948,0.82628,-1.42214,2.02147,5.44732,5.45812,5.45111,5.46211,2.3039,-2.16112,-67.5631,-67.5129,-0.143878,10.9132,0.204513,10.9054
93.08,5.49981,0.99343,0.016006,-0.0168223,-0.0325877,-0.00118681,96262,5.49802,0.991825,0.00160156,-0.0198741,0.00637941,-0.0031448,0,0.00204167,0.130512,0.00203273,-0.00318301,0.834248,-1.36363,2.08704,5.49985,5.51075,5.50368,5.51478,2.32563,-2.18256,-68.2147,-68.1639,-0.137959,11.0185,0.211146,11.0106
93.09,5.50116,0.993432,0.0159736,-0.0167793,-0.0325299,-0.00119399,96267,5.49928,0.991847,0.00158088,-0.0198661,0.00637546,-0.00314221,0,0.00204162,0.130714,0.0020603,-0.00330278,0.831818,-1.30052,2.17218,5.48383,5.4947,5.48765,5.49872,2.31955,-2.17599,-68.016,-67.9654,-0.131573,10.9864,0.219759,10.9785
93.1,5.5025,0.993434,0.0159416,-0.0167364,-0.0324721,-0.00120123,96272,5.50054,0.991868,0.00156028,-0.0198581,0.00637151,-0.00313962,0,0.00204157,0.131091,0.00199668,-0.00321081,0.8273,-1.23688,2.2581,5.45405,5.46486,5.45785,5.46886,2.30782,-2.1638,-67.6466,-67.5963,-0.125135,10.9267,0.228452,10.9189
93.11,5.50385,0.993437,0.0159091,-0.0166942,-0.0324243,-0.0012036,96278,5.50205,0.991894,0.0015397,-0.0198485,0.00636677,-0.00313652,0,0.00204151,0.130368,0.00205347,-0.00329112,0.835979,-1.17881,2.32437,5.51127,5.52218,5.5151,5.52623,2.33151,-2.18714,-68.3562,-68.3054,-0.11926,11.0413,0.235156,11.0334
93.12,5.50519,0.993439,0.0158766,-0.0166514,-0.032366,-0.00121115,96283,5.50331,0.991916,0.00151915,-0.0198404,0.00636282,-0.00313393,0,0.00204146,0.131266,0.0019986,-0.00328843,0.825195,-1.11315,2.4134,5.44017,5.45095,5.44395,5.45494,2.30281,-2.1581,-67.4744,-67.4242,-0.112618,10.8989,0.244164,10.8911
93.13,5.50654,0.993441,0.015844,-0.0166088,-0.0323078,-0.00121875,96288,5.50457,0.991937,0.00149868,-0.0198324,0.00635888,-0.00313135,0,0.0020414,0.130533,0.00201398,-0.00326278,0.83399,-1.05438,2.49498,5.49815,5.50905,5.50198,5.51308,2.32718,-2.18172,-68.1936,-68.1429,-0.106672,11.0151,0.252417,11.0072
93.14,5.50788,0.993444,0.0158111,-0.0165667,-0.0322593,-0.00122157,96294,5.50608,0.991963,0.00147822,-0.0198228,0.00635415,-0.00312826,0,0.00204134,0.130937,0.00201823,-0.00335232,0.829144,-0.991954,2.56739,5.4662,5.47703,5.47001,5.48104,2.31425,-2.16868,-67.7973,-67.7469,-0.100356,10.9511,0.259743,10.9432
93.15,5.50911,0.993438,0.0157816,-0.0165252,-0.032208,-0.0012262,96299,5.50734,0.991984,0.00145811,-0.0198148,0.00635021,-0.00312568,0,0.00204128,0.137882,-0.00146229,-0.00329147,0.745814,-0.90323,2.67369,4.91685,4.92659,4.92026,4.93019,2.08876,-1.94439,-60.9835,-60.9383,-0.0913798,9.85045,0.270497,9.84344
93.16,5.51057,0.993449,0.0157452,-0.016482,-0.0321418,-0.00123755,96304,5.5086,0.992006,0.00143758,-0.0198068,0.00634628,-0.00312311,0,0.00204121,0.129935,0.00202132,-0.00338066,0.841174,-0.873288,2.73411,5.54551,5.55649,5.54937,5.56056,2.34798,-2.20096,-68.7809,-68.7298,-0.0883506,11.1099,0.27661,11.102
93.17,5.51191,0.993451,0.0157117,-0.0164413,-0.032089,-0.00124107,96310,5.51011,0.992031,0.00141784,-0.0197972,0.00634156,-0.00312002,0,0.00204115,0.130277,0.00199026,-0.00340205,0.837069,-0.813114,2.80521,5.51845,5.52938,5.52229,5.53342,2.33677,-2.1896,-68.4453,-68.3944,-0.0822628,11.0557,0.283803,11.0478
93.18,5.51324,0.993455,0.0156771,-0.0164012,-0.0320289,-0.00125055,96315,5.51137,0.992053,0.0013987,-0.0197893,0.00633763,-0.00311746,0,0.00204108,0.129564,0.00206075,-0.00350631,0.845619,-0.757823,2.88853,5.57481,5.58585,5.57869,5.58994,2.36058,-2.2125,-69.1444,-69.0929,-0.0766689,11.1686,0.292233,11.1607
93.19,5.51458,0.993459,0.0156414,-0.016362,-0.0319685,-0.00126102,96320,5.51263,0.992074,0.00138008,-0.0197813,0.0063337,-0.00311489,0,0.00204101,0.130368,0.0020821,-0.0036704,0.835979,-0.697534,2.98045,5.51126,5.52217,5.51509,5.52621,2.33515,-2.1865,-68.3561,-68.3052,-0.0705695,11.0413,0.301532,11.0334
93.2,5.51592,0.993464,0.0156047,-0.016325,-0.0319175,-0.00126771,96326,5.51414,0.992099,0.00136232,-0.0197717,0.00632899,-0.00311181,0,0.00204093,0.1302,0.00210018,-0.00369607,0.837997,-0.644617,3.05409,5.52455,5.5355,5.5284,5.53955,2.34109,-2.1919,-68.521,-68.47,-0.0652159,11.0679,0.308983,11.0601
93.21,5.51726,0.993468,0.0155682,-0.0162864,-0.031855,-0.00127952,96331,5.5154,0.992121,0.00134409,-0.0197637,0.00632507,-0.00310925,0,0.00204086,0.130024,0.00180722,-0.00355637,0.840102,-0.589588,3.14428,5.53844,5.54941,5.54229,5.55347,2.34754,-2.19761,-68.6932,-68.6421,-0.0596486,11.0958,0.318107,11.0879
93.22,5.5186,0.993468,0.0155358,-0.0162407,-0.0317926,-0.00128768,96336,5.51666,0.992142,0.00132219,-0.0197557,0.00632115,-0.00310669,0,0.00204078,0.130847,0.00149687,-0.00319231,0.830227,-0.519523,3.23874,5.47335,5.48419,5.47716,5.4882,2.32127,-2.17078,-67.8859,-67.8355,-0.0525601,10.9654,0.327663,10.9575
93.23,5.51994,0.993466,0.015505,-0.0161926,-0.0317413,-0.00128879,96342,5.51817,0.992167,0.00129864,-0.0197462,0.00631645,-0.00310362,0,0.0020407,0.129974,0.00143036,-0.0030405,0.84071,-0.453528,3.30907,5.54247,5.55345,5.54633,5.55751,2.34981,-2.19895,-68.7432,-68.6921,-0.0458835,11.1038,0.334779,11.0959
93.24,5.52128,0.993464,0.0154754,-0.0161419,-0.0316801,-0.00129366,96347,5.51944,0.992188,0.00127401,-0.0197382,0.00631254,-0.00310107,0,0.00204062,0.13085,0.00129565,-0.00293328,0.83019,-0.376537,3.40187,5.47312,5.48396,5.47693,5.48797,2.32159,-2.17067,-67.8831,-67.8326,-0.0380942,10.9649,0.344167,10.9571
93.25,5.52263,0.993469,0.0154425,-0.0160948,-0.0316185,-0.00130064,96352,5.5207,0.992209,0.00125129,-0.0197303,0.00630863,-0.00309851,0,0.00204053,0.133238,0.00460216,-0.00353498,0.801535,-0.298378,3.50244,5.28419,5.29465,5.28786,5.29852,2.24425,-2.09353,-65.5397,-65.491,-0.0301869,10.5864,0.354341,10.5788
93.26,5.52397,0.993464,0.0154113,-0.0160399,-0.0315583,-0.00130263,96358,5.52221,0.992235,0.00122448,-0.0197207,0.00630394,-0.00309545,0,0.00204045,0.133292,0.00393209,-0.00318586,0.800892,-0.220131,3.58728,5.27996,5.29042,5.28363,5.29429,2.24182,-2.09232,-65.4873,-65.4387,-0.0222707,10.5779,0.362925,10.5704
93.27,5.52531,0.993453,0.015382,-0.0159827,-0.0314911,-0.0013067,96363,5.52347,0.992256,0.00119667,-0.0197128,0.00630003,-0.0030929,0,0.00204036,0.129504,0.00109028,-0.00334993,0.846342,-0.1532,3.66075,5.57959,5.59064,5.58347,5.59473,2.36381,-2.21456,-69.2036,-69.1521,-0.0154992,11.1782,0.370358,11.1702
93.28,5.52665,0.993456,0.015347,-0.0159398,-0.0314233,-0.00131669,96368,5.52473,0.992277,0.00117618,-0.0197048,0.00629613,-0.00309036,0,0.00204026,0.131841,0.00135781,-0.00342887,0.818294,-0.0808827,3.76697,5.39468,5.40536,5.39843,5.40931,2.28956,-2.13852,-66.9101,-66.8604,-0.00818291,10.8077,0.381105,10.8
93.29,5.52799,0.993459,0.0153151,-0.0158932,-0.0313637,-0.00132364,96373,5.526,0.992298,0.00115434,-0.0196969,0.00629223,-0.00308781,0,0.00204017,0.132978,0.00345901,-0.00349047,0.804654,-0.0162778,3.86151,5.30475,5.31526,5.30844,5.31914,2.25369,-2.10396,-65.7948,-65.7459,-0.00164683,10.6276,0.390669,10.62
93.3,5.52933,0.99346,0.015284,-0.0158445,-0.0313114,-0.00132558,96379,5.52751,0.992323,0.00113114,-0.0196873,0.00628755,-0.00308476,0,0.00204007,0.13194,0.00424409,-0.00307486,0.81712,0.0531166,3.93239,5.38695,5.39762,5.3907,5.40157,2.28779,-2.13534,-66.8143,-66.7647,0.00537381,10.7923,0.397839,10.7846
93.31,5.53066,0.993448,0.0152512,-0.015787,-0.0312346,-0.00133356,96384,5.52878,0.992344,0.00110315,-0.0196794,0.00628366,-0.00308222,0,0.00203997,0.130339,0.000558477,-0.00305138,0.83632,0.130767,4.03222,5.51353,5.52445,5.51736,5.52849,2.34023,-2.18667,-68.3842,-68.3334,0.0132297,11.0459,0.40794,11.038
93.32,5.532,0.99344,0.0152218,-0.015724,-0.0311617,-0.00133828,96389,5.53004,0.992365,0.00107452,-0.0196715,0.00627977,-0.00307969,0,0.00203987,0.131397,-0.000387939,-0.00294906,0.823614,0.208236,4.13642,5.42977,5.44052,5.43355,5.4445,2.30542,-2.15663,-67.3454,-67.2953,0.0210672,10.8781,0.418482,10.8703
93.33,5.53334,0.993438,0.0151823,-0.0156736,-0.0310946,-0.00134594,96395,5.53155,0.99239,0.00104988,-0.0196619,0.0062751,-0.00307665,0,0.00203976,0.132424,0.00018771,-0.00415451,0.811294,0.298327,4.23893,5.3485,5.35909,5.35222,5.36301,2.27289,-2.1188,-66.3373,-66.2881,0.0301817,10.7152,0.428852,10.7076
93.34,5.53467,0.993438,0.015139,-0.015627,-0.0310107,-0.00136424,96400,5.53282,0.992411,0.00102814,-0.019654,0.00627121,-0.00307411,0,0.00203965,0.13104,0.000204837,-0.00425184,0.827908,0.360192,4.35362,5.45803,5.46883,5.46182,5.47283,2.31922,-2.16334,-67.6958,-67.6455,0.0364406,10.9347,0.440456,10.9269
93.35,5.53601,0.993438,0.0150953,-0.0155796,-0.0309244,-0.00138298,96405,5.53408,0.992431,0.00100596,-0.0196461,0.00626733,-0.00307158,0,0.00203954,0.131867,0.000140154,-0.00434398,0.817978,0.432623,4.48111,5.39257,5.40324,5.39631,5.40719,2.29336,-2.13647,-66.8838,-66.8342,0.0437685,10.8035,0.453354,10.7958
93.36,5.53733,0.993437,0.0150519,-0.0155321,-0.0308392,-0.00140163,96410,5.53535,0.992452,0.000983776,-0.0196382,0.00626345,-0.00306906,0,0.00203943,0.130494,0.000140087,-0.00427085,0.834453,0.495881,4.59829,5.50118,5.51207,5.50501,5.5161,2.33941,-2.18066,-68.231,-68.1804,0.0501683,11.0211,0.465209,11.0133
